,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps]
0,2022-08-09 22:49:46.000000,-111.741081,40.047218,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,0.0,,0.0,,,,0.02,,,,0.0,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0
1,2022-08-09 22:49:46.041629,-111.741081,40.047218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2022-08-09 22:49:46.100000,-111.741081,40.047218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.0,Band 2,850.0,18850.0,20.0,20.0,-75.27,-8.58,-46.65,,,-8.57,24.33,13.67,15.0,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39182.0,NonCA,,Band 2,,,,,
3,2022-08-09 22:49:46.400000,-111.741081,40.047218,,,,,,,,,,,3.0,54.0,194.0,37.0,4.0,71.0,345.0,29.0,6.0,10.0,301.0,29.0,9.0,38.0,305.0,37.0,,,,,,228.0,Band 2,850.0,18850.0,20.0,20.0,-76.43,-8.6,-47.83,,-10.1,-11.44,23.21,13.85,14.85,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,,,,,,QPSK,,1.8,,,,,,0.0,,,,,,1.8,,,,0.0,,,,,0.0,,0.0,0.0,39182.0,NonCA,NonCA,Band 2,,,,,
4,2022-08-09 22:49:46.440157,-111.741081,40.047218,,,,,,,,,,,,,,,,,,,,,,,,,,,,RRC Connection Release,RRC Connection Release,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2022-08-09 22:49:46.500000,-111.741081,40.047218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
6,2022-08-09 22:49:46.600000,-111.741081,40.047218,-111.74108,40.04722,21:49:45,37.0,132.0,132.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2022-08-09 22:49:46.644150,-111.741074,40.04723,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cell Camp On,Cell Camp On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2022-08-09 22:49:46.644150,-111.741074,40.04723,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cell Searching Start,Cell Searching Start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2022-08-09 22:49:46.800000,-111.741028,40.047268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.33,-11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39182.0,,,,,,,,
10,2022-08-09 22:49:47.000000,-111.740974,40.047318,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,228.0,Band 2,850.0,18850.0,20.0,20.0,-79.94,-5.38,-51.88,,,-10.17,21.2,,,,,,,,,,4x2,4.0,,,QPSK,,,4.0,,0.13,0.13,0.06,0.06,0.0,,0.074,0.019,0.068,0.019,4.0,,0.13,0.06,0.0,,0.074,0.019,0.068,0.019,0.0,,,,,NonCA,,Band 2,0.0,0.016,0.0,1002.0,0.047
11,2022-08-09 22:49:47.082044,-111.740959,40.04734,,,,,,,,,,,,,,,,,,,,,,,,,,,,RRC Setup Start,RRC Setup Start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2022-08-09 22:49:47.082784,-111.740959,40.04734,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg1(RA),PRACH: Msg1(RA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2022-08-09 22:49:47.082908,-111.740959,40.04734,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg2(RAR),PRACH: Msg2(RAR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2022-08-09 22:49:47.082922,-111.740959,40.04734,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg3(UE ID),PRACH: Msg3(UE ID),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2022-08-09 22:49:47.083360,-111.740959,40.04734,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg4[Pass],PRACH: Msg4[Pass],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2022-08-09 22:49:47.083379,-111.740959,40.04734,,,,,,,,,,,,,,,,,,,,,,,,,,,,Received RAR[True],Received RAR[True],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2022-08-09 22:49:47.084033,-111.740959,40.04734,,,,,,,,,,,,,,,,,,,,,,,,,,,,RRC Setup Success,RRC Setup Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2022-08-09 22:49:47.100000,-111.740952,40.047344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.0,Band 2,850.0,18850.0,20.0,20.0,-79.47,-8.2,-50.76,,,-1.23,21.22,13.0,11.0,2.0,0.0,100.0,0.0,0.0,TM4,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,,,0.0,39182.0,NonCA,,Band 2,,,,,
19,2022-08-09 22:49:47.200000,-111.740929,40.047371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.0,Band 2,850.0,18850.0,20.0,20.0,-79.29,-6.54,-52.02,,,-15.45,20.43,13.75,9.75,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,,,11.93,,,64QAM,,2.56,,,,,,0.0,,,,,,2.56,,,,0.0,,,,,0.0,,0.003,,39182.0,NonCA,NonCA,Band 2,,,,,
20,2022-08-09 22:49:47.300000,-111.740898,40.047394,,,,,,,,,,,3.0,54.0,194.0,32.0,4.0,71.0,345.0,29.0,6.0,10.0,301.0,27.0,9.0,38.0,305.0,34.0,,,,,,228.0,Band 2,850.0,18850.0,20.0,20.0,-79.56,-6.38,-53.19,,,-13.56,20.5,13.33,12.67,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39182.0,NonCA,,Band 2,,,,,
21,2022-08-09 22:49:47.400000,-111.740875,40.047421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.0,Band 2,850.0,18850.0,20.0,20.0,-81.25,-8.78,-49.47,,,-11.78,22.75,14.2,13.6,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,2.67,,,QPSK,,,7.67,,,,,,0.0,0.0,,,,,7.67,,,,0.0,0.0,,,,,,,,,39182.0,NonCA,,Band 2,,,,,
22,2022-08-09 22:49:47.500000,-111.740845,40.047443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,0.005,6954.0,288.0,0.0
23,2022-08-09 22:49:47.600000,-111.740822,40.04747,-111.74082,40.04747,21:49:46,37.0,132.0,132.0,35.57,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,228.0,Band 2,850.0,18850.0,20.0,20.0,-79.02,-7.46,-51.46,,,-19.14,18.63,13.63,13.63,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,15.0,23.5,,64QAM,64QAM,,9.71,,,,,,18.18,0.0,,,,,9.71,,,,18.18,0.0,,,,,0.223,,0.0,,39182.0,NonCA,,Band 2,,,,,
24,2022-08-09 22:49:47.700000,-111.740791,40.047497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.0,Band 2,850.0,18850.0,20.0,20.0,-81.67,-8.91,-52.64,,-3.36,-14.95,17.97,13.88,12.38,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,,,25.0,,,64QAM,,4.71,,,,,,0.0,,,,,,4.71,,,,0.0,,,,,0.0,,0.0,,39182.0,NonCA,NonCA,Band 2,,,,,
25,2022-08-09 22:49:47.758637,-111.740776,40.047512,,,,,,,,,,,,,,,,,,,,,,,,,,,,eventB1_NR_r15,eventB1_NR_r15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2022-08-09 22:49:48.000000,-111.740715,40.047573,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,228.0,Band 2,850.0,18850.0,20.0,20.0,-80.09,-8.13,-51.96,9.11,-3.75,-17.21,18.76,13.0,11.75,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,2.0,,,QPSK,,,4.0,,0.02,0.02,0.01,0.05,0.0,,0.003,0.019,0.003,0.014,4.0,,0.02,0.05,0.0,,0.003,0.019,0.003,0.014,0.0,,0.0,,39182.0,NonCA,,Band 2,0.0,0.0,0.0,0.0,0.0
27,2022-08-09 22:49:48.200000,-111.740654,40.047626,,,,,,,,,,,3.0,54.0,194.0,33.0,4.0,71.0,345.0,25.0,6.0,10.0,301.0,27.0,9.0,38.0,305.0,35.0,,,,,,228.0,Band 2,850.0,18850.0,20.0,20.0,-79.01,-9.09,-49.89,,,-14.96,20.28,12.75,13.38,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,0.007,39182.0,NonCA,,Band 2,,,,,
28,2022-08-09 22:49:48.400000,-111.740601,40.047676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.0,Band 2,850.0,18850.0,20.0,20.0,-80.05,-8.97,-50.84,,,-20.29,18.9,13.6,12.8,2.0,0.0,100.0,0.0,0.0,TM4,10.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.0,,0.0,,39182.0,NonCA,,Band 2,,,,,
29,2022-08-09 22:49:48.500000,-111.740578,40.047703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.001,0.0,66.0,0.001
30,2022-08-09 22:49:48.600000,-111.740547,40.047729,-111.74055,40.04773,21:49:47,37.0,132.0,132.0,36.97,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,228.0,Band 2,850.0,18850.0,20.0,20.0,-80.6,-8.05,-52.54,,,-9.81,19.4,9.33,12.5,2.0,0.0,100.0,0.0,0.0,TM4,5.0,,1.0,,,QPSK,,,4.0,,,,,,0.0,16.67,,,,,4.0,,,,0.0,16.67,,,,,0.0,,0.0,,39182.0,NonCA,,Band 2,,,,,
31,2022-08-09 22:49:48.700000,-111.740517,40.047756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.0,Band 2,850.0,18850.0,20.0,20.0,-79.74,-9.22,-50.49,,-2.0,-17.71,20.76,7.67,13.89,2.0,0.0,100.0,0.0,0.0,TM4,5.0,,,,16.7,,,QPSK,,3.19,,,,,,,,,,,,3.19,,,,,,,,,,,,,39182.0,NonCA,NonCA,Band 2,,,,,
32,2022-08-09 22:49:48.796164,-111.740494,40.047779,,,,,,,,,,,,,,,,,,,,,,,,,,,,eventB1_NR_r15,eventB1_NR_r15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2022-08-09 22:49:48.900000,-111.740463,40.047806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.0,Band 2,850.0,18850.0,20.0,20.0,-79.6,-8.24,-50.95,,,-18.2,21.4,11.33,12.33,2.0,0.0,100.0,0.0,0.0,TM4,10.0,,3.75,13.0,,QPSK,64QAM,,4.0,,,,,,0.0,16.67,,,,,4.0,,,,0.0,16.67,,,,,0.002,,0.0,,39182.0,NonCA,,Band 2,,,,,
34,2022-08-09 22:49:49.000000,-111.74044,40.047832,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,228.0,Band 2,850.0,18850.0,20.0,20.0,-80.69,-9.31,-51.35,,,-14.96,18.97,11.5,12.83,2.0,0.0,100.0,0.0,0.0,TM4,5.0,4x2,,,22.0,,,64QAM,,4.0,0.08,0.08,0.01,0.07,,0.0,0.016,0.035,0.016,0.031,,4.0,0.08,0.07,,0.0,0.016,0.035,0.016,0.031,,,,,39182.0,NonCA,NonCA,Band 2,0.003,0.002,198.0,132.0,0.003
35,2022-08-09 22:49:49.100000,-111.740417,40.047859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.0,Band 2,850.0,18850.0,20.0,20.0,-83.5,-7.11,-55.34,10.84,,-15.04,16.65,11.56,11.78,2.0,0.0,100.0,0.0,0.0,TM4,5.0,,6.67,,,QPSK,,,4.0,,,,,,0.0,50.0,,,,,4.0,,,,0.0,50.0,,,,,0.004,,0.0,0.002,39182.0,NonCA,,Band 2,,,,,
