,TIME_STAMP,state,minRTT,maxRTT,gain,bitrate
0,2022-08-12 21:54:07,,,,,
1,2022-08-12 21:54:08,,,,,
2,2022-08-12 21:54:09,,,,,
3,2022-08-12 21:54:10,1.0,21.0,36.0,2.0,5000.0
4,2022-08-12 21:54:11,1.0,20.0,37.0,2.0,20000.0
5,2022-08-12 21:54:12,1.0,20.0,37.0,2.0,20000.0
6,2022-08-12 21:54:13,1.0,20.0,37.0,2.0,20000.0
7,2022-08-12 21:54:14,1.0,20.0,37.0,2.0,20000.0
8,2022-08-12 21:54:15,2.0,20.0,36.0,1.25,12500.0
9,2022-08-12 21:54:16,2.0,20.0,36.0,1.25,12500.0
10,2022-08-12 21:54:17,2.0,20.0,36.0,1.25,12500.0
11,2022-08-12 21:54:18,2.0,20.0,36.0,1.25,12500.0
12,2022-08-12 21:54:19,2.0,20.0,41.0,1.25,15625.0
13,2022-08-12 21:54:20,2.0,20.0,41.0,1.25,15625.0
14,2022-08-12 21:54:21,2.0,20.0,41.0,1.25,15625.0
15,2022-08-12 21:54:22,2.0,23.0,103.0,0.75,11718.0
16,2022-08-12 21:54:23,2.0,23.0,103.0,0.75,11718.0
17,2022-08-12 21:54:24,2.0,23.0,103.0,0.75,11718.0
18,2022-08-12 21:54:25,2.0,20.0,117.0,0.75,8788.0
19,2022-08-12 21:54:26,2.0,23.0,147.0,0.75,4943.0
20,2022-08-12 21:54:27,2.0,23.0,147.0,0.75,4943.0
21,2022-08-12 21:54:28,2.0,23.0,147.0,0.75,4943.0
22,2022-08-12 21:54:29,2.0,23.0,147.0,0.75,4943.0
23,2022-08-12 21:54:30,2.0,23.0,147.0,0.75,4943.0
24,2022-08-12 21:54:31,2.0,20.0,43.0,1.25,4633.0
25,2022-08-12 21:54:32,2.0,20.0,43.0,1.25,4633.0
26,2022-08-12 21:54:33,2.0,20.0,43.0,1.25,4633.0
27,2022-08-12 21:54:34,2.0,20.0,43.0,1.25,4633.0
28,2022-08-12 21:54:35,2.0,22.0,42.0,1.25,5791.0
29,2022-08-12 21:54:36,2.0,22.0,42.0,1.25,5791.0
30,2022-08-12 21:54:37,2.0,22.0,42.0,1.25,5791.0
31,2022-08-12 21:54:38,2.0,22.0,42.0,1.25,5791.0
32,2022-08-12 21:54:39,2.0,22.0,41.0,1.25,7238.0
33,2022-08-12 21:54:40,2.0,22.0,41.0,1.25,7238.0
34,2022-08-12 21:54:41,2.0,23.0,135.0,0.75,5428.0
35,2022-08-12 21:54:42,2.0,22.0,172.0,0.75,4071.0
36,2022-08-12 21:54:43,2.0,22.0,172.0,0.75,4071.0
37,2022-08-12 21:54:44,2.0,20.0,207.0,0.75,3053.0
38,2022-08-12 21:54:45,2.0,20.0,294.0,0.75,2500.0
39,2022-08-12 21:54:46,2.0,20.0,294.0,0.75,2500.0
40,2022-08-12 21:54:47,2.0,20.0,294.0,0.75,2500.0
41,2022-08-12 21:54:48,2.0,20.0,294.0,0.75,2500.0
42,2022-08-12 21:54:49,2.0,20.0,37.0,1.25,3125.0
43,2022-08-12 21:54:50,2.0,20.0,37.0,1.25,3125.0
44,2022-08-12 21:54:51,2.0,20.0,37.0,1.25,3125.0
45,2022-08-12 21:54:52,2.0,20.0,37.0,1.25,3125.0
46,2022-08-12 21:54:53,2.0,20.0,34.0,1.25,3906.0
47,2022-08-12 21:54:54,2.0,20.0,34.0,1.25,3906.0
48,2022-08-12 21:54:55,2.0,20.0,34.0,1.25,3906.0
49,2022-08-12 21:54:56,2.0,20.0,34.0,1.25,3906.0
50,2022-08-12 21:54:57,2.0,22.0,33.0,1.25,4882.0
51,2022-08-12 21:54:58,2.0,22.0,33.0,1.25,4882.0
52,2022-08-12 21:54:59,2.0,22.0,33.0,1.25,4882.0
53,2022-08-12 21:55:00,2.0,22.0,33.0,1.25,4882.0
54,2022-08-12 21:55:01,2.0,22.0,33.0,1.25,4882.0
55,2022-08-12 21:55:02,2.0,20.0,36.0,1.25,6102.0
56,2022-08-12 21:55:03,2.0,20.0,36.0,1.25,6102.0
57,2022-08-12 21:55:04,2.0,20.0,36.0,1.25,6102.0
58,2022-08-12 21:55:05,2.0,20.0,36.0,1.25,6102.0
59,2022-08-12 21:55:06,2.0,20.0,57.0,1.25,7627.0
60,2022-08-12 21:55:07,2.0,20.0,109.0,0.75,4290.0
61,2022-08-12 21:55:08,2.0,20.0,109.0,0.75,4290.0
62,2022-08-12 21:55:09,2.0,20.0,198.0,0.75,3217.0
63,2022-08-12 21:55:10,2.0,20.0,198.0,0.75,3217.0
64,2022-08-12 21:55:11,2.0,20.0,198.0,0.75,3217.0
65,2022-08-12 21:55:12,2.0,20.0,198.0,0.75,3217.0
66,2022-08-12 21:55:13,2.0,20.0,82.0,0.75,2500.0
67,2022-08-12 21:55:14,2.0,20.0,82.0,0.75,2500.0
68,2022-08-12 21:55:15,2.0,20.0,82.0,0.75,2500.0
69,2022-08-12 21:55:16,2.0,20.0,82.0,0.75,2500.0
70,2022-08-12 21:55:17,2.0,24.0,44.0,1.25,3125.0
71,2022-08-12 21:55:18,2.0,24.0,44.0,1.25,3125.0
72,2022-08-12 21:55:19,2.0,24.0,44.0,1.25,3125.0
73,2022-08-12 21:55:20,2.0,24.0,44.0,1.25,3125.0
74,2022-08-12 21:55:21,2.0,25.0,61.0,1.25,3906.0
75,2022-08-12 21:55:22,2.0,25.0,61.0,1.25,3906.0
76,2022-08-12 21:55:23,2.0,25.0,61.0,1.25,3906.0
77,2022-08-12 21:55:24,2.0,25.0,61.0,1.25,3906.0
78,2022-08-12 21:55:25,2.0,24.0,40.0,1.25,4882.0
79,2022-08-12 21:55:26,2.0,24.0,152.0,0.75,3661.0
80,2022-08-12 21:55:27,2.0,24.0,152.0,0.75,3661.0
81,2022-08-12 21:55:28,2.0,24.0,152.0,0.75,3661.0
82,2022-08-12 21:55:29,2.0,24.0,152.0,0.75,3661.0
83,2022-08-12 21:55:30,2.0,24.0,45.0,1.25,4576.0
84,2022-08-12 21:55:31,2.0,24.0,45.0,1.25,4576.0
85,2022-08-12 21:55:32,2.0,24.0,45.0,1.25,4576.0
86,2022-08-12 21:55:33,2.0,24.0,45.0,1.25,4576.0
87,2022-08-12 21:55:34,2.0,24.0,59.0,1.25,5720.0
88,2022-08-12 21:55:35,2.0,24.0,59.0,1.25,5720.0
89,2022-08-12 21:55:36,2.0,24.0,59.0,1.25,5720.0
90,2022-08-12 21:55:37,2.0,24.0,59.0,1.25,5720.0
91,2022-08-12 21:55:38,2.0,26.0,47.0,1.25,7150.0
92,2022-08-12 21:55:39,2.0,26.0,47.0,1.25,7150.0
93,2022-08-12 21:55:40,2.0,26.0,47.0,1.25,7150.0
94,2022-08-12 21:55:41,2.0,26.0,47.0,1.25,7150.0
95,2022-08-12 21:55:42,2.0,25.0,39.0,1.25,8937.0
96,2022-08-12 21:55:43,2.0,25.0,39.0,1.25,8937.0
97,2022-08-12 21:55:44,2.0,25.0,39.0,1.25,8937.0
98,2022-08-12 21:55:45,2.0,25.0,39.0,1.25,8937.0
99,2022-08-12 21:55:46,2.0,21.0,37.0,1.25,11171.0
100,2022-08-12 21:55:47,2.0,21.0,37.0,1.25,11171.0
101,2022-08-12 21:55:48,2.0,21.0,37.0,1.25,11171.0
102,2022-08-12 21:55:49,2.0,21.0,106.0,0.75,8378.0
103,2022-08-12 21:55:50,2.0,21.0,106.0,0.75,8378.0
104,2022-08-12 21:55:51,2.0,21.0,106.0,0.75,8378.0
105,2022-08-12 21:55:52,2.0,21.0,106.0,0.75,8378.0
106,2022-08-12 21:55:53,2.0,18.0,37.0,1.25,10472.0
107,2022-08-12 21:55:54,2.0,20.0,155.0,0.75,7854.0
108,2022-08-12 21:55:55,2.0,20.0,155.0,0.75,7854.0
109,2022-08-12 21:55:56,2.0,20.0,155.0,0.75,7854.0
110,2022-08-12 21:55:57,2.0,20.0,155.0,0.75,7854.0
111,2022-08-12 21:55:58,2.0,20.0,35.0,1.25,9817.0
112,2022-08-12 21:55:59,2.0,20.0,35.0,1.25,9817.0
113,2022-08-12 21:56:00,2.0,20.0,35.0,1.25,9817.0
114,2022-08-12 21:56:01,2.0,20.0,35.0,1.25,9817.0
115,2022-08-12 21:56:02,2.0,20.0,34.0,1.25,12271.0
116,2022-08-12 21:56:03,2.0,20.0,140.0,0.75,9203.0
117,2022-08-12 21:56:04,2.0,20.0,140.0,0.75,9203.0
118,2022-08-12 21:56:05,2.0,20.0,140.0,0.75,9203.0
119,2022-08-12 21:56:06,2.0,20.0,140.0,0.75,9203.0
120,2022-08-12 21:56:07,2.0,22.0,108.0,0.75,5176.0
121,2022-08-12 21:56:08,2.0,22.0,108.0,0.75,5176.0
122,2022-08-12 21:56:09,2.0,22.0,161.0,0.75,3882.0
123,2022-08-12 21:56:10,2.0,22.0,161.0,0.75,3882.0
124,2022-08-12 21:56:11,2.0,22.0,161.0,0.75,3882.0
125,2022-08-12 21:56:12,2.0,22.0,161.0,0.75,3882.0
