,TIME_STAMP,Number of frames dropped,FPS,Frame drop percentage
0,2022-08-10 17:24:06,0,60.0,0.0
1,2022-08-10 17:24:07,0,60.0,0.0
2,2022-08-10 17:24:08,0,60.0,0.0
3,2022-08-10 17:24:09,22,60.0,36.666666666666664
4,2022-08-10 17:24:10,0,60.0,0.0
5,2022-08-10 17:24:11,0,60.0,0.0
6,2022-08-10 17:24:12,0,60.0,0.0
7,2022-08-10 17:24:13,0,60.0,0.0
8,2022-08-10 17:24:14,0,60.0,0.0
9,2022-08-10 17:24:15,0,60.0,0.0
10,2022-08-10 17:24:16,0,60.0,0.0
11,2022-08-10 17:24:17,0,60.0,0.0
12,2022-08-10 17:24:18,0,60.0,0.0
13,2022-08-10 17:24:19,0,60.0,0.0
14,2022-08-10 17:24:20,0,60.0,0.0
15,2022-08-10 17:24:21,0,60.0,0.0
16,2022-08-10 17:24:22,0,60.0,0.0
17,2022-08-10 17:24:23,0,60.0,0.0
18,2022-08-10 17:24:24,0,60.0,0.0
19,2022-08-10 17:24:25,0,60.0,0.0
20,2022-08-10 17:24:26,0,60.0,0.0
21,2022-08-10 17:24:27,30,60.0,50.0
22,2022-08-10 17:24:28,0,60.0,0.0
23,2022-08-10 17:24:29,0,60.0,0.0
24,2022-08-10 17:24:30,0,60.0,0.0
25,2022-08-10 17:24:31,0,60.0,0.0
26,2022-08-10 17:24:32,0,60.0,0.0
27,2022-08-10 17:24:33,0,60.0,0.0
28,2022-08-10 17:24:34,0,60.0,0.0
29,2022-08-10 17:24:35,0,60.0,0.0
30,2022-08-10 17:24:36,0,60.0,0.0
31,2022-08-10 17:24:37,0,60.0,0.0
32,2022-08-10 17:24:38,0,60.0,0.0
33,2022-08-10 17:24:39,0,60.0,0.0
34,2022-08-10 17:24:40,0,60.0,0.0
35,2022-08-10 17:24:41,0,60.0,0.0
36,2022-08-10 17:24:42,0,60.0,0.0
37,2022-08-10 17:24:43,0,60.0,0.0
38,2022-08-10 17:24:44,0,60.0,0.0
39,2022-08-10 17:24:45,0,60.0,0.0
40,2022-08-10 17:24:46,0,60.0,0.0
41,2022-08-10 17:24:47,0,60.0,0.0
42,2022-08-10 17:24:48,0,60.0,0.0
43,2022-08-10 17:24:49,0,60.0,0.0
44,2022-08-10 17:24:50,0,60.0,0.0
45,2022-08-10 17:24:51,0,60.0,0.0
46,2022-08-10 17:24:52,0,60.0,0.0
47,2022-08-10 17:24:53,0,60.0,0.0
48,2022-08-10 17:24:54,0,60.0,0.0
49,2022-08-10 17:24:55,0,60.0,0.0
50,2022-08-10 17:24:56,0,60.0,0.0
51,2022-08-10 17:24:57,0,60.0,0.0
52,2022-08-10 17:24:58,0,60.0,0.0
53,2022-08-10 17:24:59,0,60.0,0.0
54,2022-08-10 17:25:00,0,60.0,0.0
55,2022-08-10 17:25:01,0,60.0,0.0
