,TIME_STAMP,Number of frames dropped,FPS,Frame drop percentage
0,2022-08-12 16:26:49,0,60.0,0.0
1,2022-08-12 16:26:50,0,60.0,0.0
2,2022-08-12 16:26:51,45,60.0,75.0
3,2022-08-12 16:26:52,3,60.0,5.0
4,2022-08-12 16:26:53,0,60.0,0.0
5,2022-08-12 16:26:54,0,60.0,0.0
6,2022-08-12 16:26:55,0,60.0,0.0
7,2022-08-12 16:26:56,0,60.0,0.0
8,2022-08-12 16:26:57,0,60.0,0.0
9,2022-08-12 16:26:58,0,60.0,0.0
10,2022-08-12 16:26:59,0,60.0,0.0
11,2022-08-12 16:27:00,0,60.0,0.0
12,2022-08-12 16:27:01,0,60.0,0.0
13,2022-08-12 16:27:02,0,60.0,0.0
14,2022-08-12 16:27:03,0,60.0,0.0
15,2022-08-12 16:27:04,0,60.0,0.0
16,2022-08-12 16:27:05,0,60.0,0.0
17,2022-08-12 16:27:06,0,60.0,0.0
18,2022-08-12 16:27:07,0,60.0,0.0
19,2022-08-12 16:27:08,0,60.0,0.0
20,2022-08-12 16:27:09,0,60.0,0.0
21,2022-08-12 16:27:10,0,60.0,0.0
22,2022-08-12 16:27:11,0,60.0,0.0
23,2022-08-12 16:27:12,0,60.0,0.0
24,2022-08-12 16:27:13,0,60.0,0.0
25,2022-08-12 16:27:14,0,60.0,0.0
26,2022-08-12 16:27:15,0,60.0,0.0
27,2022-08-12 16:27:16,0,60.0,0.0
28,2022-08-12 16:27:17,0,60.0,0.0
29,2022-08-12 16:27:18,0,60.0,0.0
30,2022-08-12 16:27:19,0,60.0,0.0
31,2022-08-12 16:27:20,0,60.0,0.0
32,2022-08-12 16:27:21,0,60.0,0.0
33,2022-08-12 16:27:22,0,60.0,0.0
34,2022-08-12 16:27:23,0,60.0,0.0
35,2022-08-12 16:27:24,0,60.0,0.0
36,2022-08-12 16:27:25,0,60.0,0.0
37,2022-08-12 16:27:26,0,60.0,0.0
38,2022-08-12 16:27:27,0,60.0,0.0
39,2022-08-12 16:27:28,0,60.0,0.0
40,2022-08-12 16:27:29,0,60.0,0.0
41,2022-08-12 16:27:30,0,60.0,0.0
42,2022-08-12 16:27:31,0,60.0,0.0
43,2022-08-12 16:27:32,0,60.0,0.0
44,2022-08-12 16:27:33,0,60.0,0.0
45,2022-08-12 16:27:34,0,60.0,0.0
46,2022-08-12 16:27:35,0,60.0,0.0
47,2022-08-12 16:27:36,0,60.0,0.0
48,2022-08-12 16:27:37,0,60.0,0.0
49,2022-08-12 16:27:38,4,60.0,6.666666666666667
50,2022-08-12 16:27:39,0,60.0,0.0
51,2022-08-12 16:27:40,0,60.0,0.0
52,2022-08-12 16:27:41,0,60.0,0.0
53,2022-08-12 16:27:42,32,60.0,53.333333333333336
54,2022-08-12 16:27:43,21,60.0,35.0
55,2022-08-12 16:27:44,0,60.0,0.0
56,2022-08-12 16:27:45,71,60.0,118.33333333333333
57,2022-08-12 16:27:46,0,60.0,0.0
58,2022-08-12 16:27:47,0,60.0,0.0
59,2022-08-12 16:27:48,0,60.0,0.0
60,2022-08-12 16:27:49,0,60.0,0.0
61,2022-08-12 16:27:50,0,60.0,0.0
62,2022-08-12 16:27:51,0,60.0,0.0
63,2022-08-12 16:27:52,0,60.0,0.0
64,2022-08-12 16:27:53,0,60.0,0.0
65,2022-08-12 16:27:54,0,60.0,0.0
66,2022-08-12 16:27:55,7,60.0,11.666666666666666
67,2022-08-12 16:27:56,8,60.0,13.333333333333334
68,2022-08-12 16:27:57,0,60.0,0.0
69,2022-08-12 16:27:58,8,60.0,13.333333333333334
70,2022-08-12 16:27:59,0,60.0,0.0
71,2022-08-12 16:28:00,10,60.0,16.666666666666664
72,2022-08-12 16:28:01,0,60.0,0.0
73,2022-08-12 16:28:02,0,60.0,0.0
74,2022-08-12 16:28:03,0,60.0,0.0
75,2022-08-12 16:28:04,0,60.0,0.0
76,2022-08-12 16:28:05,0,60.0,0.0
77,2022-08-12 16:28:06,0,60.0,0.0
78,2022-08-12 16:28:07,0,60.0,0.0
79,2022-08-12 16:28:08,0,60.0,0.0
80,2022-08-12 16:28:09,0,60.0,0.0
81,2022-08-12 16:28:10,0,60.0,0.0
82,2022-08-12 16:28:11,0,60.0,0.0
83,2022-08-12 16:28:12,0,60.0,0.0
84,2022-08-12 16:28:13,0,60.0,0.0
85,2022-08-12 16:28:14,0,60.0,0.0
