,TIME_STAMP,game,capture,convert,encode,network,decode,display
0,2022-08-12 15:46:16,,,,,,,
1,2022-08-12 15:46:17,5.04,1.02,1.54,3.34,59.01,1.11,59.01
2,2022-08-12 15:46:18,5.47,0.41,0.0,3.31,50.13,20.24,50.13
3,2022-08-12 15:46:19,5.65,0.4,0.01,4.49,50.91,9.66,50.91
4,2022-08-12 15:46:20,5.69,0.4,0.01,6.24,57.72,1.22,57.72
5,2022-08-12 15:46:21,5.43,0.4,0.01,7.12,80.21,1.5,80.21
6,2022-08-12 15:46:22,5.17,0.4,0.01,6.24,66.66,1.54,66.66
7,2022-08-12 15:46:23,5.12,0.4,0.01,7.56,65.2,1.31,65.2
8,2022-08-12 15:46:24,5.1,0.4,0.01,7.74,68.36,1.43,68.36
9,2022-08-12 15:46:25,5.07,0.4,0.0,7.44,57.63,1.41,57.63
10,2022-08-12 15:46:26,5.16,0.4,0.0,7.36,54.25,1.41,54.25
11,2022-08-12 15:46:27,5.46,0.4,0.0,7.52,54.25,1.3,54.25
12,2022-08-12 15:46:28,5.38,0.4,0.01,7.35,53.81,1.43,53.81
13,2022-08-12 15:46:29,5.43,0.4,0.0,7.4,53.13,1.39,53.13
14,2022-08-12 15:46:30,5.5,0.4,0.0,7.46,52.5,1.4,52.5
15,2022-08-12 15:46:31,5.96,0.4,0.01,7.44,50.35,1.59,50.35
16,2022-08-12 15:46:32,6.11,0.4,0.0,7.55,51.11,1.45,51.11
17,2022-08-12 15:46:33,5.97,0.4,0.01,7.73,51.1,1.46,51.1
18,2022-08-12 15:46:34,5.66,0.41,0.0,7.76,51.35,1.49,51.35
19,2022-08-12 15:46:35,5.34,0.4,0.0,7.89,55.91,1.51,55.91
20,2022-08-12 15:46:36,5.09,0.41,0.0,8.0,52.82,1.44,52.82
21,2022-08-12 15:46:37,4.93,0.4,0.0,8.4,54.96,1.54,54.96
22,2022-08-12 15:46:38,4.86,0.4,0.0,8.26,55.69,1.42,55.69
23,2022-08-12 15:46:39,4.64,0.41,0.0,8.27,53.8,1.48,53.8
24,2022-08-12 15:46:40,5.14,0.41,0.0,8.55,55.75,1.46,55.75
25,2022-08-12 15:46:41,5.25,0.4,0.01,8.71,70.65,1.69,70.65
26,2022-08-12 15:46:42,5.21,0.4,0.01,8.13,60.4,1.35,60.4
27,2022-08-12 15:46:43,4.53,0.41,0.01,8.14,52.26,1.41,52.26
28,2022-08-12 15:46:44,4.19,0.41,0.0,8.15,52.18,1.41,52.18
29,2022-08-12 15:46:45,4.46,0.41,0.0,8.08,55.18,1.41,55.18
30,2022-08-12 15:46:46,4.42,0.41,0.01,7.99,54.96,1.51,54.96
31,2022-08-12 15:46:47,4.32,0.4,0.0,8.5,54.81,1.46,54.81
32,2022-08-12 15:46:48,3.88,0.41,0.0,8.54,54.41,1.4,54.41
33,2022-08-12 15:46:49,4.03,0.41,0.0,8.43,53.17,1.46,53.17
34,2022-08-12 15:46:50,4.47,0.41,0.0,8.28,55.17,1.45,55.17
35,2022-08-12 15:46:51,5.25,0.41,0.0,8.8,55.63,1.5,55.63
36,2022-08-12 15:46:52,5.38,0.41,0.0,8.69,55.84,1.51,55.84
37,2022-08-12 15:46:53,5.09,0.41,0.0,8.59,52.89,1.54,52.89
38,2022-08-12 15:46:54,4.54,0.41,0.01,8.84,53.54,1.56,53.54
39,2022-08-12 15:46:55,4.38,0.41,0.01,9.1,54.94,1.54,54.94
40,2022-08-12 15:46:56,4.34,0.41,0.0,8.78,57.23,1.77,57.23
41,2022-08-12 15:46:57,4.43,0.41,0.0,8.99,56.66,1.56,56.66
42,2022-08-12 15:46:58,4.44,0.4,0.0,8.68,56.17,1.68,56.17
43,2022-08-12 15:46:59,4.73,0.4,0.0,9.29,55.42,1.71,55.42
44,2022-08-12 15:47:00,4.61,0.41,0.0,9.51,66.17,2.19,66.17
45,2022-08-12 15:47:01,4.44,0.41,0.0,9.28,64.9,1.71,64.9
46,2022-08-12 15:47:02,4.07,0.4,0.0,8.57,56.32,1.56,56.32
47,2022-08-12 15:47:03,4.66,0.41,0.0,8.59,53.66,1.56,53.66
48,2022-08-12 15:47:04,5.41,0.41,0.0,8.86,54.77,1.56,54.77
49,2022-08-12 15:47:05,5.95,0.41,0.01,8.6,54.11,1.66,54.11
50,2022-08-12 15:47:06,6.14,0.41,0.01,9.12,54.18,1.57,54.18
51,2022-08-12 15:47:07,6.14,0.41,0.0,9.24,53.21,1.58,53.21
52,2022-08-12 15:47:08,5.96,0.41,0.0,9.14,52.41,1.5,52.41
53,2022-08-12 15:47:09,5.28,0.41,0.0,9.09,53.22,1.66,53.22
54,2022-08-12 15:47:10,5.3,0.41,0.01,10.03,53.67,1.82,53.67
55,2022-08-12 15:47:11,5.78,0.41,0.0,10.04,53.39,1.78,53.39
56,2022-08-12 15:47:12,6.96,0.41,0.0,9.83,77.33,2.23,77.33
57,2022-08-12 15:47:13,7.35,0.41,0.0,8.78,51.61,1.75,51.61
58,2022-08-12 15:47:14,6.67,0.4,0.0,8.51,55.47,1.7,55.47
59,2022-08-12 15:47:15,6.14,0.4,0.0,8.54,63.35,1.59,63.35
60,2022-08-12 15:47:16,5.93,0.41,0.01,8.0,52.72,1.67,52.72
