,TIME_STAMP,Number of frames dropped,FPS,Frame drop percentage
0,2022-08-12 13:09:41,0,60.0,0.0
1,2022-08-12 13:09:42,0,60.0,0.0
2,2022-08-12 13:09:43,38,60.0,63.33333333333333
3,2022-08-12 13:09:44,17,60.0,28.333333333333332
4,2022-08-12 13:09:45,0,60.0,0.0
5,2022-08-12 13:09:46,0,60.0,0.0
6,2022-08-12 13:09:47,0,60.0,0.0
7,2022-08-12 13:09:48,0,60.0,0.0
8,2022-08-12 13:09:49,0,60.0,0.0
9,2022-08-12 13:09:50,0,60.0,0.0
10,2022-08-12 13:09:51,0,60.0,0.0
11,2022-08-12 13:09:52,0,60.0,0.0
12,2022-08-12 13:09:53,0,60.0,0.0
13,2022-08-12 13:09:54,0,60.0,0.0
14,2022-08-12 13:09:55,0,60.0,0.0
15,2022-08-12 13:09:56,0,60.0,0.0
16,2022-08-12 13:09:57,0,60.0,0.0
17,2022-08-12 13:09:58,0,60.0,0.0
18,2022-08-12 13:09:59,0,60.0,0.0
19,2022-08-12 13:10:00,0,60.0,0.0
20,2022-08-12 13:10:01,0,60.0,0.0
21,2022-08-12 13:10:02,0,60.0,0.0
22,2022-08-12 13:10:03,0,60.0,0.0
23,2022-08-12 13:10:04,0,60.0,0.0
24,2022-08-12 13:10:05,0,60.0,0.0
25,2022-08-12 13:10:06,0,60.0,0.0
26,2022-08-12 13:10:07,0,60.0,0.0
27,2022-08-12 13:10:08,0,60.0,0.0
28,2022-08-12 13:10:09,0,60.0,0.0
29,2022-08-12 13:10:10,0,60.0,0.0
30,2022-08-12 13:10:11,0,60.0,0.0
31,2022-08-12 13:10:12,0,60.0,0.0
32,2022-08-12 13:10:13,19,60.0,31.666666666666664
33,2022-08-12 13:10:14,0,60.0,0.0
34,2022-08-12 13:10:15,0,60.0,0.0
35,2022-08-12 13:10:16,0,60.0,0.0
36,2022-08-12 13:10:17,0,60.0,0.0
37,2022-08-12 13:10:18,0,60.0,0.0
38,2022-08-12 13:10:19,0,60.0,0.0
39,2022-08-12 13:10:20,0,60.0,0.0
40,2022-08-12 13:10:21,0,60.0,0.0
