,TIME_STAMP,Number of frames dropped,FPS,Frame drop percentage
0,2022-08-12 13:27:22,0,60.0,0.0
1,2022-08-12 13:27:23,39,60.0,65.0
2,2022-08-12 13:27:24,38,60.0,63.33333333333333
3,2022-08-12 13:27:25,24,60.0,40.0
4,2022-08-12 13:27:26,0,60.0,0.0
5,2022-08-12 13:27:27,0,60.0,0.0
6,2022-08-12 13:27:28,0,60.0,0.0
7,2022-08-12 13:27:29,0,60.0,0.0
8,2022-08-12 13:27:30,0,60.0,0.0
9,2022-08-12 13:27:31,0,60.0,0.0
10,2022-08-12 13:27:32,0,60.0,0.0
11,2022-08-12 13:27:33,0,60.0,0.0
12,2022-08-12 13:27:34,0,60.0,0.0
13,2022-08-12 13:27:35,0,60.0,0.0
14,2022-08-12 13:27:36,0,60.0,0.0
15,2022-08-12 13:27:37,0,60.0,0.0
16,2022-08-12 13:27:38,0,60.0,0.0
17,2022-08-12 13:27:39,0,60.0,0.0
18,2022-08-12 13:27:40,0,60.0,0.0
19,2022-08-12 13:27:41,0,60.0,0.0
20,2022-08-12 13:27:42,0,60.0,0.0
21,2022-08-12 13:27:43,0,60.0,0.0
22,2022-08-12 13:27:44,0,60.0,0.0
23,2022-08-12 13:27:45,0,60.0,0.0
