,TIME_STAMP,game,capture,convert,encode,network,decode,display
0,2022-08-10 14:47:31,,,,,,,
1,2022-08-10 14:47:32,4.51,1.68,1.75,7.48,34.76,0.86,34.76
2,2022-08-10 14:47:33,4.29,0.73,0.0,7.56,31.15,17.81,0.0
3,2022-08-10 14:47:34,4.29,0.73,0.0,7.56,31.15,17.81,0.0
4,2022-08-10 14:47:35,4.21,0.73,0.01,7.78,52.19,1.16,52.19
5,2022-08-10 14:47:36,4.33,0.73,0.01,7.96,67.51,1.38,67.51
6,2022-08-10 14:47:37,4.31,0.73,0.0,7.87,42.67,1.3,42.67
7,2022-08-10 14:47:38,3.73,0.71,0.0,5.82,79.67,1.38,79.67
8,2022-08-10 14:47:39,3.73,0.71,0.0,5.82,79.67,1.38,79.67
9,2022-08-10 14:47:40,3.73,0.71,0.0,5.82,79.67,1.38,79.67
10,2022-08-10 14:47:41,3.73,0.71,0.0,5.82,79.67,1.38,79.67
11,2022-08-10 14:47:42,3.73,0.71,0.0,5.82,79.67,1.38,79.67
12,2022-08-10 14:47:43,2.16,0.0,0.0,0.0,62.37,1.31,62.37
13,2022-08-10 14:47:44,2.16,0.0,0.0,0.0,62.37,1.31,62.37
14,2022-08-10 14:47:45,2.16,0.0,0.0,0.0,62.37,1.31,62.37
15,2022-08-10 14:47:46,2.16,0.0,0.0,0.0,62.37,1.31,62.37
16,2022-08-10 14:47:47,2.16,0.0,0.0,0.0,62.37,1.31,62.37
17,2022-08-10 14:47:48,2.16,0.0,0.0,0.0,62.37,1.31,62.37
18,2022-08-10 14:47:49,2.16,0.0,0.0,0.0,62.37,1.31,62.37
19,2022-08-10 14:47:50,2.16,0.0,0.0,0.0,62.37,1.31,62.37
20,2022-08-10 14:47:51,2.16,0.0,0.0,0.0,62.37,1.31,62.37
21,2022-08-10 14:47:52,2.16,0.0,0.0,0.0,62.37,1.31,62.37
22,2022-08-10 14:47:53,2.16,0.0,0.0,0.0,62.37,1.31,62.37
23,2022-08-10 14:47:54,2.16,0.0,0.0,0.0,62.37,1.31,62.37
24,2022-08-10 14:47:55,2.16,0.0,0.0,0.0,62.37,1.31,62.37
25,2022-08-10 14:47:56,2.16,0.0,0.0,0.0,62.37,1.31,62.37
26,2022-08-10 14:47:57,2.16,0.0,0.0,0.0,62.37,1.31,62.37
27,2022-08-10 14:47:58,2.16,0.0,0.0,0.0,62.37,1.31,62.37
28,2022-08-10 14:47:59,2.16,0.0,0.0,0.0,62.37,1.31,62.37
29,2022-08-10 14:48:00,2.16,0.0,0.0,0.0,62.37,1.31,62.37
30,2022-08-10 14:48:01,2.16,0.0,0.0,0.0,62.37,1.31,62.37
31,2022-08-10 14:48:02,2.16,0.0,0.0,0.0,62.37,1.31,62.37
