,TIME_STAMP,Number of frames dropped,FPS,Frame drop percentage
0,2022-08-14 13:07:04,0,60.0,0.0
1,2022-08-14 13:07:05,35,60.0,58.333333333333336
2,2022-08-14 13:07:06,36,60.0,60.0
3,2022-08-14 13:07:07,36,60.0,60.0
4,2022-08-14 13:07:08,0,60.0,0.0
5,2022-08-14 13:07:09,0,60.0,0.0
6,2022-08-14 13:07:10,0,60.0,0.0
7,2022-08-14 13:07:11,0,60.0,0.0
8,2022-08-14 13:07:12,0,60.0,0.0
9,2022-08-14 13:07:13,0,60.0,0.0
10,2022-08-14 13:07:14,0,60.0,0.0
11,2022-08-14 13:07:15,0,60.0,0.0
12,2022-08-14 13:07:16,0,60.0,0.0
13,2022-08-14 13:07:17,0,60.0,0.0
14,2022-08-14 13:07:18,0,60.0,0.0
15,2022-08-14 13:07:19,0,60.0,0.0
16,2022-08-14 13:07:20,0,60.0,0.0
17,2022-08-14 13:07:21,0,60.0,0.0
18,2022-08-14 13:07:22,0,60.0,0.0
19,2022-08-14 13:07:23,0,60.0,0.0
20,2022-08-14 13:07:24,0,60.0,0.0
21,2022-08-14 13:07:25,0,60.0,0.0
22,2022-08-14 13:07:26,0,60.0,0.0
23,2022-08-14 13:07:27,0,60.0,0.0
24,2022-08-14 13:07:28,0,60.0,0.0
25,2022-08-14 13:07:29,0,60.0,0.0
26,2022-08-14 13:07:30,0,60.0,0.0
27,2022-08-14 13:07:31,0,60.0,0.0
28,2022-08-14 13:07:32,0,60.0,0.0
29,2022-08-14 13:07:33,0,60.0,0.0
30,2022-08-14 13:07:34,0,60.0,0.0
31,2022-08-14 13:07:35,0,60.0,0.0
32,2022-08-14 13:07:36,0,60.0,0.0
33,2022-08-14 13:07:37,0,60.0,0.0
34,2022-08-14 13:07:38,0,60.0,0.0
35,2022-08-14 13:07:39,0,60.0,0.0
36,2022-08-14 13:07:40,0,60.0,0.0
37,2022-08-14 13:07:41,0,60.0,0.0
38,2022-08-14 13:07:42,0,60.0,0.0
39,2022-08-14 13:07:43,0,60.0,0.0
40,2022-08-14 13:07:44,0,60.0,0.0
41,2022-08-14 13:07:45,0,60.0,0.0
42,2022-08-14 13:07:46,0,60.0,0.0
43,2022-08-14 13:07:47,0,60.0,0.0
44,2022-08-14 13:07:48,0,60.0,0.0
45,2022-08-14 13:07:49,0,60.0,0.0
46,2022-08-14 13:07:50,0,60.0,0.0
47,2022-08-14 13:07:51,0,60.0,0.0
48,2022-08-14 13:07:52,0,60.0,0.0
49,2022-08-14 13:07:53,0,60.0,0.0
50,2022-08-14 13:07:54,0,60.0,0.0
51,2022-08-14 13:07:55,0,60.0,0.0
52,2022-08-14 13:07:56,0,60.0,0.0
53,2022-08-14 13:07:57,0,60.0,0.0
54,2022-08-14 13:07:58,0,60.0,0.0
55,2022-08-14 13:07:59,0,60.0,0.0
56,2022-08-14 13:08:00,0,60.0,0.0
57,2022-08-14 13:08:01,0,60.0,0.0
58,2022-08-14 13:08:02,0,60.0,0.0
59,2022-08-14 13:08:03,0,60.0,0.0
60,2022-08-14 13:08:04,0,60.0,0.0
61,2022-08-14 13:08:05,0,60.0,0.0
62,2022-08-14 13:08:06,0,60.0,0.0
63,2022-08-14 13:08:07,0,60.0,0.0
64,2022-08-14 13:08:08,0,60.0,0.0
65,2022-08-14 13:08:09,0,60.0,0.0
66,2022-08-14 13:08:10,0,60.0,0.0
67,2022-08-14 13:08:11,0,60.0,0.0
68,2022-08-14 13:08:12,0,60.0,0.0
69,2022-08-14 13:08:13,0,60.0,0.0
70,2022-08-14 13:08:14,127,60.0,211.66666666666666
71,2022-08-14 13:08:15,0,60.0,0.0
72,2022-08-14 13:08:16,0,60.0,0.0
73,2022-08-14 13:08:17,0,60.0,0.0
74,2022-08-14 13:08:18,0,60.0,0.0
75,2022-08-14 13:08:19,0,60.0,0.0
