,TIME_STAMP,game,capture,convert,encode,network,decode,display
0,2022-08-10 17:24:06,,,,,,,
1,2022-08-10 17:24:07,16.0,1.91,5.98,10.86,45.36,1.75,45.36
2,2022-08-10 17:24:08,21.5,0.59,0.01,10.01,30.59,1.11,0.0
3,2022-08-10 17:24:09,33.95,0.68,0.02,10.22,29.62,101.62,29.62
4,2022-08-10 17:24:10,41.57,0.67,0.01,12.77,40.1,1.08,40.1
5,2022-08-10 17:24:11,66.93,0.11,0.03,11.66,43.02,1.54,43.02
6,2022-08-10 17:24:12,58.93,0.7,0.0,14.57,46.34,1.62,46.34
7,2022-08-10 17:24:13,52.31,0.67,0.01,13.88,47.18,2.19,47.18
8,2022-08-10 17:24:14,35.59,0.71,0.0,13.91,44.38,1.77,44.38
9,2022-08-10 17:24:15,58.33,0.0,0.0,9.79,44.59,2.07,44.59
10,2022-08-10 17:24:16,60.23,0.69,0.01,12.57,43.16,2.08,43.16
11,2022-08-10 17:24:17,61.62,0.68,0.01,15.37,42.31,1.84,42.31
12,2022-08-10 17:24:18,40.88,0.67,0.0,14.74,46.02,2.31,46.02
13,2022-08-10 17:24:19,69.77,0.0,0.01,15.69,41.66,1.91,41.66
14,2022-08-10 17:24:20,58.86,0.75,0.01,17.82,45.12,1.77,45.12
15,2022-08-10 17:24:21,56.5,0.59,0.0,15.5,45.49,1.97,45.49
16,2022-08-10 17:24:22,39.53,0.51,0.01,14.61,44.09,1.83,44.09
17,2022-08-10 17:24:23,48.42,0.5,0.0,15.37,50.85,1.75,50.85
18,2022-08-10 17:24:24,50.14,0.67,0.0,18.94,50.04,2.17,50.04
19,2022-08-10 17:24:25,51.37,0.18,0.0,16.4,47.64,1.83,47.64
20,2022-08-10 17:24:26,51.37,0.18,0.0,16.4,47.64,1.83,47.64
21,2022-08-10 17:24:27,57.8,1.04,0.01,16.65,52.85,1.78,52.85
22,2022-08-10 17:24:28,57.8,1.04,0.01,16.65,52.85,1.78,52.85
23,2022-08-10 17:24:29,53.98,0.55,0.01,12.71,34.41,1.29,34.41
24,2022-08-10 17:24:30,53.98,0.55,0.01,12.71,34.41,1.29,34.41
25,2022-08-10 17:24:31,42.2,0.64,0.0,15.65,38.8,1.32,38.8
26,2022-08-10 17:24:32,42.72,0.66,0.01,14.93,35.81,1.25,35.81
27,2022-08-10 17:24:33,58.39,0.43,0.01,11.94,37.11,1.69,37.11
28,2022-08-10 17:24:34,59.61,0.5,0.01,12.59,38.89,1.56,38.89
29,2022-08-10 17:24:35,63.02,0.57,0.01,15.65,48.67,1.89,48.67
30,2022-08-10 17:24:36,44.33,0.63,0.01,15.73,44.93,1.73,44.93
31,2022-08-10 17:24:37,60.07,0.44,0.01,14.09,50.17,1.44,50.17
32,2022-08-10 17:24:38,95.36,0.46,0.01,14.94,46.66,1.66,46.66
33,2022-08-10 17:24:39,114.51,0.57,0.01,15.98,50.64,1.74,50.64
34,2022-08-10 17:24:40,115.31,0.61,0.0,16.84,48.57,1.74,48.57
35,2022-08-10 17:24:41,98.32,0.1,0.01,14.3,48.31,1.85,48.31
36,2022-08-10 17:24:42,87.08,0.63,0.0,17.86,44.11,1.42,44.11
37,2022-08-10 17:24:43,80.83,0.51,0.02,17.47,47.17,1.42,47.17
38,2022-08-10 17:24:44,66.84,0.47,0.0,16.7,46.55,1.72,46.55
39,2022-08-10 17:24:45,79.95,0.53,0.0,16.41,51.35,1.83,51.35
40,2022-08-10 17:24:46,73.6,0.65,0.0,17.5,50.34,1.59,50.34
41,2022-08-10 17:24:47,62.29,0.45,0.01,16.86,51.05,1.99,51.05
42,2022-08-10 17:24:48,71.64,0.3,0.0,16.58,51.78,1.67,51.78
43,2022-08-10 17:24:49,66.73,0.65,0.01,18.41,54.37,1.86,54.37
44,2022-08-10 17:24:50,71.39,0.42,0.01,16.05,58.48,1.66,58.48
45,2022-08-10 17:24:51,69.32,0.49,0.0,18.19,48.08,1.24,48.08
46,2022-08-10 17:24:52,54.08,0.59,0.01,17.53,51.3,1.35,51.3
47,2022-08-10 17:24:53,57.04,0.67,0.01,18.78,53.57,1.57,53.57
48,2022-08-10 17:24:54,68.11,0.09,0.01,15.55,55.05,1.61,55.05
49,2022-08-10 17:24:55,70.08,0.67,0.0,18.0,51.86,1.59,51.86
50,2022-08-10 17:24:56,66.54,0.56,0.0,16.94,53.63,1.49,53.63
51,2022-08-10 17:24:57,62.36,0.4,0.02,17.09,51.14,1.68,51.14
52,2022-08-10 17:24:58,59.83,0.58,0.0,18.93,52.46,1.7,52.46
53,2022-08-10 17:24:59,64.45,0.62,0.0,18.88,52.72,1.43,52.72
54,2022-08-10 17:25:00,64.13,0.38,0.0,18.29,56.12,1.53,56.12
55,2022-08-10 17:25:01,58.67,0.4,0.0,17.84,54.71,1.64,54.71
56,2022-08-10 17:25:02,44.4,0.63,0.01,19.62,59.8,1.47,59.8
57,2022-08-10 17:25:03,64.04,0.44,0.01,19.18,55.29,1.86,55.29
58,2022-08-10 17:25:04,62.66,0.5,0.0,18.31,64.22,1.84,64.22
59,2022-08-10 17:25:05,72.73,0.61,0.0,18.7,63.28,1.81,63.28
60,2022-08-10 17:25:06,52.38,0.6,0.0,18.96,69.61,2.09,69.61
61,2022-08-10 17:25:07,90.45,0.0,0.02,14.97,80.31,2.01,80.31
62,2022-08-10 17:25:08,75.41,0.64,0.03,16.44,55.56,1.68,55.56
63,2022-08-10 17:25:09,70.72,0.58,0.0,14.34,56.05,1.76,56.05
