,TIME_STAMP,Number of frames dropped,FPS,Frame drop percentage
0,2022-08-09 12:39:09,0,60.0,0.0
1,2022-08-09 12:39:10,10,60.0,16.666666666666664
2,2022-08-09 12:39:11,36,60.0,60.0
3,2022-08-09 12:39:12,71,60.0,118.33333333333333
4,2022-08-09 12:39:13,0,60.0,0.0
5,2022-08-09 12:39:14,0,60.0,0.0
6,2022-08-09 12:39:15,0,60.0,0.0
7,2022-08-09 12:39:16,0,60.0,0.0
8,2022-08-09 12:39:17,0,60.0,0.0
9,2022-08-09 12:39:18,0,60.0,0.0
10,2022-08-09 12:39:19,0,60.0,0.0
11,2022-08-09 12:39:20,0,60.0,0.0
12,2022-08-09 12:39:21,0,60.0,0.0
13,2022-08-09 12:39:22,0,60.0,0.0
14,2022-08-09 12:39:23,0,60.0,0.0
15,2022-08-09 12:39:24,10,60.0,16.666666666666664
16,2022-08-09 12:39:25,13,60.0,21.666666666666668
17,2022-08-09 12:39:26,22,60.0,36.666666666666664
18,2022-08-09 12:39:27,18,60.0,30.0
19,2022-08-09 12:39:28,0,60.0,0.0
20,2022-08-09 12:39:29,5,60.0,8.333333333333332
21,2022-08-09 12:39:30,11,60.0,18.333333333333332
22,2022-08-09 12:39:31,0,60.0,0.0
23,2022-08-09 12:39:32,0,60.0,0.0
24,2022-08-09 12:39:33,0,60.0,0.0
25,2022-08-09 12:39:34,0,60.0,0.0
26,2022-08-09 12:39:35,0,60.0,0.0
27,2022-08-09 12:39:36,0,60.0,0.0
28,2022-08-09 12:39:37,0,60.0,0.0
29,2022-08-09 12:39:38,0,60.0,0.0
30,2022-08-09 12:39:39,0,60.0,0.0
31,2022-08-09 12:39:40,0,60.0,0.0
32,2022-08-09 12:39:41,0,60.0,0.0
33,2022-08-09 12:39:42,0,60.0,0.0
34,2022-08-09 12:39:43,12,60.0,20.0
35,2022-08-09 12:39:44,0,60.0,0.0
36,2022-08-09 12:39:45,0,60.0,0.0
37,2022-08-09 12:39:46,0,60.0,0.0
38,2022-08-09 12:39:47,0,60.0,0.0
39,2022-08-09 12:39:48,0,60.0,0.0
40,2022-08-09 12:39:49,0,60.0,0.0
41,2022-08-09 12:39:50,0,60.0,0.0
42,2022-08-09 12:39:51,0,60.0,0.0
43,2022-08-09 12:39:52,0,60.0,0.0
44,2022-08-09 12:39:53,0,60.0,0.0
45,2022-08-09 12:39:54,0,60.0,0.0
46,2022-08-09 12:39:55,0,60.0,0.0
47,2022-08-09 12:39:56,0,60.0,0.0
48,2022-08-09 12:39:57,0,60.0,0.0
49,2022-08-09 12:39:58,0,60.0,0.0
50,2022-08-09 12:39:59,0,60.0,0.0
51,2022-08-09 12:40:00,0,60.0,0.0
52,2022-08-09 12:40:01,0,60.0,0.0
53,2022-08-09 12:40:02,0,60.0,0.0
54,2022-08-09 12:40:03,0,60.0,0.0
55,2022-08-09 12:40:04,0,60.0,0.0
56,2022-08-09 12:40:05,0,60.0,0.0
57,2022-08-09 12:40:06,0,60.0,0.0
58,2022-08-09 12:40:07,0,60.0,0.0
59,2022-08-09 12:40:08,0,60.0,0.0
60,2022-08-09 12:40:09,0,60.0,0.0
