,TIME_STAMP,game,capture,convert,encode,network,decode,display
0,2022-08-13 12:52:58,,,,,,,
1,2022-08-13 12:52:59,,,,,,,
2,2022-08-13 12:53:00,6.06,0.38,0.0,3.27,36.07,20.17,36.07
3,2022-08-13 12:53:01,6.2,0.38,0.0,4.1,45.92,9.94,45.92
4,2022-08-13 12:53:02,6.54,0.38,0.0,4.78,42.33,1.05,42.33
5,2022-08-13 12:53:03,6.48,0.38,0.0,5.13,26.51,1.29,3.99
6,2022-08-13 12:53:04,6.48,0.38,0.0,5.13,26.51,1.29,3.99
7,2022-08-13 12:53:05,6.48,0.38,0.0,5.13,26.51,1.29,3.99
8,2022-08-13 12:53:06,5.38,0.37,0.0,6.42,34.92,1.12,34.92
9,2022-08-13 12:53:07,5.05,0.35,0.0,6.76,30.02,1.2,4.57
10,2022-08-13 12:53:08,5.05,0.35,0.0,6.76,30.02,1.2,4.57
11,2022-08-13 12:53:09,5.05,0.35,0.0,6.76,30.02,1.2,4.57
12,2022-08-13 12:53:10,5.05,0.35,0.0,6.76,30.02,1.2,4.57
13,2022-08-13 12:53:11,5.05,0.35,0.0,6.76,30.02,1.2,4.57
14,2022-08-13 12:53:12,5.05,0.35,0.0,6.76,30.02,1.2,4.57
15,2022-08-13 12:53:13,5.05,0.35,0.0,6.76,30.02,1.2,4.57
16,2022-08-13 12:53:14,5.05,0.35,0.0,6.76,30.02,1.2,4.57
17,2022-08-13 12:53:15,5.05,0.35,0.0,6.76,30.02,1.2,4.57
18,2022-08-13 12:53:16,6.5,0.36,0.0,7.0,58.79,1.24,58.79
19,2022-08-13 12:53:17,6.49,0.35,0.0,7.0,25.98,0.99,5.72
20,2022-08-13 12:53:18,6.49,0.35,0.0,7.0,25.98,0.99,5.72
21,2022-08-13 12:53:19,6.49,0.35,0.0,7.0,25.98,0.99,5.72
22,2022-08-13 12:53:20,6.49,0.35,0.0,7.0,25.98,0.99,5.72
23,2022-08-13 12:53:21,5.8,0.35,0.0,6.93,43.46,1.18,43.46
24,2022-08-13 12:53:22,5.53,0.36,0.0,6.86,21.11,1.12,3.34
25,2022-08-13 12:53:23,5.42,0.35,0.0,6.87,37.94,1.21,37.94
26,2022-08-13 12:53:24,5.13,0.34,0.0,6.8,21.35,1.29,5.62
27,2022-08-13 12:53:25,4.57,0.34,0.0,6.85,58.81,0.94,58.81
28,2022-08-13 12:53:26,4.44,0.37,0.0,7.07,41.65,1.22,41.65
29,2022-08-13 12:53:27,4.91,0.37,0.0,7.06,87.56,0.95,87.56
30,2022-08-13 12:53:28,5.51,0.36,0.0,6.96,59.37,0.92,59.37
31,2022-08-13 12:53:29,5.56,0.36,0.0,7.01,37.4,1.3,37.4
32,2022-08-13 12:53:30,5.31,0.36,0.0,7.11,61.72,1.05,61.72
33,2022-08-13 12:53:31,5.31,0.36,0.0,7.02,51.26,0.99,51.26
34,2022-08-13 12:53:32,5.33,0.36,0.0,6.95,84.19,1.01,84.19
35,2022-08-13 12:53:33,5.32,0.35,0.0,6.91,69.08,1.03,69.08
36,2022-08-13 12:53:34,5.22,0.36,0.0,6.59,73.67,1.2,73.67
37,2022-08-13 12:53:35,5.11,0.34,0.0,6.87,57.74,1.36,57.74
38,2022-08-13 12:53:36,5.7,0.36,0.0,6.75,61.65,1.03,61.65
39,2022-08-13 12:53:37,6.24,0.37,0.0,6.84,43.42,1.2,43.42
40,2022-08-13 12:53:38,6.8,0.36,0.0,6.93,50.31,1.01,50.31
41,2022-08-13 12:53:39,6.57,0.36,0.0,7.0,55.32,1.34,55.32
42,2022-08-13 12:53:40,6.53,0.38,0.0,7.02,96.95,0.95,96.95
43,2022-08-13 12:53:41,6.42,0.39,0.0,7.16,31.4,1.17,5.41
44,2022-08-13 12:53:42,6.54,0.36,0.0,6.87,96.1,0.97,96.1
45,2022-08-13 12:53:43,6.53,0.36,0.01,6.77,30.86,1.12,2.96
46,2022-08-13 12:53:44,6.17,0.36,0.0,6.68,55.3,1.23,55.3
47,2022-08-13 12:53:45,5.58,0.35,0.0,6.65,23.64,1.25,3.39
48,2022-08-13 12:53:46,5.58,0.35,0.0,6.65,23.64,1.25,3.39
49,2022-08-13 12:53:47,5.58,0.35,0.0,6.65,23.64,1.25,3.39
50,2022-08-13 12:53:48,5.58,0.35,0.0,6.65,23.64,1.25,3.39
51,2022-08-13 12:53:49,5.53,0.37,0.0,6.61,53.28,0.95,53.28
52,2022-08-13 12:53:50,5.51,0.37,0.0,6.85,19.66,1.28,3.36
53,2022-08-13 12:53:51,5.51,0.37,0.0,6.85,19.66,1.28,3.36
54,2022-08-13 12:53:52,4.94,0.34,0.0,7.0,41.06,1.11,41.06
55,2022-08-13 12:53:53,4.71,0.36,0.0,6.93,32.03,1.28,4.06
56,2022-08-13 12:53:54,4.71,0.36,0.0,6.93,32.03,1.28,4.06
57,2022-08-13 12:53:55,4.71,0.36,0.0,6.93,32.03,1.28,4.06
58,2022-08-13 12:53:56,4.52,0.37,0.0,6.91,37.36,1.18,37.36
59,2022-08-13 12:53:57,4.47,0.38,0.0,6.73,24.19,1.11,3.48
60,2022-08-13 12:53:58,4.47,0.38,0.0,6.73,24.19,1.11,3.48
61,2022-08-13 12:53:59,4.47,0.38,0.0,6.73,24.19,1.11,3.48
62,2022-08-13 12:54:00,4.47,0.38,0.0,6.73,24.19,1.11,3.48
63,2022-08-13 12:54:01,4.44,0.36,0.0,6.88,57.59,1.13,57.59
64,2022-08-13 12:54:02,4.23,0.35,0.0,7.09,32.0,1.17,6.8
