,TIME_STAMP,state,minRTT,maxRTT,gain,bitrate
0,2022-08-12 15:46:16,,,,,
1,2022-08-12 15:46:17,,,,,
2,2022-08-12 15:46:18,1.0,89.0,105.0,2.0,5000.0
3,2022-08-12 15:46:19,1.0,87.0,117.0,2.0,20000.0
4,2022-08-12 15:46:20,1.0,87.0,121.0,2.0,80000.0
5,2022-08-12 15:46:21,2.0,87.0,208.0,0.75,30000.0
6,2022-08-12 15:46:22,2.0,87.0,142.0,0.75,22500.0
7,2022-08-12 15:46:23,2.0,87.0,142.0,0.75,22500.0
8,2022-08-12 15:46:24,2.0,87.0,141.0,0.75,16875.0
9,2022-08-12 15:46:25,2.0,87.0,141.0,0.75,16875.0
10,2022-08-12 15:46:26,2.0,87.0,141.0,0.75,16875.0
11,2022-08-12 15:46:27,2.0,87.0,141.0,0.75,16875.0
12,2022-08-12 15:46:28,2.0,87.0,118.0,1.25,21093.0
13,2022-08-12 15:46:29,2.0,87.0,118.0,1.25,21093.0
14,2022-08-12 15:46:30,2.0,87.0,118.0,1.25,21093.0
15,2022-08-12 15:46:31,2.0,87.0,118.0,1.25,21093.0
16,2022-08-12 15:46:32,2.0,89.0,114.0,1.25,26366.0
17,2022-08-12 15:46:33,2.0,89.0,114.0,1.25,26366.0
18,2022-08-12 15:46:34,2.0,89.0,114.0,1.25,26366.0
19,2022-08-12 15:46:35,2.0,89.0,114.0,1.25,26366.0
20,2022-08-12 15:46:36,2.0,88.0,115.0,1.25,32957.0
21,2022-08-12 15:46:37,2.0,88.0,115.0,1.25,32957.0
22,2022-08-12 15:46:38,2.0,88.0,115.0,1.25,32957.0
23,2022-08-12 15:46:39,2.0,88.0,115.0,1.25,32957.0
24,2022-08-12 15:46:40,2.0,88.0,120.0,1.25,41196.0
25,2022-08-12 15:46:41,2.0,88.0,157.0,0.75,30897.0
26,2022-08-12 15:46:42,2.0,88.0,154.0,0.75,23172.0
27,2022-08-12 15:46:43,2.0,88.0,154.0,0.75,23172.0
28,2022-08-12 15:46:44,2.0,88.0,154.0,0.75,23172.0
29,2022-08-12 15:46:45,2.0,88.0,154.0,0.75,23172.0
30,2022-08-12 15:46:46,2.0,89.0,125.0,1.25,28965.0
