,TIME_STAMP,game,capture,convert,encode,network,decode,display
0,2022-08-14 14:01:40,,,,,,,
1,2022-08-14 14:01:41,5.15,1.11,1.45,3.37,38.34,1.06,38.34
2,2022-08-14 14:01:42,5.59,0.38,0.0,3.26,41.08,20.23,41.08
3,2022-08-14 14:01:43,5.5,0.38,0.01,4.1,39.9,20.51,39.9
4,2022-08-14 14:01:44,5.51,0.38,0.0,4.96,55.07,13.59,55.07
5,2022-08-14 14:01:45,5.28,0.37,0.0,5.31,51.98,1.14,51.98
6,2022-08-14 14:01:46,5.22,0.37,0.0,5.5,52.02,1.18,52.02
7,2022-08-14 14:01:47,5.26,0.38,0.01,5.74,167.58,0.87,167.58
8,2022-08-14 14:01:48,5.38,0.36,0.01,5.92,289.1,0.82,289.1
9,2022-08-14 14:01:49,5.5,0.36,0.0,6.15,170.18,0.79,170.18
10,2022-08-14 14:01:50,5.25,0.36,0.0,6.44,48.68,0.96,48.68
11,2022-08-14 14:01:51,5.1,0.36,0.0,6.75,45.99,1.18,45.99
12,2022-08-14 14:01:52,5.26,0.37,0.0,6.72,45.33,1.04,45.33
13,2022-08-14 14:01:53,5.74,0.36,0.01,6.81,46.28,1.11,46.28
14,2022-08-14 14:01:54,6.16,0.37,0.0,6.8,45.11,1.04,45.11
15,2022-08-14 14:01:55,6.35,0.36,0.0,6.95,42.84,1.18,42.84
16,2022-08-14 14:01:56,6.56,0.36,0.0,6.9,43.16,1.24,43.16
17,2022-08-14 14:01:57,6.65,0.35,0.0,6.74,41.63,1.03,41.63
18,2022-08-14 14:01:58,6.49,0.35,0.0,6.92,46.48,1.1,46.48
19,2022-08-14 14:01:59,6.5,0.35,0.0,6.8,44.84,1.16,44.84
20,2022-08-14 14:02:00,5.93,0.37,0.0,6.7,42.93,1.03,42.93
21,2022-08-14 14:02:01,5.51,0.38,0.0,6.76,45.07,1.16,45.07
22,2022-08-14 14:02:02,4.97,0.4,0.0,6.75,50.4,1.01,50.4
23,2022-08-14 14:02:03,5.16,0.38,0.03,6.7,51.16,1.14,51.16
24,2022-08-14 14:02:04,5.4,0.38,0.04,6.65,43.99,1.25,43.99
25,2022-08-14 14:02:05,5.45,0.37,0.03,6.59,43.45,1.2,43.45
26,2022-08-14 14:02:06,5.41,0.37,0.03,6.53,37.74,1.13,37.74
27,2022-08-14 14:02:07,5.46,0.39,0.04,6.53,39.11,1.08,39.11
28,2022-08-14 14:02:08,5.63,0.38,0.04,6.59,40.33,1.16,40.33
29,2022-08-14 14:02:09,5.64,0.38,0.04,6.61,39.26,1.19,39.26
30,2022-08-14 14:02:10,5.48,0.37,0.03,6.49,35.59,1.12,35.59
31,2022-08-14 14:02:11,5.32,0.37,0.04,6.86,38.57,1.07,38.57
32,2022-08-14 14:02:12,5.31,0.39,0.04,6.77,38.97,1.12,38.97
33,2022-08-14 14:02:13,5.37,0.36,0.03,6.62,48.03,1.02,48.03
34,2022-08-14 14:02:14,5.36,0.37,0.04,6.45,39.24,1.11,39.24
35,2022-08-14 14:02:15,5.41,0.36,0.03,6.38,40.29,1.08,40.29
36,2022-08-14 14:02:16,5.18,0.37,0.02,6.52,62.03,1.03,62.03
37,2022-08-14 14:02:17,5.05,0.38,0.0,6.49,50.29,1.13,50.29
38,2022-08-14 14:02:18,4.8,0.39,0.0,6.67,52.27,1.13,52.27
39,2022-08-14 14:02:19,4.69,0.38,0.0,6.63,50.1,1.1,50.1
40,2022-08-14 14:02:20,4.54,0.39,0.0,6.82,49.53,1.16,49.53
41,2022-08-14 14:02:21,4.42,0.36,0.0,6.76,51.86,1.16,51.86
42,2022-08-14 14:02:22,4.22,0.37,0.0,6.79,47.44,1.06,47.44
43,2022-08-14 14:02:23,4.22,0.37,0.0,6.79,47.44,1.06,47.44
44,2022-08-14 14:02:24,4.07,0.36,0.0,6.67,50.25,1.18,50.25
45,2022-08-14 14:02:25,4.07,0.36,0.0,6.67,50.25,1.18,50.25
46,2022-08-14 14:02:26,4.07,0.36,0.0,6.67,50.25,1.18,50.25
47,2022-08-14 14:02:27,3.54,0.0,0.0,0.0,49.5,1.07,49.5
48,2022-08-14 14:02:28,3.59,0.0,0.0,0.0,44.15,1.12,44.15
49,2022-08-14 14:02:29,3.64,0.37,0.0,6.64,39.68,1.23,39.68
50,2022-08-14 14:02:30,3.64,0.36,0.0,6.61,38.76,1.19,38.76
51,2022-08-14 14:02:31,3.58,0.36,0.0,6.63,39.64,1.07,39.64
52,2022-08-14 14:02:32,3.93,0.36,0.0,6.71,45.14,1.23,45.14
53,2022-08-14 14:02:33,3.92,0.36,0.0,6.64,40.61,1.28,40.61
54,2022-08-14 14:02:34,3.75,0.37,0.0,6.77,40.52,1.22,40.52
55,2022-08-14 14:02:35,3.52,0.36,0.0,6.53,40.56,1.19,40.56
56,2022-08-14 14:02:36,3.44,0.36,0.0,6.74,38.27,1.37,38.27
57,2022-08-14 14:02:37,3.29,0.35,0.0,7.09,36.77,1.21,36.77
58,2022-08-14 14:02:38,3.29,0.36,0.0,7.2,37.55,1.34,37.55
59,2022-08-14 14:02:39,3.59,0.37,0.0,7.03,34.79,1.24,34.79
60,2022-08-14 14:02:40,3.97,0.38,0.0,7.26,36.18,1.29,36.18
61,2022-08-14 14:02:41,4.34,0.37,0.0,7.05,34.33,1.46,14.58
62,2022-08-14 14:02:42,4.34,0.37,0.0,7.05,34.33,1.46,14.58
63,2022-08-14 14:02:43,4.42,0.37,0.0,7.15,34.97,1.3,34.97
64,2022-08-14 14:02:44,4.31,0.37,0.0,7.15,33.76,1.4,10.11
65,2022-08-14 14:02:45,4.31,0.37,0.0,7.15,33.76,1.4,10.11
66,2022-08-14 14:02:46,4.31,0.37,0.0,7.15,33.76,1.4,10.11
67,2022-08-14 14:02:47,4.31,0.37,0.0,7.15,33.76,1.4,10.11
68,2022-08-14 14:02:48,4.37,0.37,0.0,7.14,34.63,1.37,34.63
69,2022-08-14 14:02:49,4.96,0.38,0.0,6.93,45.75,1.23,45.75
70,2022-08-14 14:02:50,4.84,0.37,0.0,6.92,51.64,1.26,51.64
71,2022-08-14 14:02:51,4.98,0.38,0.01,6.92,35.62,1.26,35.62
72,2022-08-14 14:02:52,4.53,0.39,0.0,6.86,36.92,1.15,36.92
73,2022-08-14 14:02:53,4.55,0.37,0.0,6.93,31.72,1.28,5.12
74,2022-08-14 14:02:54,4.55,0.37,0.0,6.93,31.72,1.28,5.12
75,2022-08-14 14:02:55,4.55,0.37,0.0,6.93,31.72,1.28,5.12
76,2022-08-14 14:02:56,4.55,0.37,0.0,6.93,31.72,1.28,5.12
77,2022-08-14 14:02:57,4.55,0.37,0.0,6.93,31.72,1.28,5.12
78,2022-08-14 14:02:58,4.55,0.37,0.0,6.93,31.72,1.28,5.12
79,2022-08-14 14:02:59,4.55,0.37,0.0,6.93,31.72,1.28,5.12
80,2022-08-14 14:03:00,4.37,0.36,0.0,6.84,37.02,1.2,37.02
81,2022-08-14 14:03:01,4.29,0.37,0.0,7.0,32.61,1.3,7.8
82,2022-08-14 14:03:02,4.27,0.37,0.0,6.95,37.99,1.22,37.99
83,2022-08-14 14:03:03,4.27,0.37,0.0,6.95,37.99,1.22,37.99
84,2022-08-14 14:03:04,4.16,0.38,0.0,6.97,34.09,1.27,5.28
85,2022-08-14 14:03:05,4.18,0.38,0.0,6.9,34.79,1.29,34.79
86,2022-08-14 14:03:06,4.19,0.38,0.0,7.0,39.17,1.25,39.17
87,2022-08-14 14:03:07,4.29,0.38,0.0,6.96,50.01,1.32,50.01
88,2022-08-14 14:03:08,4.53,0.38,0.0,6.7,90.81,1.18,90.81
89,2022-08-14 14:03:09,4.63,0.38,0.0,6.61,82.08,1.01,82.08
90,2022-08-14 14:03:10,4.63,0.38,0.0,6.61,82.08,1.01,82.08
91,2022-08-14 14:03:11,4.64,0.37,0.0,6.92,71.24,0.93,71.24
92,2022-08-14 14:03:12,5.37,0.39,0.0,6.6,31.08,1.3,3.56
93,2022-08-14 14:03:13,5.37,0.39,0.0,6.6,31.08,1.3,3.56
94,2022-08-14 14:03:14,5.37,0.39,0.0,6.6,31.08,1.3,3.56
95,2022-08-14 14:03:15,5.37,0.39,0.0,6.6,31.08,1.3,3.56
96,2022-08-14 14:03:16,5.37,0.39,0.0,6.6,31.08,1.3,3.56
97,2022-08-14 14:03:17,5.37,0.39,0.0,6.6,31.08,1.3,3.56
98,2022-08-14 14:03:18,5.37,0.39,0.0,6.6,31.08,1.3,3.56
99,2022-08-14 14:03:19,2.61,0.35,0.0,6.32,35.76,1.26,35.76
100,2022-08-14 14:03:20,3.62,0.37,0.0,7.09,41.35,0.93,41.35
101,2022-08-14 14:03:21,4.79,0.38,0.0,6.87,32.53,1.14,4.33
102,2022-08-14 14:03:22,5.96,0.38,0.0,6.89,36.92,1.17,36.92
103,2022-08-14 14:03:23,6.3,0.37,0.0,6.58,37.3,0.99,37.3
104,2022-08-14 14:03:24,6.5,0.37,0.0,5.88,47.45,1.14,47.45
105,2022-08-14 14:03:25,7.12,0.37,0.0,5.89,35.31,1.17,35.31
106,2022-08-14 14:03:26,6.79,0.39,0.0,6.06,33.02,1.03,3.4
107,2022-08-14 14:03:27,6.4,0.38,0.0,6.08,37.0,1.35,37.0
108,2022-08-14 14:03:28,5.49,0.37,0.0,6.37,35.18,1.2,35.18
109,2022-08-14 14:03:29,5.48,0.37,0.0,6.5,33.64,1.17,5.34
110,2022-08-14 14:03:30,5.51,0.37,0.0,6.38,56.83,1.19,56.83
111,2022-08-14 14:03:31,5.47,0.38,0.0,6.35,32.72,1.17,3.18
112,2022-08-14 14:03:32,5.47,0.38,0.0,6.35,32.72,1.17,3.18
113,2022-08-14 14:03:33,4.97,0.35,0.0,6.15,39.37,1.21,39.37
114,2022-08-14 14:03:34,4.74,0.39,0.0,6.67,40.88,1.24,40.88
115,2022-08-14 14:03:35,4.67,0.37,0.0,6.7,107.78,1.06,107.78
116,2022-08-14 14:03:36,4.77,0.37,0.0,6.81,43.19,1.26,43.19
117,2022-08-14 14:03:37,4.66,0.38,0.0,6.77,50.78,1.16,50.78
