,TIME_STAMP,game,capture,convert,encode,network,decode,display
0,2022-08-09 12:39:09,,,,,,,
1,2022-08-09 12:39:10,10.0,1.01,1.14,4.19,36.74,1.11,36.74
2,2022-08-09 12:39:11,10.0,0.22,0.0,4.13,33.34,22.87,0.0
3,2022-08-09 12:39:12,10.0,0.22,0.0,4.13,33.34,22.87,0.0
4,2022-08-09 12:39:13,10.0,0.26,0.01,4.36,34.68,9.31,34.68
5,2022-08-09 12:39:14,10.0,0.44,0.0,4.44,32.62,1.31,6.2
6,2022-08-09 12:39:15,10.0,0.2,0.0,4.41,35.05,1.31,35.05
7,2022-08-09 12:39:16,10.0,0.23,0.0,5.8,34.15,1.21,3.87
8,2022-08-09 12:39:17,10.0,0.23,0.0,5.8,34.15,1.21,3.87
9,2022-08-09 12:39:18,10.0,0.2,0.0,6.24,34.63,1.12,34.63
10,2022-08-09 12:39:19,10.0,0.22,0.0,6.57,34.59,1.23,34.59
11,2022-08-09 12:39:20,10.0,0.18,0.0,6.19,32.9,1.26,8.8
12,2022-08-09 12:39:21,10.0,0.18,0.0,6.19,32.9,1.26,8.8
13,2022-08-09 12:39:22,10.0,0.21,0.0,6.83,51.77,1.17,51.77
14,2022-08-09 12:39:23,10.0,0.18,0.0,6.16,34.43,1.11,34.43
15,2022-08-09 12:39:24,10.0,0.22,0.94,5.85,36.42,1.12,36.42
16,2022-08-09 12:39:25,10.0,0.22,0.94,5.85,36.42,1.12,36.42
17,2022-08-09 12:39:26,10.0,0.13,0.13,3.12,41.68,1.57,41.68
18,2022-08-09 12:39:27,10.0,0.07,0.03,1.87,38.34,1.44,38.34
19,2022-08-09 12:39:28,10.0,0.08,0.04,1.69,35.92,0.92,35.92
20,2022-08-09 12:39:29,10.0,0.08,0.03,1.57,33.37,0.81,7.81
21,2022-08-09 12:39:30,10.0,0.21,0.26,4.05,39.29,1.12,39.29
22,2022-08-09 12:39:31,10.0,0.21,0.26,4.05,39.29,1.12,39.29
23,2022-08-09 12:39:32,8.54,0.78,6.43,8.71,27.94,1.14,4.98
24,2022-08-09 12:39:33,8.54,0.78,6.43,8.71,27.94,1.14,4.98
25,2022-08-09 12:39:34,2.93,0.67,0.0,8.35,38.74,1.12,38.74
26,2022-08-09 12:39:35,1.75,0.66,0.0,8.32,36.83,1.22,36.83
27,2022-08-09 12:39:36,1.77,0.62,0.0,8.62,40.97,1.08,40.97
28,2022-08-09 12:39:37,1.78,0.65,0.0,8.23,35.8,1.16,35.8
29,2022-08-09 12:39:38,1.71,0.69,0.0,11.91,44.34,1.3,44.34
30,2022-08-09 12:39:39,1.75,0.7,0.01,12.44,48.38,1.45,48.38
31,2022-08-09 12:39:40,1.72,0.64,0.0,11.7,38.98,1.43,38.98
32,2022-08-09 12:39:41,1.75,0.66,0.0,11.27,31.57,1.36,3.04
33,2022-08-09 12:39:42,1.48,0.63,0.0,11.65,35.35,1.61,35.35
34,2022-08-09 12:39:43,1.32,0.67,0.0,11.64,36.41,1.31,36.41
35,2022-08-09 12:39:44,1.14,0.71,0.01,11.7,41.41,1.36,41.41
36,2022-08-09 12:39:45,1.16,0.68,0.0,11.67,40.56,1.31,40.56
37,2022-08-09 12:39:46,1.18,0.7,0.0,11.72,39.31,1.45,39.31
38,2022-08-09 12:39:47,1.13,0.65,0.0,11.5,34.14,1.26,6.03
39,2022-08-09 12:39:48,1.11,0.66,0.0,11.54,39.82,1.27,39.82
40,2022-08-09 12:39:49,1.07,0.68,0.0,11.58,38.3,1.26,38.3
41,2022-08-09 12:39:50,1.07,0.66,0.0,11.13,35.38,1.15,35.38
42,2022-08-09 12:39:51,1.38,0.64,0.0,11.01,29.78,1.29,6.43
43,2022-08-09 12:39:52,1.38,0.64,0.0,11.01,29.78,1.29,6.43
44,2022-08-09 12:39:53,1.38,0.64,0.0,11.01,29.78,1.29,6.43
45,2022-08-09 12:39:54,2.0,0.71,0.01,11.4,34.98,1.34,34.98
46,2022-08-09 12:39:55,2.0,0.71,0.0,10.98,29.81,1.17,10.63
47,2022-08-09 12:39:56,2.0,0.71,0.0,10.98,29.81,1.17,10.63
48,2022-08-09 12:39:57,1.0,0.68,0.0,11.08,34.69,1.23,34.69
49,2022-08-09 12:39:58,1.0,0.69,0.01,11.13,31.38,1.37,5.7
50,2022-08-09 12:39:59,1.0,0.69,0.01,11.13,31.38,1.37,5.7
51,2022-08-09 12:40:00,1.0,0.69,0.01,11.13,31.38,1.37,5.7
52,2022-08-09 12:40:01,1.0,0.69,0.01,11.13,31.38,1.37,5.7
53,2022-08-09 12:40:02,1.0,0.61,0.0,11.27,39.47,1.3,39.47
54,2022-08-09 12:40:03,1.0,0.67,0.0,10.84,30.67,1.15,3.91
55,2022-08-09 12:40:04,1.0,0.67,0.0,10.84,30.67,1.15,3.91
56,2022-08-09 12:40:05,1.0,0.67,0.0,10.84,30.67,1.15,3.91
57,2022-08-09 12:40:06,5.88,0.83,0.0,12.89,38.08,1.36,38.08
58,2022-08-09 12:40:07,5.88,0.63,0.0,12.75,39.22,1.3,39.22
59,2022-08-09 12:40:08,5.88,0.64,0.0,12.74,36.81,1.29,36.81
60,2022-08-09 12:40:09,16.33,0.69,0.0,12.91,35.91,1.6,35.91
61,2022-08-09 12:40:10,1.0,0.65,0.0,12.75,38.98,1.39,38.98
62,2022-08-09 12:40:11,1.0,0.66,0.0,12.84,37.4,1.36,37.4
63,2022-08-09 12:40:12,1.0,0.68,0.01,12.58,36.64,1.23,36.64
64,2022-08-09 12:40:13,1.0,0.7,0.01,12.42,54.23,1.29,54.23
65,2022-08-09 12:40:14,1.0,0.62,0.0,11.8,38.77,1.36,38.77
66,2022-08-09 12:40:15,33.5,0.61,0.0,11.71,37.93,1.18,37.93
67,2022-08-09 12:40:16,33.5,0.83,0.0,11.54,35.6,1.4,35.6
68,2022-08-09 12:40:17,42.8,0.63,0.0,11.24,33.81,1.36,33.81
69,2022-08-09 12:40:18,42.8,0.7,0.0,11.07,41.99,1.49,41.99
70,2022-08-09 12:40:19,43.2,0.88,0.01,11.08,40.8,1.4,40.8
71,2022-08-09 12:40:20,43.2,0.7,0.03,11.59,43.98,1.29,43.98
72,2022-08-09 12:40:21,27.5,0.67,0.04,11.58,40.24,1.26,40.24
73,2022-08-09 12:40:22,4.36,0.89,0.04,12.39,42.34,1.53,42.34
74,2022-08-09 12:40:23,2.66,0.71,0.04,12.35,28.28,1.38,3.28
75,2022-08-09 12:40:24,2.66,0.71,0.04,12.35,28.28,1.38,3.28
76,2022-08-09 12:40:25,2.66,0.71,0.04,12.35,28.28,1.38,3.28
