,TIME_STAMP,state,minRTT,maxRTT,gain,bitrate
0,2022-08-11 15:09:22,,,,,
1,2022-08-11 15:09:23,,,,,
2,2022-08-11 15:09:24,1.0,105.0,212.0,2.0,5000.0
3,2022-08-11 15:09:25,2.0,105.0,197.0,0.5,2500.0
4,2022-08-11 15:09:26,2.0,105.0,166.0,0.75,2500.0
5,2022-08-11 15:09:27,2.0,105.0,208.0,0.75,2500.0
6,2022-08-11 15:09:28,2.0,105.0,238.0,0.75,2500.0
7,2022-08-11 15:09:29,2.0,105.0,170.0,0.75,2500.0
8,2022-08-11 15:09:30,2.0,105.0,181.0,0.75,2500.0
9,2022-08-11 15:09:31,2.0,105.0,199.0,0.75,2500.0
10,2022-08-11 15:09:32,2.0,105.0,167.0,0.75,2500.0
11,2022-08-11 15:09:33,2.0,105.0,165.0,0.75,2500.0
12,2022-08-11 15:09:34,2.0,105.0,166.0,0.75,2500.0
13,2022-08-11 15:09:35,2.0,106.0,180.0,0.75,2500.0
14,2022-08-11 15:09:36,2.0,108.0,167.0,0.75,2500.0
15,2022-08-11 15:09:37,2.0,106.0,176.0,0.75,2500.0
16,2022-08-11 15:09:38,2.0,106.0,177.0,0.75,2500.0
17,2022-08-11 15:09:39,2.0,106.0,169.0,0.75,2500.0
18,2022-08-11 15:09:40,2.0,106.0,164.0,0.75,2500.0
19,2022-08-11 15:09:41,2.0,105.0,191.0,0.75,2500.0
20,2022-08-11 15:09:42,2.0,105.0,177.0,0.75,2500.0
21,2022-08-11 15:09:43,2.0,105.0,186.0,0.75,2500.0
22,2022-08-11 15:09:44,2.0,105.0,182.0,0.75,2500.0
23,2022-08-11 15:09:45,2.0,105.0,197.0,0.75,2500.0
24,2022-08-11 15:09:46,2.0,105.0,190.0,0.75,2500.0
25,2022-08-11 15:09:47,2.0,105.0,192.0,0.75,2500.0
26,2022-08-11 15:09:48,2.0,105.0,168.0,0.75,2500.0
27,2022-08-11 15:09:49,2.0,105.0,195.0,0.75,2500.0
28,2022-08-11 15:09:50,2.0,105.0,180.0,0.75,2500.0
29,2022-08-11 15:09:51,2.0,106.0,175.0,0.75,2500.0
30,2022-08-11 15:09:52,2.0,106.0,172.0,0.75,2500.0
31,2022-08-11 15:09:53,2.0,106.0,186.0,0.75,2500.0
32,2022-08-11 15:09:54,2.0,106.0,189.0,0.75,2500.0
33,2022-08-11 15:09:55,2.0,106.0,195.0,0.75,2500.0
34,2022-08-11 15:09:56,2.0,106.0,239.0,0.75,2500.0
35,2022-08-11 15:09:57,2.0,106.0,263.0,0.75,2500.0
36,2022-08-11 15:09:58,2.0,106.0,176.0,0.75,2500.0
37,2022-08-11 15:09:59,2.0,105.0,201.0,0.75,2500.0
38,2022-08-11 15:10:00,2.0,105.0,172.0,0.75,2500.0
39,2022-08-11 15:10:01,2.0,105.0,190.0,0.75,2500.0
40,2022-08-11 15:10:02,2.0,105.0,187.0,0.75,2500.0
41,2022-08-11 15:10:03,2.0,105.0,189.0,0.75,2500.0
42,2022-08-11 15:10:04,2.0,105.0,189.0,0.75,2500.0
43,2022-08-11 15:10:05,2.0,105.0,175.0,0.75,2500.0
44,2022-08-11 15:10:06,2.0,105.0,159.0,0.75,2500.0
45,2022-08-11 15:10:07,2.0,105.0,162.0,0.75,2500.0
46,2022-08-11 15:10:08,2.0,105.0,171.0,0.75,2500.0
