,TIME_STAMP,game,capture,convert,encode,network,decode,display
0,2022-08-11 15:09:22,,,,,,,
1,2022-08-11 15:09:23,0.0,0.41,8.02,8.71,78.0,1.25,78.0
2,2022-08-11 15:09:24,33.31,0.56,0.0,10.54,69.55,0.88,69.55
3,2022-08-11 15:09:25,28.68,0.0,0.03,8.2,65.48,1.85,65.48
4,2022-08-11 15:09:26,28.47,0.54,0.0,10.56,65.97,0.99,65.97
5,2022-08-11 15:09:27,29.32,0.08,0.0,8.5,63.77,1.34,63.77
6,2022-08-11 15:09:28,36.24,0.64,0.0,10.75,102.9,1.29,102.9
7,2022-08-11 15:09:29,55.95,0.0,0.0,8.49,68.23,1.38,68.23
8,2022-08-11 15:09:30,55.45,0.51,0.0,11.49,99.55,1.02,99.55
9,2022-08-11 15:09:31,97.88,0.57,0.0,11.72,66.52,1.83,66.52
10,2022-08-11 15:09:32,82.64,0.0,0.01,8.79,68.89,1.64,68.89
11,2022-08-11 15:09:33,83.5,0.59,0.0,12.31,70.54,1.28,70.54
12,2022-08-11 15:09:34,71.44,0.21,0.0,11.81,102.88,1.24,102.88
13,2022-08-11 15:09:35,101.32,0.58,0.0,13.46,71.63,1.52,71.63
14,2022-08-11 15:09:36,155.76,0.11,0.0,11.65,90.24,1.79,90.24
15,2022-08-11 15:09:37,149.86,0.42,0.0,13.09,67.13,1.64,67.13
16,2022-08-11 15:09:38,98.43,0.36,0.0,12.88,63.11,1.36,63.11
17,2022-08-11 15:09:39,38.75,0.44,0.01,13.16,69.79,1.31,69.79
18,2022-08-11 15:09:40,44.13,0.45,0.0,13.32,62.89,1.17,62.89
19,2022-08-11 15:09:41,72.51,0.28,0.0,12.52,64.25,1.6,64.25
20,2022-08-11 15:09:42,90.15,0.55,0.0,13.57,63.58,1.34,63.58
21,2022-08-11 15:09:43,94.64,0.0,0.0,11.37,70.21,1.42,70.21
22,2022-08-11 15:09:44,79.55,0.64,0.0,14.16,81.37,1.32,81.37
23,2022-08-11 15:09:45,53.2,0.0,0.0,11.42,69.84,1.25,69.84
24,2022-08-11 15:09:46,63.47,0.46,0.01,13.67,106.8,1.25,106.8
25,2022-08-11 15:09:47,101.34,0.26,0.01,12.44,64.89,1.37,64.89
26,2022-08-11 15:09:48,81.46,0.39,0.0,12.97,66.75,1.17,66.75
27,2022-08-11 15:09:49,85.27,0.17,0.01,12.12,66.48,1.56,66.48
28,2022-08-11 15:09:50,55.67,0.37,0.01,12.99,66.28,1.29,66.28
29,2022-08-11 15:09:51,66.43,0.21,0.01,12.48,64.12,1.32,64.12
30,2022-08-11 15:09:52,84.81,0.32,0.01,12.29,67.79,1.45,67.79
31,2022-08-11 15:09:53,125.91,0.47,0.0,13.38,65.91,1.26,65.91
32,2022-08-11 15:09:54,186.22,0.0,0.01,11.53,69.94,1.46,69.94
33,2022-08-11 15:09:55,147.08,0.65,0.0,13.87,64.57,1.88,64.57
34,2022-08-11 15:09:56,114.88,0.0,0.0,11.16,90.37,1.68,90.37
35,2022-08-11 15:09:57,46.92,0.61,0.0,13.1,114.09,1.34,114.09
36,2022-08-11 15:09:58,70.32,0.49,0.0,11.34,60.88,1.43,60.88
37,2022-08-11 15:09:59,109.55,0.15,0.01,11.46,66.42,1.36,66.42
38,2022-08-11 15:10:00,151.12,0.09,0.0,11.8,79.78,1.63,79.78
39,2022-08-11 15:10:01,132.76,0.28,0.0,12.62,68.01,1.35,68.01
40,2022-08-11 15:10:02,71.69,0.38,0.01,13.12,73.15,1.44,73.15
41,2022-08-11 15:10:03,57.35,0.24,0.0,12.37,66.0,1.57,66.0
42,2022-08-11 15:10:04,57.35,0.24,0.0,12.37,66.0,1.57,66.0
43,2022-08-11 15:10:05,52.42,0.44,0.0,13.32,62.14,1.27,62.14
44,2022-08-11 15:10:06,36.17,0.0,0.0,11.56,96.87,1.35,96.87
45,2022-08-11 15:10:07,33.94,0.61,0.01,14.16,61.89,1.63,61.89
46,2022-08-11 15:10:08,54.3,0.0,0.0,11.24,58.03,1.5,58.03
47,2022-08-11 15:10:09,62.18,0.57,0.01,12.93,74.46,1.49,74.46
48,2022-08-11 15:10:10,86.05,0.31,0.0,11.0,76.46,1.44,76.46
49,2022-08-11 15:10:11,71.71,0.25,0.0,11.56,73.88,1.29,73.88
50,2022-08-11 15:10:12,68.27,0.0,0.01,11.31,72.79,1.64,72.79
51,2022-08-11 15:10:13,28.38,0.4,0.0,13.12,67.05,1.26,67.05
52,2022-08-11 15:10:14,29.56,0.09,0.01,11.59,72.95,1.4,72.95
53,2022-08-11 15:10:15,39.31,0.44,0.0,13.1,72.39,1.46,72.39
54,2022-08-11 15:10:16,43.32,0.4,0.0,13.18,76.8,1.37,76.8
55,2022-08-11 15:10:17,40.74,0.0,0.0,11.17,79.03,1.6,79.03
56,2022-08-11 15:10:18,34.33,0.26,0.0,12.39,70.17,1.33,70.17
57,2022-08-11 15:10:19,27.0,0.22,0.0,12.18,74.01,1.32,74.01
58,2022-08-11 15:10:20,38.87,0.3,0.0,12.59,63.78,1.46,63.78
59,2022-08-11 15:10:21,43.07,0.22,0.01,12.19,71.88,1.63,71.88
60,2022-08-11 15:10:22,49.03,0.52,0.0,13.5,71.14,1.76,71.14
61,2022-08-11 15:10:23,41.76,0.0,0.01,11.13,69.61,1.78,69.61
62,2022-08-11 15:10:24,44.05,0.57,0.0,13.61,72.61,1.38,72.61
63,2022-08-11 15:10:25,30.2,0.0,0.01,11.18,72.24,1.68,72.24
64,2022-08-11 15:10:26,34.41,0.34,0.0,12.79,109.0,1.51,109.0
65,2022-08-11 15:10:27,36.38,0.0,0.0,11.2,72.35,1.44,72.35
66,2022-08-11 15:10:28,47.2,0.41,0.0,13.19,79.33,1.69,79.33
67,2022-08-11 15:10:29,52.61,0.0,0.0,11.27,77.61,1.65,77.61
68,2022-08-11 15:10:30,57.07,0.35,0.01,12.88,91.94,1.21,91.94
69,2022-08-11 15:10:31,70.47,0.32,0.01,12.48,73.61,1.52,73.61
70,2022-08-11 15:10:32,68.97,0.08,0.01,11.65,68.74,1.34,68.74
71,2022-08-11 15:10:33,72.8,0.43,1.49,14.96,80.5,1.28,80.5
72,2022-08-11 15:10:34,53.95,0.0,0.0,11.92,74.81,0.71,74.81
73,2022-08-11 15:10:35,69.54,0.3,0.0,13.73,80.02,1.37,80.02
74,2022-08-11 15:10:36,54.07,0.15,0.01,13.38,68.44,1.42,68.44
75,2022-08-11 15:10:37,53.54,0.42,0.0,14.63,71.0,1.52,71.0
