,TIME_STAMP,state,minRTT,maxRTT,gain,bitrate
0,2022-08-09 15:52:45,,,,,
1,2022-08-09 15:52:46,,,,,
2,2022-08-09 15:52:47,1.0,52.0,255.0,2.0,5000.0
3,2022-08-09 15:52:48,1.0,52.0,86.0,2.0,10000.0
4,2022-08-09 15:52:49,1.0,52.0,82.0,2.0,40000.0
5,2022-08-09 15:52:50,2.0,52.0,162.0,0.75,15000.0
6,2022-08-09 15:52:51,2.0,52.0,133.0,0.75,11250.0
7,2022-08-09 15:52:52,2.0,52.0,133.0,0.75,11250.0
8,2022-08-09 15:52:53,2.0,52.0,133.0,0.75,11250.0
9,2022-08-09 15:52:54,2.0,52.0,262.0,0.75,6327.0
10,2022-08-09 15:52:55,2.0,52.0,120.0,0.75,4745.0
11,2022-08-09 15:52:56,2.0,52.0,120.0,0.75,4745.0
12,2022-08-09 15:52:57,2.0,53.0,374.0,0.75,3558.0
13,2022-08-09 15:52:58,2.0,53.0,374.0,0.75,3558.0
14,2022-08-09 15:52:59,2.0,53.0,374.0,0.75,3558.0
15,2022-08-09 15:53:00,2.0,53.0,374.0,0.75,3558.0
16,2022-08-09 15:53:01,2.0,53.0,89.0,1.25,4447.0
17,2022-08-09 15:53:02,2.0,53.0,89.0,1.25,4447.0
18,2022-08-09 15:53:03,2.0,47.0,161.0,0.75,3335.0
19,2022-08-09 15:53:04,2.0,47.0,105.0,0.75,2501.0
20,2022-08-09 15:53:05,2.0,47.0,105.0,0.75,2501.0
21,2022-08-09 15:53:06,2.0,47.0,431.0,0.75,2500.0
22,2022-08-09 15:53:07,2.0,47.0,431.0,0.75,2500.0
23,2022-08-09 15:53:08,2.0,47.0,431.0,0.75,2500.0
24,2022-08-09 15:53:09,2.0,47.0,370.0,0.75,2500.0
25,2022-08-09 15:53:10,2.0,47.0,370.0,0.75,2500.0
26,2022-08-09 15:53:11,2.0,47.0,370.0,0.75,2500.0
27,2022-08-09 15:53:12,2.0,47.0,370.0,0.75,2500.0
28,2022-08-09 15:53:13,2.0,50.0,50.0,1.25,3125.0
29,2022-08-09 15:53:14,2.0,50.0,50.0,1.25,3125.0
30,2022-08-09 15:53:15,2.0,50.0,50.0,1.25,3125.0
31,2022-08-09 15:53:16,2.0,50.0,50.0,1.25,3125.0
32,2022-08-09 15:53:17,2.0,76.0,76.0,1.25,3906.0
33,2022-08-09 15:53:18,2.0,76.0,76.0,1.25,3906.0
34,2022-08-09 15:53:19,2.0,76.0,76.0,1.25,3906.0
35,2022-08-09 15:53:20,2.0,76.0,76.0,1.25,3906.0
36,2022-08-09 15:53:21,2.0,993.0,993.0,1.25,4882.0
37,2022-08-09 15:53:22,2.0,993.0,993.0,1.25,4882.0
38,2022-08-09 15:53:23,2.0,993.0,993.0,1.25,4882.0
39,2022-08-09 15:53:24,2.0,993.0,993.0,1.25,4882.0
40,2022-08-09 15:53:25,2.0,993.0,993.0,1.25,6102.0
41,2022-08-09 15:53:26,2.0,993.0,993.0,1.25,6102.0
42,2022-08-09 15:53:27,2.0,993.0,993.0,1.25,6102.0
43,2022-08-09 15:53:28,2.0,993.0,993.0,1.25,6102.0
44,2022-08-09 15:53:29,2.0,1089.0,1089.0,1.25,7627.0
45,2022-08-09 15:53:30,2.0,1089.0,1089.0,1.25,7627.0
46,2022-08-09 15:53:31,2.0,1089.0,1089.0,1.25,7627.0
47,2022-08-09 15:53:32,2.0,1089.0,1089.0,1.25,7627.0
48,2022-08-09 15:53:33,2.0,402.0,402.0,1.25,9533.0
49,2022-08-09 15:53:34,2.0,270.0,385.0,0.75,7149.0
50,2022-08-09 15:53:35,2.0,126.0,278.0,0.75,5361.0
51,2022-08-09 15:53:36,2.0,126.0,278.0,0.75,5361.0
52,2022-08-09 15:53:37,2.0,126.0,278.0,0.75,5361.0
53,2022-08-09 15:53:38,2.0,126.0,278.0,0.75,5361.0
54,2022-08-09 15:53:39,2.0,126.0,126.0,1.25,6701.0
55,2022-08-09 15:53:40,2.0,126.0,126.0,1.25,6701.0
56,2022-08-09 15:53:41,2.0,126.0,126.0,1.25,6701.0
57,2022-08-09 15:53:42,2.0,126.0,126.0,1.25,6701.0
58,2022-08-09 15:53:43,2.0,104.0,104.0,1.25,8376.0
59,2022-08-09 15:53:44,2.0,104.0,104.0,1.25,8376.0
60,2022-08-09 15:53:45,2.0,91.0,284.0,0.75,4711.0
61,2022-08-09 15:53:46,2.0,84.0,137.0,0.75,3533.0
62,2022-08-09 15:53:47,2.0,84.0,137.0,0.75,3533.0
63,2022-08-09 15:53:48,2.0,84.0,137.0,0.75,3533.0
64,2022-08-09 15:53:49,2.0,69.0,178.0,0.75,2649.0
65,2022-08-09 15:53:50,2.0,69.0,186.0,0.75,2500.0
66,2022-08-09 15:53:51,2.0,68.0,126.0,0.75,2500.0
67,2022-08-09 15:53:52,2.0,68.0,145.0,0.75,2500.0
68,2022-08-09 15:53:53,2.0,68.0,219.0,0.75,2500.0
69,2022-08-09 15:53:54,2.0,68.0,219.0,0.75,2500.0
70,2022-08-09 15:53:55,2.0,68.0,219.0,0.75,2500.0
71,2022-08-09 15:53:56,2.0,68.0,219.0,0.75,2500.0
72,2022-08-09 15:53:57,2.0,67.0,67.0,1.25,3125.0
73,2022-08-09 15:53:58,2.0,67.0,67.0,1.25,3125.0
74,2022-08-09 15:53:59,2.0,67.0,67.0,1.25,3125.0
75,2022-08-09 15:54:00,2.0,67.0,67.0,1.25,3125.0
76,2022-08-09 15:54:01,2.0,67.0,67.0,1.25,3906.0
77,2022-08-09 15:54:02,2.0,67.0,67.0,1.25,3906.0
78,2022-08-09 15:54:03,2.0,67.0,67.0,1.25,3906.0
79,2022-08-09 15:54:04,2.0,67.0,67.0,1.25,3906.0
80,2022-08-09 15:54:05,2.0,1576.0,1576.0,1.25,4882.0
81,2022-08-09 15:54:06,2.0,1576.0,1576.0,1.25,4882.0
82,2022-08-09 15:54:07,2.0,1576.0,1576.0,1.25,4882.0
83,2022-08-09 15:54:08,2.0,1576.0,1576.0,1.25,4882.0
84,2022-08-09 15:54:09,2.0,1576.0,1576.0,1.25,4882.0
85,2022-08-09 15:54:10,2.0,1576.0,1576.0,1.25,4882.0
86,2022-08-09 15:54:11,2.0,164.0,201.0,1.25,6102.0
87,2022-08-09 15:54:12,2.0,164.0,201.0,1.25,6102.0
88,2022-08-09 15:54:13,2.0,95.0,438.0,0.75,3432.0
89,2022-08-09 15:54:14,2.0,76.0,288.0,0.75,2574.0
90,2022-08-09 15:54:15,2.0,76.0,288.0,0.75,2574.0
91,2022-08-09 15:54:16,2.0,72.0,202.0,0.75,2500.0
92,2022-08-09 15:54:17,2.0,72.0,202.0,0.75,2500.0
93,2022-08-09 15:54:18,2.0,72.0,202.0,0.75,2500.0
94,2022-08-09 15:54:19,2.0,72.0,202.0,0.75,2500.0
95,2022-08-09 15:54:20,2.0,72.0,450.0,0.75,2500.0
96,2022-08-09 15:54:21,2.0,72.0,450.0,0.75,2500.0
97,2022-08-09 15:54:22,2.0,72.0,302.0,0.75,2500.0
98,2022-08-09 15:54:23,2.0,72.0,152.0,0.75,2500.0
99,2022-08-09 15:54:24,2.0,72.0,337.0,0.75,2500.0
100,2022-08-09 15:54:25,2.0,74.0,132.0,0.75,2500.0
101,2022-08-09 15:54:26,2.0,77.0,237.0,0.75,2500.0
102,2022-08-09 15:54:27,2.0,77.0,237.0,0.75,2500.0
103,2022-08-09 15:54:28,2.0,77.0,237.0,0.75,2500.0
104,2022-08-09 15:54:29,2.0,77.0,237.0,0.75,2500.0
105,2022-08-09 15:54:30,2.0,69.0,90.0,1.25,3125.0
106,2022-08-09 15:54:31,2.0,69.0,90.0,1.25,3125.0
107,2022-08-09 15:54:32,2.0,69.0,90.0,1.25,3125.0
108,2022-08-09 15:54:33,2.0,69.0,90.0,1.25,3125.0
109,2022-08-09 15:54:34,2.0,67.0,89.0,1.25,3906.0
110,2022-08-09 15:54:35,2.0,67.0,89.0,1.25,3906.0
111,2022-08-09 15:54:36,2.0,67.0,89.0,1.25,3906.0
112,2022-08-09 15:54:37,2.0,67.0,89.0,1.25,3906.0
113,2022-08-09 15:54:38,2.0,69.0,88.0,1.25,4882.0
114,2022-08-09 15:54:39,2.0,69.0,88.0,1.25,4882.0
115,2022-08-09 15:54:40,2.0,69.0,126.0,0.75,3661.0
116,2022-08-09 15:54:41,2.0,69.0,126.0,0.75,3661.0
117,2022-08-09 15:54:42,2.0,69.0,126.0,0.75,3661.0
118,2022-08-09 15:54:43,2.0,69.0,126.0,0.75,3661.0
119,2022-08-09 15:54:44,2.0,69.0,92.0,1.25,4576.0
120,2022-08-09 15:54:45,2.0,69.0,92.0,1.25,4576.0
121,2022-08-09 15:54:46,2.0,69.0,92.0,1.25,4576.0
122,2022-08-09 15:54:47,2.0,69.0,92.0,1.25,4576.0
123,2022-08-09 15:54:48,2.0,69.0,87.0,1.25,5720.0
124,2022-08-09 15:54:49,2.0,69.0,87.0,1.25,5720.0
125,2022-08-09 15:54:50,2.0,69.0,87.0,1.25,5720.0
126,2022-08-09 15:54:51,2.0,69.0,87.0,1.25,5720.0
127,2022-08-09 15:54:52,2.0,69.0,92.0,1.25,7150.0
128,2022-08-09 15:54:53,2.0,69.0,92.0,1.25,7150.0
129,2022-08-09 15:54:54,2.0,69.0,92.0,1.25,7150.0
130,2022-08-09 15:54:55,2.0,68.0,120.0,0.75,5362.0
131,2022-08-09 15:54:56,2.0,68.0,120.0,0.75,5362.0
132,2022-08-09 15:54:57,2.0,68.0,120.0,0.75,5362.0
133,2022-08-09 15:54:58,2.0,68.0,120.0,0.75,5362.0
134,2022-08-09 15:54:59,2.0,67.0,88.0,1.25,6702.0
135,2022-08-09 15:55:00,2.0,67.0,88.0,1.25,6702.0
136,2022-08-09 15:55:01,2.0,67.0,88.0,1.25,6702.0
137,2022-08-09 15:55:02,2.0,67.0,88.0,1.25,6702.0
138,2022-08-09 15:55:03,2.0,66.0,89.0,1.25,8377.0
139,2022-08-09 15:55:04,2.0,66.0,89.0,1.25,8377.0
140,2022-08-09 15:55:05,2.0,66.0,89.0,1.25,8377.0
141,2022-08-09 15:55:06,2.0,66.0,248.0,0.75,6282.0
142,2022-08-09 15:55:07,2.0,66.0,248.0,0.75,6282.0
143,2022-08-09 15:55:08,2.0,66.0,248.0,0.75,6282.0
144,2022-08-09 15:55:09,2.0,66.0,248.0,0.75,6282.0
145,2022-08-09 15:55:10,2.0,66.0,89.0,1.25,7852.0
146,2022-08-09 15:55:11,2.0,66.0,145.0,0.75,5889.0
147,2022-08-09 15:55:12,2.0,66.0,145.0,0.75,5889.0
148,2022-08-09 15:55:13,2.0,66.0,145.0,0.75,5889.0
149,2022-08-09 15:55:14,2.0,67.0,89.0,1.25,7361.0
