,TIME_STAMP,Number of frames dropped,FPS,Frame drop percentage
0,2022-08-12 21:54:07,0,60.0,0.0
1,2022-08-12 21:54:08,0,60.0,0.0
2,2022-08-12 21:54:09,33,60.0,55.00000000000001
3,2022-08-12 21:54:10,33,60.0,55.00000000000001
4,2022-08-12 21:54:11,49,60.0,81.66666666666667
5,2022-08-12 21:54:12,0,60.0,0.0
6,2022-08-12 21:54:13,0,60.0,0.0
7,2022-08-12 21:54:14,0,60.0,0.0
8,2022-08-12 21:54:15,0,60.0,0.0
9,2022-08-12 21:54:16,0,60.0,0.0
10,2022-08-12 21:54:17,0,60.0,0.0
11,2022-08-12 21:54:18,0,60.0,0.0
12,2022-08-12 21:54:19,0,60.0,0.0
13,2022-08-12 21:54:20,0,60.0,0.0
14,2022-08-12 21:54:21,0,60.0,0.0
15,2022-08-12 21:54:22,0,60.0,0.0
16,2022-08-12 21:54:23,0,60.0,0.0
17,2022-08-12 21:54:24,0,60.0,0.0
18,2022-08-12 21:54:25,0,60.0,0.0
19,2022-08-12 21:54:26,0,60.0,0.0
20,2022-08-12 21:54:27,0,60.0,0.0
21,2022-08-12 21:54:28,0,60.0,0.0
22,2022-08-12 21:54:29,0,60.0,0.0
23,2022-08-12 21:54:30,0,60.0,0.0
24,2022-08-12 21:54:31,0,60.0,0.0
25,2022-08-12 21:54:32,0,60.0,0.0
26,2022-08-12 21:54:33,0,60.0,0.0
27,2022-08-12 21:54:34,0,60.0,0.0
28,2022-08-12 21:54:35,0,60.0,0.0
29,2022-08-12 21:54:36,0,60.0,0.0
30,2022-08-12 21:54:37,0,60.0,0.0
31,2022-08-12 21:54:38,0,60.0,0.0
32,2022-08-12 21:54:39,0,60.0,0.0
33,2022-08-12 21:54:40,0,60.0,0.0
34,2022-08-12 21:54:41,3,60.0,5.0
35,2022-08-12 21:54:42,0,60.0,0.0
36,2022-08-12 21:54:43,0,60.0,0.0
37,2022-08-12 21:54:44,0,60.0,0.0
38,2022-08-12 21:54:45,0,60.0,0.0
39,2022-08-12 21:54:46,0,60.0,0.0
40,2022-08-12 21:54:47,0,60.0,0.0
41,2022-08-12 21:54:48,0,60.0,0.0
42,2022-08-12 21:54:49,0,60.0,0.0
43,2022-08-12 21:54:50,0,60.0,0.0
44,2022-08-12 21:54:51,0,60.0,0.0
45,2022-08-12 21:54:52,0,60.0,0.0
46,2022-08-12 21:54:53,0,60.0,0.0
47,2022-08-12 21:54:54,0,60.0,0.0
48,2022-08-12 21:54:55,0,60.0,0.0
49,2022-08-12 21:54:56,0,60.0,0.0
50,2022-08-12 21:54:57,0,60.0,0.0
51,2022-08-12 21:54:58,0,60.0,0.0
52,2022-08-12 21:54:59,0,60.0,0.0
53,2022-08-12 21:55:00,0,60.0,0.0
54,2022-08-12 21:55:01,0,60.0,0.0
