,TIME_STAMP,state,minRTT,maxRTT,gain,bitrate
0,2022-08-12 20:17:42,,,,,
1,2022-08-12 20:17:43,,,,,
2,2022-08-12 20:17:44,1.0,69.0,92.0,2.0,5000.0
3,2022-08-12 20:17:45,1.0,69.0,91.0,2.0,20000.0
4,2022-08-12 20:17:46,1.0,69.0,101.0,2.0,80000.0
5,2022-08-12 20:17:47,2.0,69.0,109.0,2.0,100000.0
6,2022-08-12 20:17:48,2.0,69.0,139.0,0.75,75000.0
7,2022-08-12 20:17:49,2.0,69.0,124.0,0.75,56250.0
8,2022-08-12 20:17:50,2.0,69.0,125.0,0.75,42187.0
9,2022-08-12 20:17:51,2.0,69.0,121.0,0.75,31640.0
10,2022-08-12 20:17:52,2.0,69.0,121.0,0.75,31640.0
11,2022-08-12 20:17:53,2.0,69.0,136.0,0.75,23730.0
12,2022-08-12 20:17:54,2.0,69.0,136.0,0.75,23730.0
13,2022-08-12 20:17:55,2.0,69.0,136.0,0.75,23730.0
14,2022-08-12 20:17:56,2.0,69.0,136.0,0.75,23730.0
15,2022-08-12 20:17:57,2.0,68.0,94.0,1.25,29662.0
16,2022-08-12 20:17:58,2.0,68.0,94.0,1.25,29662.0
17,2022-08-12 20:17:59,2.0,68.0,94.0,1.25,29662.0
18,2022-08-12 20:18:00,2.0,68.0,94.0,1.25,29662.0
19,2022-08-12 20:18:01,2.0,68.0,92.0,1.25,37077.0
20,2022-08-12 20:18:02,2.0,68.0,92.0,1.25,37077.0
21,2022-08-12 20:18:03,2.0,68.0,92.0,1.25,37077.0
22,2022-08-12 20:18:04,2.0,68.0,92.0,1.25,37077.0
23,2022-08-12 20:18:05,2.0,68.0,92.0,1.25,37077.0
24,2022-08-12 20:18:06,2.0,65.0,278.0,0.75,27807.0
25,2022-08-12 20:18:07,2.0,65.0,278.0,0.75,27807.0
26,2022-08-12 20:18:08,2.0,68.0,248.0,0.75,20855.0
27,2022-08-12 20:18:09,2.0,68.0,304.0,0.75,15641.0
28,2022-08-12 20:18:10,2.0,68.0,304.0,0.75,15641.0
29,2022-08-12 20:18:11,2.0,68.0,455.0,0.75,8797.0
30,2022-08-12 20:18:12,2.0,68.0,455.0,0.75,8797.0
31,2022-08-12 20:18:13,2.0,69.0,297.0,0.75,6597.0
32,2022-08-12 20:18:14,2.0,69.0,257.0,0.75,4947.0
33,2022-08-12 20:18:15,2.0,69.0,257.0,0.75,4947.0
34,2022-08-12 20:18:16,2.0,69.0,257.0,0.75,4947.0
35,2022-08-12 20:18:17,2.0,69.0,257.0,0.75,4947.0
36,2022-08-12 20:18:18,2.0,85.0,85.0,1.25,6183.0
37,2022-08-12 20:18:19,2.0,205.0,306.0,0.75,4637.0
38,2022-08-12 20:18:20,2.0,205.0,306.0,0.75,4637.0
39,2022-08-12 20:18:21,2.0,142.0,267.0,0.75,3477.0
40,2022-08-12 20:18:22,2.0,142.0,267.0,0.75,3477.0
41,2022-08-12 20:18:23,2.0,134.0,246.0,0.75,2607.0
42,2022-08-12 20:18:24,2.0,128.0,192.0,0.75,2500.0
43,2022-08-12 20:18:25,2.0,128.0,408.0,0.75,2500.0
44,2022-08-12 20:18:26,2.0,115.0,434.0,0.75,2500.0
45,2022-08-12 20:18:27,2.0,115.0,434.0,0.75,2500.0
46,2022-08-12 20:18:28,2.0,115.0,304.0,0.75,2500.0
47,2022-08-12 20:18:29,2.0,115.0,304.0,0.75,2500.0
48,2022-08-12 20:18:30,2.0,115.0,304.0,0.75,2500.0
49,2022-08-12 20:18:31,2.0,112.0,334.0,0.75,2500.0
50,2022-08-12 20:18:32,2.0,112.0,334.0,0.75,2500.0
51,2022-08-12 20:18:33,2.0,112.0,452.0,0.75,2500.0
52,2022-08-12 20:18:34,2.0,112.0,282.0,0.75,2500.0
53,2022-08-12 20:18:35,2.0,112.0,282.0,0.75,2500.0
54,2022-08-12 20:18:36,2.0,112.0,261.0,0.75,2500.0
55,2022-08-12 20:18:37,2.0,112.0,200.0,0.75,2500.0
56,2022-08-12 20:18:38,2.0,112.0,365.0,0.75,2500.0
57,2022-08-12 20:18:39,2.0,127.0,258.0,0.75,2500.0
58,2022-08-12 20:18:40,2.0,127.0,284.0,0.75,2500.0
59,2022-08-12 20:18:41,2.0,127.0,453.0,0.75,2500.0
60,2022-08-12 20:18:42,2.0,127.0,198.0,0.75,2500.0
61,2022-08-12 20:18:43,2.0,127.0,221.0,0.75,2500.0
62,2022-08-12 20:18:44,2.0,127.0,215.0,0.75,2500.0
63,2022-08-12 20:18:45,2.0,127.0,265.0,0.75,2500.0
64,2022-08-12 20:18:46,2.0,112.0,178.0,0.75,2500.0
65,2022-08-12 20:18:47,2.0,103.0,159.0,0.75,2500.0
66,2022-08-12 20:18:48,2.0,103.0,160.0,0.75,2500.0
67,2022-08-12 20:18:49,2.0,103.0,182.0,0.75,2500.0
68,2022-08-12 20:18:50,2.0,103.0,176.0,0.75,2500.0
69,2022-08-12 20:18:51,2.0,103.0,188.0,0.75,2500.0
70,2022-08-12 20:18:52,2.0,103.0,190.0,0.75,2500.0
71,2022-08-12 20:18:53,2.0,90.0,163.0,0.75,2500.0
72,2022-08-12 20:18:54,2.0,86.0,184.0,0.75,2500.0
73,2022-08-12 20:18:55,2.0,84.0,197.0,0.75,2500.0
74,2022-08-12 20:18:56,2.0,84.0,153.0,0.75,2500.0
75,2022-08-12 20:18:57,2.0,84.0,190.0,0.75,2500.0
76,2022-08-12 20:18:58,2.0,84.0,178.0,0.75,2500.0
77,2022-08-12 20:18:59,2.0,84.0,158.0,0.75,2500.0
78,2022-08-12 20:19:00,2.0,84.0,176.0,0.75,2500.0
79,2022-08-12 20:19:01,2.0,83.0,143.0,0.75,2500.0
80,2022-08-12 20:19:02,2.0,83.0,186.0,0.75,2500.0
81,2022-08-12 20:19:03,2.0,83.0,147.0,0.75,2500.0
82,2022-08-12 20:19:04,2.0,83.0,147.0,0.75,2500.0
83,2022-08-12 20:19:05,2.0,85.0,175.0,0.75,2500.0
84,2022-08-12 20:19:06,2.0,85.0,161.0,0.75,2500.0
85,2022-08-12 20:19:07,2.0,85.0,187.0,0.75,2500.0
86,2022-08-12 20:19:08,2.0,83.0,254.0,0.75,2500.0
87,2022-08-12 20:19:09,2.0,83.0,254.0,0.75,2500.0
88,2022-08-12 20:19:10,2.0,84.0,136.0,0.75,2500.0
89,2022-08-12 20:19:11,2.0,84.0,137.0,0.75,2500.0
90,2022-08-12 20:19:12,2.0,84.0,180.0,0.75,2500.0
