,TIME_STAMP,Number of frames dropped,FPS,Frame drop percentage
0,2022-08-14 14:01:40,0,60.0,0.0
1,2022-08-14 14:01:41,37,60.0,61.66666666666667
2,2022-08-14 14:01:42,36,60.0,60.0
3,2022-08-14 14:01:43,36,60.0,60.0
4,2022-08-14 14:01:44,0,60.0,0.0
5,2022-08-14 14:01:45,0,60.0,0.0
6,2022-08-14 14:01:46,0,60.0,0.0
7,2022-08-14 14:01:47,0,60.0,0.0
8,2022-08-14 14:01:48,9,60.0,15.0
9,2022-08-14 14:01:49,0,60.0,0.0
10,2022-08-14 14:01:50,0,60.0,0.0
11,2022-08-14 14:01:51,0,60.0,0.0
12,2022-08-14 14:01:52,0,60.0,0.0
13,2022-08-14 14:01:53,0,60.0,0.0
14,2022-08-14 14:01:54,0,60.0,0.0
15,2022-08-14 14:01:55,0,60.0,0.0
16,2022-08-14 14:01:56,0,60.0,0.0
17,2022-08-14 14:01:57,0,60.0,0.0
18,2022-08-14 14:01:58,0,60.0,0.0
19,2022-08-14 14:01:59,0,60.0,0.0
20,2022-08-14 14:02:00,0,60.0,0.0
21,2022-08-14 14:02:01,0,60.0,0.0
22,2022-08-14 14:02:02,0,60.0,0.0
23,2022-08-14 14:02:03,0,60.0,0.0
24,2022-08-14 14:02:04,0,60.0,0.0
25,2022-08-14 14:02:05,0,60.0,0.0
26,2022-08-14 14:02:06,0,60.0,0.0
27,2022-08-14 14:02:07,0,60.0,0.0
28,2022-08-14 14:02:08,0,60.0,0.0
29,2022-08-14 14:02:09,0,60.0,0.0
30,2022-08-14 14:02:10,0,60.0,0.0
31,2022-08-14 14:02:11,0,60.0,0.0
32,2022-08-14 14:02:12,0,60.0,0.0
33,2022-08-14 14:02:13,0,60.0,0.0
34,2022-08-14 14:02:14,0,60.0,0.0
35,2022-08-14 14:02:15,23,60.0,38.333333333333336
36,2022-08-14 14:02:16,0,60.0,0.0
37,2022-08-14 14:02:17,0,60.0,0.0
38,2022-08-14 14:02:18,0,60.0,0.0
39,2022-08-14 14:02:19,0,60.0,0.0
40,2022-08-14 14:02:20,0,60.0,0.0
41,2022-08-14 14:02:21,0,60.0,0.0
42,2022-08-14 14:02:22,0,60.0,0.0
43,2022-08-14 14:02:23,0,60.0,0.0
44,2022-08-14 14:02:24,0,60.0,0.0
45,2022-08-14 14:02:25,0,60.0,0.0
46,2022-08-14 14:02:26,0,60.0,0.0
47,2022-08-14 14:02:27,0,60.0,0.0
48,2022-08-14 14:02:28,0,60.0,0.0
49,2022-08-14 14:02:29,0,60.0,0.0
50,2022-08-14 14:02:30,0,60.0,0.0
51,2022-08-14 14:02:31,0,60.0,0.0
52,2022-08-14 14:02:32,0,60.0,0.0
53,2022-08-14 14:02:33,0,60.0,0.0
54,2022-08-14 14:02:34,0,60.0,0.0
55,2022-08-14 14:02:35,0,60.0,0.0
56,2022-08-14 14:02:36,0,60.0,0.0
57,2022-08-14 14:02:37,0,60.0,0.0
58,2022-08-14 14:02:38,0,60.0,0.0
59,2022-08-14 14:02:39,0,60.0,0.0
60,2022-08-14 14:02:40,0,60.0,0.0
61,2022-08-14 14:02:41,0,60.0,0.0
62,2022-08-14 14:02:42,0,60.0,0.0
63,2022-08-14 14:02:43,0,60.0,0.0
64,2022-08-14 14:02:44,0,60.0,0.0
65,2022-08-14 14:02:45,0,60.0,0.0
66,2022-08-14 14:02:46,0,60.0,0.0
67,2022-08-14 14:02:47,0,60.0,0.0
68,2022-08-14 14:02:48,0,60.0,0.0
69,2022-08-14 14:02:49,0,60.0,0.0
70,2022-08-14 14:02:50,0,60.0,0.0
71,2022-08-14 14:02:51,0,60.0,0.0
72,2022-08-14 14:02:52,0,60.0,0.0
