,5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell DL MCS0,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PDSCH BLER[%],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,,,,,,,,,,41.11499,-101.712463,,1660262434.0
1,,,,,,,,,,,,,,,,,,,,,,,,,,,41.11499,-101.712463,,1660262434.666217
2,,,,,,,,,,,,,,,,,,,,,,,,,,,41.11499,-101.712463,,1660262434.7
3,,,,,,,,,,,,,,,,,,10.0,67086.0,492.0,-85.94,,,,,,41.11499,-101.712463,,1660262434.8
4,,,,,,,,,,,,,,,,,,10.0,67086.0,492.0,-85.42,,,,,,41.11499,-101.712463,0.003,1660262434.9
5,,,,,,,,,,,,,,,,,0.029,10.0,67086.0,492.0,-86.75,,,,,,41.11499,-101.712463,,1660262435.0
6,,,,,,,,,,,,,,,,5.5,,10.0,67086.0,492.0,-87.34,0.0,,,,,41.114986,-101.71241,,1660262435.1
7,,,,,,,,,,,,,,,,,,10.0,67086.0,492.0,-86.88,,,,,,41.114986,-101.712364,,1660262435.2
8,,,,,,,,,,,,,,,,,,10.0,67086.0,492.0,-85.31,,,,,,41.114983,-101.712311,,1660262435.3
9,,,,,,,,,,,,,,,,,,,,,,,,,,,41.114983,-101.712265,0.0,1660262435.4
10,,,,,,,,,,,,,,,,,,10.0,67086.0,492.0,-88.44,,,,,,41.114983,-101.712219,,1660262435.5
11,,,,,,,,,,,,,,,,,,,,,,,,,,,41.114979,-101.71212,,1660262435.7
12,,,,,,,,,,,,,,,,,,,,,,,,,,,41.114975,-101.712067,,1660262435.8
13,,,,,,,,,,,,,,,,,,,,,,,,,,,41.114975,-101.712021,0.0,1660262435.9
14,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,41.114971,-101.711967,,1660262436.0
15,,,,,,,,,,,,,,,,,,,,,,,,,,,41.114971,-101.711868,,1660262436.2
16,,,,,,,,,,,,,,,,,,,,,,,,,,,41.114975,-101.711769,0.0,1660262436.4
17,,,,,,,,,,,,,,,,4.0,,10.0,67086.0,492.0,-82.5,0.0,,,,,41.114975,-101.711723,,1660262436.5
