,5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell DL MCS0,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PDSCH BLER[%],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1660254151.5
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1660254151.514449
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1660254152.0
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1660254152.1
4,,,,,,,,,,,,,,,,,,15.0,675.0,427.0,-85.38,,,,,,,,,1660254152.4
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1660254152.6
6,,,,,,,,,,,,,,,,,,15.0,675.0,427.0,-83.06,,,,,,,,,1660254153.0
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1660254153.1
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1660254153.5
9,,,,,,,,,,,,,,,,,,15.0,675.0,427.0,-85.0,,,,,,,,,1660254153.8
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1660254154.0
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1660254154.6
12,,,,,,,,,,,,,,,,,,15.0,675.0,427.0,-85.75,,,,,,,,,1660254155.0
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1660254155.1
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1660254155.6
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1660254156.0
16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1660254156.1
17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1660254156.6
18,,,,,,,,,,,,,,,,,,15.0,675.0,427.0,-83.56,,,,,,,,,1660254156.9
19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1660254157.1
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1660254157.6
21,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,1660254158.0
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1660254158.1
23,,,,,,,,,,,,,,,,,,15.0,675.0,427.0,-83.75,,,,,,,,,1660254158.5
24,,,,,,,,,,,,,,,,,,15.0,675.0,427.0,-82.31,,,,,,,,0.0,1660254158.6
25,,,,,,,,,,,,,,,RRC Setup Start,,,,,,,,,,,,,,,1660254158.608194
26,,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,,,,,1660254158.639839
27,,,,,,,,,,,,,,,PRACH: Msg2(RAR),,,,,,,,,,,,,,,1660254158.657191
28,,,,,,,,,,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,,,,,1660254158.657407
29,,,,,,,,,,,,,,,PRACH: Msg4[Pass],,,,,,,,,,,,,,,1660254158.665957
30,,,,,,,,,,,,,,,Received RAR[True],,,,,,,,,,,,,,,1660254158.665975
31,,,,,,,,,,,,,,,RRC Setup Success,,,,,,,,,,,,,,,1660254158.667406
32,,,,,,,,,,,,,,,,,,15.0,675.0,427.0,-82.83,,,,,,,,,1660254158.7
33,,,,,,,,,,,,,,,,,,15.0,675.0,427.0,-84.88,,,,,,,,,1660254158.8
34,,,,,,,,,,,,,,,,3.38,,15.0,675.0,427.0,-84.46,0.0,,,,,,,,1660254158.9
35,,,,,,,,,,,,,,,,,5.908,15.0,675.0,427.0,-85.43,,,,,,,,,1660254159.0
36,,,,,,,,,,,,,,,,,,15.0,675.0,427.0,-85.1,,,,,,,,0.005,1660254159.1
37,,,,,,,,,,,,,,,,,,15.0,675.0,427.0,-85.61,,,,,,,,,1660254159.3
38,,,,,,,,,,,,,,,,,,15.0,675.0,427.0,-84.01,,,,,,,,,1660254159.4
39,,,,,,,,,,,,,,,,22.6,,15.0,675.0,427.0,-83.44,0.0,,,,,,,,1660254159.5
40,,,,,,,,,,,,,,,,24.57,,15.0,675.0,427.0,-83.47,9.09,,,,,,,1.601,1660254159.6
41,,,,,,,,,,,,,,,,26.72,,15.0,675.0,427.0,-84.4,0.0,,,,,,,,1660254159.7
42,,,,,,,,,,,,,,,,27.96,,15.0,675.0,427.0,-84.88,0.0,,,,,,,,1660254159.8
43,,,,,,,,,,,,,,,,27.93,,15.0,675.0,427.0,-85.05,0.0,,,,,,,,1660254159.9
44,,,,,,,,,,,,,,,,26.61,19.807,15.0,675.0,427.0,-84.63,2.27,,,,,,,,1660254160.0
45,,,,,,,,,,,,,,,,27.33,,15.0,675.0,427.0,-84.6,0.0,,,,,,,11.463,1660254160.1
46,,,,,,,,,,,,,,,,27.77,,15.0,675.0,427.0,-84.96,0.0,,,,,,,,1660254160.4
47,,,,,,,,,,,,,,,,27.28,,15.0,675.0,427.0,-84.17,1.1,,,,,,,,1660254160.5
48,,,,,,,,,,,,,,,,26.72,,15.0,675.0,427.0,-84.02,0.0,,,,,,,18.098,1660254160.6
49,,,,,,,,,,,,,,,,27.84,,15.0,675.0,427.0,-83.13,0.0,,,,,,,,1660254160.7
50,,,,,,,,,,,,,,,,27.76,,15.0,675.0,427.0,-82.91,0.0,,,,,,,,1660254160.8
51,,,,,,,,,,,,,,,,27.67,,15.0,675.0,427.0,-83.3,2.17,,,,,,,,1660254160.9
52,,,,,,,,,,,,,,,,27.21,29.356,15.0,675.0,427.0,-82.39,0.0,,,,,,,,1660254161.0
53,,,,,,,,,,,,,,,,27.41,,15.0,675.0,427.0,-82.54,0.0,,,,,,,21.805,1660254161.1
54,,,,,,,,,,,,,,,,26.87,,15.0,675.0,427.0,-82.2,0.0,,,,,,,,1660254161.2
55,,,,,,,,,,,,,,,,27.02,,15.0,675.0,427.0,-81.69,0.0,,,,,,,,1660254161.3
56,,,,,,,,,,,,,,,,27.09,,15.0,675.0,427.0,-82.3,1.46,,,,,,,,1660254161.4
57,,,,,,,,,,,,,,,,26.87,,15.0,675.0,427.0,-83.17,0.0,,,,,,,,1660254161.5
58,,,,,,,,,,,,,,,,26.85,,15.0,675.0,427.0,-83.14,23.91,,,,,,,25.809,1660254161.6
59,,,,,,,,,,,,,,,,26.48,,15.0,675.0,427.0,-83.49,9.09,,,,,,,,1660254161.7
60,,,,,,,,,,,,,,,,26.3,,15.0,675.0,427.0,-82.87,13.53,,,,,,,,1660254161.8
61,,,,,,,,,,,,,,,,24.46,,15.0,675.0,427.0,-83.08,4.79,,,,,,,,1660254161.9
62,,,,,,,,,,,,,,,,26.67,43.237,15.0,675.0,427.0,-82.72,2.17,,,,,,,,1660254162.0
63,,,,,,,,,,,,,,,,26.71,,15.0,675.0,427.0,-82.27,4.37,,,,,,,33.359,1660254162.1
64,,,,,,,,,,,,,,,,26.53,,15.0,675.0,427.0,-81.82,1.68,,,,,,,,1660254162.2
65,,,,,,,,,,,,,,,,26.67,,15.0,675.0,427.0,-82.88,1.64,,,,,,,,1660254162.3
66,,,,,,,,,,,,,,,,26.4,,15.0,675.0,427.0,-83.3,3.26,,,,,,,,1660254162.4
67,,,,,,,,,,,,,,,,26.35,,15.0,675.0,427.0,-83.53,10.84,,,,,,,,1660254162.5
68,,,,,,,,,,,,,,,,26.87,,15.0,675.0,427.0,-84.34,10.93,,,,,,,40.2,1660254162.6
69,,,,,,,,,,,,,,,,26.22,,15.0,675.0,427.0,-85.54,22.22,,,,,,,,1660254162.7
70,,,,,,,,,,,,,,,,25.9,,15.0,675.0,427.0,-86.87,15.91,,,,,,,,1660254162.8
71,,,,,,,,,,,,,,,,24.61,,15.0,675.0,427.0,-86.77,8.76,,,,,,,,1660254162.9
72,,,,,,,,,,,,,,,,24.55,54.245,15.0,675.0,427.0,-86.9,7.25,0.583,,,,,,,1660254163.0
73,,,,,,,,,,,,,,,,25.42,,15.0,675.0,427.0,-86.91,7.89,,,,,,,43.933,1660254163.1
74,,,,,,,,,,,,,,,,25.34,,15.0,675.0,427.0,-86.69,9.78,,,,,,,,1660254163.2
75,,,,,,,,,,,,,,,,25.54,,15.0,675.0,427.0,-85.84,5.49,,,,,,,,1660254163.3
76,,,,,,,,,,,,,,,,26.24,,15.0,675.0,427.0,-85.55,14.91,,,,,,,,1660254163.4
