,5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell DL MCS0,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PDSCH BLER[%],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,,,,,,,,,,41.894112,-87.624268,,1660404514.0
1,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,41.894112,-87.624268,,1660404514.5
2,,,,,,,,,,,,,,,,,,,,,,,,,,,41.894112,-87.624268,,1660404514.542525
3,,,0.0,,38649.82,660.0,-83.68,,,,,,,,,,,,,,,,,,,,41.894112,-87.624268,,1660404514.6
4,,,0.0,,,,,,,,,,,,,,,20.0,700.0,329.0,-65.81,,,,,,41.894112,-87.624268,,1660404514.7
5,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,41.894112,-87.624268,,1660404514.8
6,,,0.0,,38649.82,660.0,-83.67,,,,,,,,,,,,,,,,,,,,41.894112,-87.624268,0.0,1660404514.9
7,,,0.0,,,,,,,,,,,,,,,20.0,700.0,329.0,-65.94,,,,,,41.894112,-87.624268,,1660404515.0
8,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,41.894112,-87.624268,,1660404515.1
9,,,0.0,,38649.82,660.0,-83.71,,,,,,,,,,,,,,,,,,,,41.894112,-87.624268,,1660404515.2
10,,,0.0,,,,,,,,,,,,,,,20.0,700.0,329.0,-66.75,,,,,,41.894112,-87.624268,,1660404515.3
11,,,0.0,,,,,,,,,,,,,0.0,,20.0,700.0,329.0,-66.22,0.0,,,,,41.894112,-87.624268,0.0,1660404515.4
12,,,0.0,,38649.82,660.0,-83.92,,,,,,,,,,,20.0,700.0,329.0,-66.24,,,,,,41.894112,-87.624268,,1660404515.5
13,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,41.894112,-87.624268,,1660404515.6
14,,,0.0,,38649.82,660.0,-83.95,,,,,,,,,,,,,,,,,,,,41.894112,-87.624268,,1660404515.7
15,,,0.0,,,,,,,,,,,,,,,20.0,700.0,329.0,-65.75,,,,,,41.894112,-87.624268,0.0,1660404515.9
16,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,41.894112,-87.624268,,1660404516.0
17,,0.0,0.0,,38649.82,660.0,-83.87,,,,,,,,,,,,,,,,,,,,41.894112,-87.624268,,1660404516.1
18,0.0,,0.001,,,,,,,,,,,,,,,20.0,700.0,329.0,-64.94,,,,,,41.894112,-87.624268,,1660404516.3
19,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,41.894112,-87.624268,0.0,1660404516.4
20,,,0.0,,38649.82,660.0,-83.67,,,,,,,,,,,,,,,,,,,,41.894112,-87.624268,,1660404516.5
21,0.0,0.0,0.004,,,,,,,,,,,,,,,20.0,700.0,329.0,-65.81,,,,,,41.894112,-87.624268,,1660404516.6
22,,,,,,,,,,,,,,,reportStrongestCells,,,,,,,,,,,,41.894112,-87.624268,,1660404516.656786
23,0.0,10.0,0.055,,38649.82,660.0,-83.65,,,,,,,,,,,20.0,700.0,329.0,-64.81,,,,,,41.894112,-87.624268,,1660404516.7
24,0.0,7.2,0.061,,,,,,,,,,,,,,,20.0,700.0,329.0,-64.7,,,,,,41.894112,-87.624268,,1660404516.8
25,0.0,5.44,0.034,,38649.82,660.0,-83.61,,,,,,,,,0.0,,20.0,700.0,329.0,-65.13,0.0,,,,,41.894112,-87.624268,0.005,1660404516.9
26,0.0,15.4,1.292,,,,,,,,,,,,,,,20.0,700.0,329.0,-65.2,,,,,,41.894112,-87.624268,,1660404517.0
27,0.0,15.29,3.149,,,,,,,,,,,,,,,20.0,700.0,329.0,-65.16,,,,,,41.894112,-87.624268,,1660404517.1
28,0.0,18.27,5.992,,38649.82,660.0,-83.56,,,,,,,,,,,,,,,,,,,,41.894112,-87.624268,,1660404517.2
29,0.0,21.0,1.19,,,,,,,,,,,,,,,,,,,,,,,,41.894112,-87.624268,,1660404517.3
30,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,41.894112,-87.624268,1.422,1660404517.4
31,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,41.894112,-87.624268,,1660404517.5
32,0.0,16.4,0.528,,38649.82,660.0,-83.94,,,,,,,,,,,20.0,700.0,329.0,-65.25,,,,,,41.894112,-87.624268,,1660404517.6
33,,,,,,,,,,,,,,,,,,,,,,,,,,,42.226582,-71.629608,,1660404517.6
34,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,41.894112,-87.624268,,1660404517.7
