,5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell DL MCS0,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PDSCH BLER[%],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,10.0,66686.0,494.0,-76.38,,,,,,,,,1660412478.0
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1660412478.007497
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1660412478.1
3,,,,,,,,,,,,,,,,,,10.0,66686.0,494.0,-75.88,,,,,,,,,1660412478.3
4,,,,,,,,,,,,,,,,,,10.0,66686.0,494.0,-76.19,,,,,,,,0.0,1660412478.6
5,,,,,,,,,,,,,,,,,,10.0,66686.0,494.0,-75.63,,,,,,,,,1660412478.9
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1660412479.0
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1660412479.1
8,,,,,,,,,,,,,,,,,,10.0,66686.0,494.0,-75.5,,,,,,,,,1660412479.3
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1660412479.4
10,,,,,,,,,,,,,,,,,,10.0,66686.0,494.0,-75.5,,,,,,,,0.0,1660412479.6
11,,,,,,,,,,,,,,,,,,10.0,66686.0,494.0,-75.94,,,,,,,,,1660412479.9
12,,,,,,,,,,,,,,,eventA2,,,,,,,,,,,,,,,1660412479.949399
13,,,,,,,,,,,,,,,RRC Connection Release,,,,,,,,,,,,,,,1660412479.961119
14,,,,,,,,,,,,,,,,,0.027,10.0,66686.0,494.0,-76.25,,,,,,,,,1660412480.0
15,,,,,,,,,,,,,,,Cell Searching Start,,,,,,,,,,,,,,,1660412480.030524
16,,,,,,,,,,,,,,,Cell Camp On,,,,,,,,,,,,,,,1660412480.040047
17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1660412480.1
18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1660412480.6
19,,,,,,,,,,,,,,,,2.67,,,,,,0.0,,,,,,,,1660412480.8
20,,,,,,,,,,,,,,,,,,10.0,66686.0,494.0,-73.0,,,,,,,,,1660412480.9
21,,,,,,,,,,,,,,,,,0.938,,,,,,,,,0.176,,,,1660412481.0
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1660412481.1
23,,,,,,,,,,,,,,,,1.5,,10.0,66686.0,494.0,-73.94,0.0,,,,,,,,1660412481.3
24,,,,,,,,,,,,,,,RRC Setup Start,,,,,,,,,,,,,,,1660412481.306688
25,,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,,,,,1660412481.344463
26,,,,,,,,,,,,,,,PRACH: Msg2(RAR),,,,,,,,,,,,,,,1660412481.35427
27,,,,,,,,,,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,,,,,1660412481.354306
28,,,,,,,,,,,,,,,PRACH: Msg4[Pass],,,,,,,,,,,,,,,1660412481.356097
29,,,,,,,,,,,,,,,Received RAR[True],,,,,,,,,,,,,,,1660412481.356116
30,,,,,,,,,,,,,,,RRC Setup Success,,,,,,,,,,,,,,,1660412481.360703
31,,,,,,,,,,,,,,,,,,10.0,66686.0,494.0,-74.18,,,,,,,,,1660412481.4
32,,,,,,,,,,,,,,,,,,10.0,66686.0,494.0,-74.44,,,,,,,,,1660412481.5
33,,,,,,,,,,,,,,,,2.13,,10.0,66686.0,494.0,-74.45,0.0,,,,,,,0.005,1660412481.6
34,,,,,,,,,,,,,,,,7.33,,10.0,66686.0,494.0,-74.73,4.17,,,,,,,,1660412481.7
35,,,,,,,,,,,,,,,,4.07,,10.0,66686.0,494.0,-74.52,6.5,,,,,,,,1660412481.8
36,,,,,,,,,,,,,,,,4.38,,10.0,66686.0,494.0,-74.63,0.58,,,,,,,,1660412481.9
37,,,,,,,,,,,,,,,,8.95,6.412,10.0,66686.0,494.0,-74.7,2.56,4.851,5.664,,,,,,1660412482.0
38,,,,,,,,,,,,,,,,8.39,,10.0,66686.0,494.0,-74.42,16.79,,,,,,,7.614,1660412482.1
39,,,,,,,,,,,,,,,,6.8,,10.0,66686.0,494.0,-74.01,2.26,,,,,,,,1660412482.2
40,,,,,,,,,,,,,,,reportStrongestCells,,,,,,,,,,,,,,,1660412482.213481
41,,,,,,,,,,,,,,,,7.81,,10.0,66686.0,494.0,-74.5,4.4,,,,,,,,1660412482.3
42,,,,,,,,,,,,,,,,14.09,,10.0,66686.0,494.0,-73.92,15.87,,,,,,,,1660412482.4
43,,,,,,,,,,,,,,,,4.94,,10.0,66686.0,494.0,-73.79,7.33,,,,,,,,1660412482.5
44,,,,,,,,,,,,,,,,4.76,,10.0,66686.0,494.0,-73.56,12.0,,,,,,,14.14,1660412482.6
45,,,,,,,,,,,,,,,,13.0,,10.0,66686.0,494.0,-73.05,12.61,,,,,,,,1660412482.7
46,,,,,,,,,,,,,,,,18.13,,10.0,66686.0,494.0,-72.75,7.81,,,,,,,,1660412482.8
47,,,,,,,,,,,,,,,,19.48,,10.0,66686.0,494.0,-73.11,1.91,,,,,,,,1660412482.9
48,,,,,,,,,,,,,,,,19.16,4.908,10.0,66686.0,494.0,-73.93,1.38,8.248,9.997,6.371,1.123,,,,1660412483.0
49,,,,,,,,,,,,,,,,17.91,,10.0,66686.0,494.0,-74.41,3.36,,,,,,,23.395,1660412483.1
50,,,,,,,,,,,,,,,,18.93,,10.0,66686.0,494.0,-74.84,0.0,,,,,,,,1660412483.2
51,,,,,,,,,,,,,,,,17.74,,10.0,66686.0,494.0,-74.45,22.95,,,,,,,,1660412483.3
52,,,,,,,,,,,,,,,,14.43,,10.0,66686.0,494.0,-74.66,10.14,,,,,,,,1660412483.4
53,,,,,,,,,,,,,,,,17.89,,10.0,66686.0,494.0,-75.02,10.18,,,,,,,,1660412483.5
54,,,,,,,,,,,,,,,,18.5,,10.0,66686.0,494.0,-75.39,9.62,,,,,,,27.241,1660412483.6
55,,,,,,,,,,,,,,,,19.35,,10.0,66686.0,494.0,-74.83,7.46,,,,,,,,1660412483.7
56,,,,,,,,,,,,,,,,17.67,,10.0,66686.0,494.0,-75.08,0.0,,,,,,,,1660412483.8
57,,,,,,,,,,,,,,,,18.77,,10.0,66686.0,494.0,-74.67,8.29,,,,,,,,1660412483.9
58,,,,,,,,,,,,,,,,17.79,5.327,10.0,66686.0,494.0,-74.67,2.33,13.943,14.519,16.919,6.67,,,,1660412484.0
59,,,,,,,,,,,,,,,,19.05,,10.0,66686.0,494.0,-75.08,6.82,,,,,,,51.331,1660412484.1
60,,,,,,,,,,,,,,,,18.0,,10.0,66686.0,494.0,-74.75,10.27,,,,,,,,1660412484.2
61,,,,,,,,,,,,,,,,19.35,,10.0,66686.0,494.0,-74.97,4.26,,,,,,,,1660412484.3
