,5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell DL MCS0,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PDSCH BLER[%],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,,,,,,,,,,41.49604,-81.682518,,1660508836.0
1,,,,,,,,,,,,,,,,,,,,,,,,,,,41.49604,-81.682518,,1660508836.276615
2,,,,,,,,,,,,,,,,,,15.0,675.0,193.0,-60.81,,,,,,41.49604,-81.682518,,1660508836.5
3,,,,,,,,,,,,,,,,,,,,,,,,,,,41.49604,-81.682518,0.0,1660508836.6
4,,,,,,,,,,,,,,,,,0.006,,,,,,,,,,41.49604,-81.682518,,1660508837.0
5,,,,,,,,,,,,,,,,,,,,,,,,,,,41.49604,-81.682518,0.0,1660508837.1
6,,,,,,,,,,,,,,,,,,15.0,675.0,193.0,-68.0,,,,,,41.49604,-81.682518,,1660508837.3
7,,,,,,,,,,,,,,,,,,,,,,,,,,,41.49604,-81.682518,0.0,1660508837.6
8,,,,,,,,,,,,,,,,,,15.0,675.0,193.0,-64.44,,,,,,41.49604,-81.682518,,1660508837.8
9,,,,,,,,,,,,,,,Received Paging,,,,,,,,,,,,41.49604,-81.682518,,1660508837.84975
10,,,,,,,,,,,,,,,RRC Setup Start,,,,,,,,,,,,41.49604,-81.682518,,1660508837.849948
11,,,,,,,,,,,,,,,,0.5,,15.0,675.0,193.0,-65.24,0.0,,,,,41.49604,-81.682518,,1660508837.9
12,,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,,41.49604,-81.682518,,1660508837.90217
13,,,,,,,,,,,,,,,PRACH: Msg2(RAR),,,,,,,,,,,,41.49604,-81.682518,,1660508837.914627
14,,,,,,,,,,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,,41.49604,-81.682518,,1660508837.91464
15,,,,,,,,,,,,,,,PRACH: Msg4[Pass],,,,,,,,,,,,41.49604,-81.682518,,1660508837.916525
