,5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell DL MCS0,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PDSCH BLER[%],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,0.027,,,,,,,,,,41.798592,-88.279541,,1660355132.0
1,,,,,,,,,,,,,,,,,,20.0,700.0,374.0,-94.81,,,,,,41.798592,-88.279541,,1660355132.1
2,,,,,,,,,,,,,,,,,,,,,,,,,,,41.798592,-88.279541,,1660355132.155617
3,,,0.0,,3770.4,836.0,-106.43,,,,,,,,,,,20.0,700.0,374.0,-94.37,,,,,,41.798592,-88.279541,,1660355132.2
4,,,,,,,,,,,,,,,,,,,,,,,,,,,41.798592,-88.279541,,1660355132.3
5,,,0.0,,3770.4,836.0,-106.84,,,,,,,,,,,,,,,,,,,,41.798595,-88.279503,,1660355132.4
6,50.0,9.0,0.03,,3770.4,836.0,-105.51,,,,,,,,,,,20.0,700.0,374.0,-101.04,,,,,,41.798595,-88.279457,,1660355132.5
7,,,0.0,,,,,,,,,,,,,10.0,,20.0,700.0,374.0,-99.28,0.0,,,,,41.798599,-88.279419,0.0,1660355132.6
8,33.33,8.8,0.483,,3770.4,836.0,-107.09,,,,,,,,,,,20.0,700.0,374.0,-100.25,,,,,,41.798599,-88.279373,,1660355132.7
9,20.0,9.0,0.262,,,,,,,,,,,,,,,20.0,700.0,374.0,-103.31,,,,,,41.798599,-88.279335,,1660355132.8
