,5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell DL MCS0,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PDSCH BLER[%],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,,,,,,,,,,40.027088,-111.760612,,1660103311.0
1,,,,,,,,,,,,,,,,,,,,,,,,,,,40.027088,-111.760612,,1660103311.40578
2,,,,,,,,,,,,,,,,,,,,,,,,,,,40.027088,-111.760612,0.073,1660103311.5
3,,,,,,,,,,,,,,,,,,20.0,850.0,475.0,-80.86,,,,,,40.027088,-111.760612,,1660103311.6
4,,,,,,,,,,,,,,,,,,20.0,850.0,475.0,-81.1,,,,,,40.02718,-111.760559,,1660103311.9
5,,,,,,,,,,,,,,,,,,,,,,,,,,,40.02721,-111.760536,0.0,1660103312.0
6,,,,,,,,,,,,,,,,,,20.0,850.0,475.0,-80.2,,,,,,40.027267,-111.760506,,1660103312.2
7,,,,,,,,,,,,,,,,,,20.0,850.0,475.0,-80.44,,,,,,40.027328,-111.760468,,1660103312.4
8,,,,,,,,,,,,,,,,,,,,,,,,,,,40.027359,-111.760445,0.0,1660103312.5
9,,,,,,,,,,,,,,,,,,,,,,,,,,,40.02739,-111.760429,,1660103312.6
10,,,,,,,,,,,,,,,,,,20.0,850.0,475.0,-80.63,,,,,,40.02742,-111.760406,,1660103312.7
11,,,,,,,,,,,,,,,,1.0,,20.0,850.0,475.0,-79.99,0.0,,,,,40.027512,-111.760353,0.0,1660103313.0
12,,,,,,,,,,,,,,,,,,20.0,850.0,475.0,-80.97,,,,,,40.027599,-111.7603,,1660103313.3
13,,,,,,,,,,,,,,,,,,20.0,850.0,475.0,-82.0,,,,,,40.02766,-111.760262,0.0,1660103313.5
14,,,,,,,,,,,,,,,,,,,,,,,,,,,40.027691,-111.760239,,1660103313.6
15,,,,,,,,,,,,,,,,,,20.0,850.0,475.0,-83.09,,,,,,40.027721,-111.760216,,1660103313.7
16,,,,,,,,,,,,,,,,,,20.0,850.0,475.0,-84.64,,,,,,40.027779,-111.760178,,1660103313.9
17,,,,,,,,,,,,,,,,,0.004,,,,,,,,,,40.027809,-111.760162,0.0,1660103314.0
18,,,,,,,,,,,,,,,,,,20.0,850.0,475.0,-85.63,,,,,,40.02787,-111.760117,,1660103314.2
19,,,,,,,,,,,,,,,,,,20.0,850.0,475.0,-85.51,,,,,,40.027958,-111.760063,0.0,1660103314.5
20,,,,,,,,,,,,,,,,,,20.0,850.0,475.0,-85.22,,,,,,40.027988,-111.76004,,1660103314.6
21,,,,,,,,,,,,,,,,7.6,,20.0,850.0,475.0,-80.34,0.0,,,,,40.028019,-111.760017,,1660103314.7
22,,,,,,,,,,,,,,,,,,20.0,850.0,475.0,-82.97,,,,,,40.028046,-111.759995,,1660103314.8
23,,,,,,,,,,,,,,,,,0.381,20.0,850.0,475.0,-82.43,,,,,,40.028103,-111.759949,0.181,1660103315.0
24,,,,,,,,,,,,,,,,13.17,,20.0,850.0,475.0,-80.29,22.22,,,,,40.028164,-111.759911,,1660103315.2
25,,,,,,,,,,,,,,,,,,20.0,850.0,475.0,-79.22,,,,,,40.028221,-111.759865,,1660103315.4
26,,,,,,,,,,,,,,,,,,,,,,,,,,,40.028248,-111.759842,0.0,1660103315.5
27,,,,,,,,,,,,,,,,,,20.0,850.0,475.0,-79.89,,,,,,40.028278,-111.759819,,1660103315.6
28,,,,,,,,,,,,,,,,,,20.0,850.0,475.0,-80.17,,,,,,40.028336,-111.759773,,1660103315.8
29,,,,,,,,,,,,,,,,2.0,13.116,20.0,850.0,475.0,-78.52,0.0,,,,,40.028393,-111.759727,0.004,1660103316.0
30,,,,,,,,,,,,,,,,9.8,,20.0,850.0,475.0,-74.85,0.0,,,,,40.028454,-111.759689,,1660103316.2
31,,,,,,,,,,,,,,,,,,20.0,850.0,475.0,-73.19,,,,,,40.028481,-111.759666,,1660103316.3
32,,,,,,,,,,,,,,,,,,20.0,850.0,475.0,-74.31,,,,,,40.028511,-111.759644,,1660103316.4
33,,,,,,,,,,,,,,,,10.6,,20.0,850.0,475.0,-74.67,20.0,,,,,40.028538,-111.759621,1.61,1660103316.5
34,,,,,,,,,,,,,,,,,,20.0,850.0,475.0,-73.91,,,,,,40.028568,-111.759598,,1660103316.6
