,5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell DL MCS0,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PDSCH BLER[%],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1660537498.0
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1660537498.052999
2,,,0.0,,,,,,,,,,,,,,,10.0,66986.0,162.0,-107.5,,,,,,,,,1660537498.1
3,,,0.0,,873.85,492.0,-105.49,,,,,,,,,,,,,,,,,,,,,,0.0,1660537498.2
4,,,0.0,,,,,,,,,,,,,,,10.0,66986.0,162.0,-107.31,,,,,,,,,1660537498.3
5,0.0,9.0,0.008,,873.85,492.0,-105.06,,,,,,,,,,,10.0,66986.0,162.0,-108.98,,,,,,,,,1660537498.4
6,,,0.0,,,,,,,,,,,,,,,10.0,66986.0,162.0,-108.41,,,,,,,,,1660537498.5
7,,,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,1660537498.6
8,0.0,12.67,0.051,,873.85,492.0,-103.73,,,,,,,,,,,,,,,,,,,,,,0.003,1660537498.7
9,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1660537498.8
10,0.0,13.0,0.013,,873.85,492.0,-101.39,,,,,,,,,,,10.0,66986.0,162.0,-106.56,,,,,,,,,1660537498.9
11,,,0.0,,873.85,492.0,-101.16,,,,,,,,,,,,,,,,,,,,,,,1660537499.0
12,,,0.0,,873.85,492.0,-103.02,,,,,,,,,,,,,,,,,,,,,,0.001,1660537499.2
13,50.0,19.0,0.029,,,,,,,,,,,,,,,10.0,66986.0,162.0,-107.0,,,,,,,,,1660537499.3
14,50.0,15.5,0.081,,873.85,492.0,-106.48,,,,,,,,,,,,,,,,,,,,,,,1660537499.4
15,33.33,14.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,1660537499.5
16,20.0,12.4,0.064,,873.85,492.0,-105.0,,,,,,,,,,,10.0,66986.0,162.0,-110.25,,,,,,,,,1660537499.6
17,4.17,12.43,3.898,,873.85,492.0,-103.73,,,,,,,,,,,,,,,,,,,,,,0.784,1660537499.7
18,0.0,12.94,11.599,,,,,,,,,,,,,,,,,,,,,,,,,,,1660537499.8
19,0.0,13.69,15.286,,873.85,492.0,-102.76,,,,,,,,,,,10.0,66986.0,162.0,-108.81,,,,,,,,,1660537499.9
20,0.0,14.25,16.583,,873.85,492.0,-104.91,,,,,,,,,,0.55,,,,,,0.576,0.196,,,,,,1660537500.0
21,1.67,14.96,17.481,,,,,,,,,,,,,,,,,,,,,,,,,,,1660537500.1
22,100.0,15.0,0.0,,873.85,492.0,-106.26,,,,,,,,,,,10.0,66986.0,162.0,-111.0,,,,,,,,11.967,1660537500.2
23,6.25,15.0,3.036,,,,,,,,,,,,,21.7,,10.0,66986.0,162.0,-112.06,10.92,,,,,,,,1660537500.3
24,4.17,15.33,3.029,,873.85,492.0,-105.31,,,,,,,,,24.57,,10.0,66986.0,162.0,-112.53,8.02,,,,,,,,1660537500.4
25,0.0,15.91,16.174,,873.85,492.0,-105.05,,,,,,,,,21.67,,10.0,66986.0,162.0,-113.28,0.0,,,,,,,,1660537500.5
26,3.39,15.98,12.179,,,,,,,,,,,,,22.15,,10.0,66986.0,162.0,-110.87,4.41,,,,,,,,1660537500.6
27,0.0,16.87,23.52,,873.85,492.0,-105.23,,,,,,,,,23.2,,10.0,66986.0,162.0,-111.89,0.0,,,,,,,18.121,1660537500.7
28,0.0,16.8,20.2,,,,,,,,,,,,,11.85,,10.0,66986.0,162.0,-113.98,14.94,,,,,,,,1660537500.8
29,0.0,16.2,18.373,,873.85,492.0,-104.43,,,,,,,,,11.15,,10.0,66986.0,162.0,-113.82,5.43,,,,,,,,1660537500.9
30,0.0,16.91,21.241,,873.85,492.0,-104.3,,,,,,,,,11.69,1.975,10.0,66986.0,162.0,-112.73,6.32,4.484,1.072,,,,,,1660537501.0
31,0.0,18.32,27.343,,,,,,,,,,,,,,,10.0,66986.0,162.0,-112.94,,,,,,,,,1660537501.1
32,0.0,19.48,27.488,,,,,,,,,,,,,11.33,,10.0,66986.0,162.0,-111.97,4.44,,,,,,,26.312,1660537501.2
33,0.0,21.54,32.862,,,,,,,,,,,,,12.0,,10.0,66986.0,162.0,-114.67,2.33,,,,,,,,1660537501.3
34,2.0,22.36,39.067,,,,,,,,,,,,,,,10.0,66986.0,162.0,-113.9,,,,,,,,,1660537501.4
35,15.46,22.26,35.403,,873.85,492.0,-107.2,,,,,,,,,,,10.0,66986.0,162.0,-112.68,,,,,,,,,1660537501.5
36,21.9,21.48,28.997,,,,,,,,,,,,,11.25,,10.0,66986.0,162.0,-110.17,21.74,,,,,,,,1660537501.6
37,12.28,19.96,23.256,,873.85,492.0,-107.32,,,,,,,,,14.07,,10.0,66986.0,162.0,-108.93,1.06,,,,,,,36.356,1660537501.7
38,4.84,19.89,11.635,,873.85,492.0,-105.13,,,,,,,,,13.13,,10.0,66986.0,162.0,-108.36,0.0,,,,,,,,1660537501.8
39,13.33,20.27,7.282,,,,,,,,,,,,,12.44,,10.0,66986.0,162.0,-109.71,1.23,,,,,,,,1660537501.9
40,27.66,21.15,6.374,,873.85,492.0,-106.77,,,,,,,,,14.13,10.094,10.0,66986.0,162.0,-109.23,2.08,25.778,6.196,,,,,,1660537502.0
