,5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell DL MCS0,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PDSCH BLER[%],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,,,,,,,,,,40.724152,-111.772827,,1660166051.0
1,,,,,,,,,,,,,,,,,,,,,,,,,,,40.724152,-111.772827,,1660166051.123835
2,,,,,,,,,,,,,,,,,,10.0,1100.0,396.0,-118.45,,,,,,40.724152,-111.772827,,1660166051.2
3,,,,,,,,,,,,,,,,,,,,,,,,,,,40.724152,-111.772827,0.0,1660166051.4
4,,,,,,,,,,,,,,,,,,,,,,,,,,,40.724152,-111.772827,,1660166051.4
5,,,,,,,,,,,,,,,,,,10.0,1100.0,396.0,-117.21,,,,,,40.724171,-111.772797,,1660166051.5
6,,,,,,,,,,,,,,,,,,,,,,,,,,,40.72419,-111.772774,,1660166051.6
7,,,,,,,,,,,,,,,,,,10.0,1100.0,396.0,-116.64,,,,,,40.724213,-111.772743,,1660166051.7
8,,,,,,,,,,,,,,,,,,,,,,,,,,,40.724251,-111.77269,0.0,1660166051.9
9,,,,,,,,,,,,,,,,,0.036,10.0,1100.0,396.0,-118.08,,,,,,40.72427,-111.772667,,1660166052.0
10,,,,,,,,,,,,,,,,,,10.0,1100.0,396.0,-117.04,,,,,,40.724331,-111.772591,,1660166052.3
11,,,,,,,,,,,,,,,,,,,,,,,,,,,40.724445,-111.772415,0.0,1660166052.9
12,,,,,,,,,,,,,,,,,,10.0,1100.0,396.0,-116.78,,,,,,40.724464,-111.772392,,1660166053.0
13,,,,,,,,,,,,,,,,,,10.0,1100.0,396.0,-116.56,,,,,,40.724483,-111.772362,,1660166053.1
14,,,,,,,,,,,,,,,,,,10.0,1100.0,396.0,-118.59,,,,,,40.724522,-111.772308,,1660166053.3
15,,,,,,,,,,,,,,,,,,,,,,,,,,,40.724541,-111.772278,0.0,1660166053.4
16,,,,,,,,,,,,,,,,,,10.0,1100.0,396.0,-117.53,,,,,,40.724556,-111.772247,,1660166053.5
17,,,,,,,,,,,,,,,,,,10.0,1100.0,396.0,-115.88,,,,,,40.72459,-111.772194,,1660166053.7
18,,,,,,,,,,,,,,,,,0.151,10.0,1100.0,396.0,-115.35,,,,,,40.72464,-111.77211,0.0,1660166054.0
19,,,,,,,,,,,,,,,,,,10.0,1100.0,396.0,-111.45,,,,,,40.724674,-111.772057,,1660166054.2
20,,,,,,,,,,,,,,,,11.0,,10.0,1100.0,396.0,-107.81,16.67,,,,,40.724693,-111.772034,,1660166054.3
21,,,,,,,,,,,,,,,,,,10.0,1100.0,396.0,-107.17,,,,,,40.724709,-111.772003,0.011,1660166054.4
22,,,,,,,,,,,,,,,,,,10.0,1100.0,396.0,-108.51,,,,,,40.724724,-111.771973,,1660166054.5
23,,,,,,,,,,,,,,,,14.5,,10.0,1100.0,396.0,-110.55,7.14,,,,,40.724739,-111.771942,,1660166054.6
24,,,,,,,,,,,,,,,,,,10.0,1100.0,396.0,-115.6,,,,,,40.724758,-111.771912,,1660166054.7
25,,,,,,,,,,,,,,,,,,10.0,1100.0,396.0,-118.43,,,,,,40.724773,-111.771881,,1660166054.8
26,,,,,,,,,,,,,,,,5.4,,10.0,1100.0,396.0,-120.06,0.0,,,,,40.724789,-111.771851,0.186,1660166054.9
27,,,,,,,,,,,,,,,,,0.282,10.0,1100.0,396.0,-116.44,,,,,,40.724804,-111.77182,,1660166055.0
28,,,,,,,,,,,,,,,,,,10.0,1100.0,396.0,-113.4,,,,,,40.724819,-111.77179,,1660166055.1
29,,,,,,,,,,,,,,,,11.24,,10.0,1100.0,396.0,-112.13,0.0,,,,,40.724838,-111.771759,,1660166055.2
30,,,,,,,,,,,,,,,,,,10.0,1100.0,396.0,-111.63,,,,,,40.724854,-111.771729,,1660166055.3
31,,,,,,,,,,,,,,,,,,10.0,1100.0,396.0,-108.94,,,,,,40.724869,-111.771698,0.289,1660166055.4
32,,,,,,,,,,,,,,,,8.59,,10.0,1100.0,396.0,-109.6,0.0,,,,,40.724884,-111.771667,,1660166055.5
33,,,,,,,,,,,,,,,,,,10.0,1100.0,396.0,-107.65,,,,,,40.724899,-111.771637,,1660166055.6
34,,,,,,,,,,,,,,,,,,10.0,1100.0,396.0,-109.34,,,,,,40.724934,-111.771576,,1660166055.8
35,,,,,,,,,,,,,,,,,,,,,,,,,,,40.724949,-111.771545,0.023,1660166055.9
36,,,,,,,,,,,,,,,,11.33,0.047,10.0,1100.0,396.0,-108.29,7.69,,,,,40.724964,-111.771515,,1660166056.0
37,,,,,,,,,,,,,,,,19.0,,10.0,1100.0,396.0,-109.55,25.0,,,,,40.725014,-111.771423,,1660166056.3
38,,,,,,,,,,,,,,,,,,,,,,,,,,,40.725029,-111.771393,0.001,1660166056.4
39,,,,,,,,,,,,,,,,,,10.0,1100.0,396.0,-110.5,,,,,,40.725052,-111.771324,,1660166056.6
40,,,,,,,,,,,,,,,,,,,,,,,,,,,40.725075,-111.771255,,1660166056.8
41,,,,,,,,,,,,,,,,,,,,,,,,,,,40.725082,-111.771225,0.0,1660166056.9
42,,,,,,,,,,,,,,,,,0.005,10.0,1100.0,396.0,-114.88,,,,,,40.725094,-111.771187,,1660166057.0
43,,,,,,,,,,,,,,,,,,10.0,1100.0,396.0,-118.56,,,,,,40.725117,-111.771118,,1660166057.2
44,,,,,,,,,,,,,,,,,,,,,,,,,,,40.72514,-111.771049,0.0,1660166057.4
45,,,,,,,,,,,,,,,,,,10.0,1100.0,396.0,-122.56,,,,,,40.725163,-111.770981,,1660166057.6
46,,,,,,,,,,,,,,,,,,10.0,1100.0,396.0,-122.28,,,,,,40.725185,-111.77092,,1660166057.8
47,,,,,,,,,,,,,,,,0.0,,10.0,1100.0,396.0,-126.0,0.0,,,,,40.725197,-111.770889,0.0,1660166057.9
48,,,,,,,,,,,,,,,eventA2,,,,,,,,,,,,40.725204,-111.770859,,1660166057.991971
49,,,,,,,,,,,,,,,,,0.003,,,,,,,,,,40.725204,-111.770851,,1660166058.0
50,,,,,,,,,,,,,,,,,,10.0,1100.0,396.0,-125.1,,,,,,40.725216,-111.770821,,1660166058.1
51,,,,,,,,,,,,,,,,0.2,,10.0,1100.0,396.0,-124.22,0.0,,,,,40.725239,-111.770752,,1660166058.3
52,,,,,,,,,,,,,,,,,,,,,,,,,,,40.72525,-111.770721,0.0,1660166058.4
53,,,,,,,,,,,,,,,,,,10.0,1100.0,396.0,-123.53,,,,,,40.725258,-111.770683,,1660166058.5
54,,,,,,,,,,,,,,,,,,,,,,,,,,,40.725266,-111.770653,,1660166058.6
55,,,,,,,,,,,,,,,,0.0,,10.0,1100.0,396.0,-123.91,0.0,,,,,40.725273,-111.770615,,1660166058.7
56,,,,,,,,,,,,,,,,,,10.0,1100.0,396.0,-123.53,,,,,,40.725288,-111.770538,0.0,1660166058.9
57,,,,,,,,,,,,,,,,,0.003,,,,,,,,,,40.7253,-111.770508,,1660166059.0
58,,,,,,,,,,,,,,,,,,10.0,1100.0,396.0,-124.79,,,,,,40.725307,-111.77047,,1660166059.1
59,,,,,,,,,,,,,,,eventA5,,,,,,,,,,,,40.725307,-111.770462,,1660166059.124261
60,,,,,,,,,,,,,,,,,,10.0,1100.0,396.0,-124.78,,,,,,40.725315,-111.770432,,1660166059.2
61,,,,,,,,,,,,,,,,,,10.0,1100.0,396.0,-119.11,,,,,,40.725323,-111.770401,,1660166059.3
62,,,,,,,,,,,,,,,Handover Attempt,,,,,,,,,,,,40.725327,-111.770386,,1660166059.344794
63,,,,,,,,,,,,,,,Handover Success,,,,,,,,,,,,40.72533,-111.770363,,1660166059.396193
64,,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,,40.72533,-111.770363,,1660166059.396606
65,,,,,,,,,,,,,,,Received RAR[True],,,,,,,,,,,,40.72533,-111.770363,,1660166059.397348
66,,,,,,,,,,,,,,,PRACH: Msg2(RAR),,,,,,,,,,,,40.72533,-111.770363,,1660166059.397521
67,,,,,,,,,,,,,,,PRACH: Msg3(UE ID),,,,,,,,,,,,40.72533,-111.770363,,1660166059.39795
68,,,,,,,,,,,,,,,,2.0,,10.0,5110.0,396.0,-115.92,0.0,,,,,40.72533,-111.770363,0.0,1660166059.4
69,,,,,,,,,,,,,,,eventA2,,,,,,,,,,,,40.725338,-111.77034,,1660166059.467642
