,5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell DL MCS0,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PDSCH BLER[%],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1660505279.0
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1660505279.391962
2,,,,,,,,,,,,,,,,,,15.0,675.0,193.0,-62.85,,,,,,,,,1660505279.4
3,,,,,,,,,,,,,,,,,,15.0,675.0,193.0,-65.38,,,,,,,,0.0,1660505279.6
4,,,,,,,,,,,,,,,,,,15.0,675.0,193.0,-65.56,,,,,,,,,1660505279.7
5,,,,,,,,,,,,,,,,,,15.0,675.0,193.0,-65.73,,,,,,,,,1660505279.8
6,,,,,,,,,,,,,,,,,,15.0,675.0,193.0,-64.67,,,,,,,,,1660505279.9
7,,,,,,,,,,,,,,,,,,15.0,675.0,193.0,-63.96,,,,,,,,,1660505280.0
8,,,,,,,,,,,,,,,,,,15.0,675.0,193.0,-63.44,,,,,,,,0.0,1660505280.1
9,,,,,,,,,,,,,,,,1.0,,15.0,675.0,193.0,-63.53,0.0,,,,,,,,1660505280.2
10,,,,,,,,,,,,,,,,,,15.0,675.0,193.0,-64.69,,,,,,,,,1660505280.5
11,,,,,,,,,,,,,,,,,,15.0,675.0,193.0,-64.69,,,,,,,,0.0,1660505280.6
12,,,,,,,,,,,,,,,,,,15.0,675.0,193.0,-64.69,,,,,,,,,1660505280.7
13,,,,,,,,,,,,,,,,,,15.0,675.0,193.0,-64.53,,,,,,,,,1660505280.8
14,,,,,,,,,,,,,,,,,,15.0,675.0,193.0,-64.88,,,,,,,,,1660505280.9
15,,,,,,,,,,,,,,,,,0.127,15.0,675.0,193.0,-64.77,,,,,,,,,1660505281.0
16,,,,,,,,,,,,,,,,18.67,,15.0,675.0,193.0,-63.94,25.0,,,,,,,0.001,1660505281.1
17,,,,,,,,,,,,,,,,,,15.0,675.0,193.0,-61.84,,,,,,,,,1660505281.2
18,,,,,,,,,,,,,,,,,,15.0,675.0,193.0,-60.48,,,,,,,,,1660505281.3
19,,,,,,,,,,,,,,,,13.53,,15.0,675.0,193.0,-60.63,0.0,,,,,,,,1660505281.4
20,,,,,,,,,,,,,,,,,,15.0,675.0,193.0,-61.39,,,,,,,,,1660505281.5
