,5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell DL MCS0,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PDSCH BLER[%],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,0.001,,,,,,,,,,41.894241,-87.622719,,1660404831.0
1,,,0.0,,,,,,,,,,,,,,,20.0,700.0,329.0,-61.38,,,,,,41.894241,-87.622719,,1660404831.2
2,,,,,,,,,,,,,,,,,,,,,,,,,,,41.894241,-87.622719,,1660404831.245297
3,,,0.0,,38649.82,660.0,-92.08,,,,,,,,,,,20.0,700.0,329.0,-61.77,,,,,,41.894241,-87.622719,,1660404831.3
4,,,0.0,,,,,,,,,,,,,0.67,,20.0,700.0,329.0,-62.91,0.0,,,,,41.894241,-87.622719,,1660404831.4
5,,,0.0,,38649.82,660.0,-91.99,,,,,,,,,,,,,,,,,,,,41.894241,-87.622719,,1660404831.5
6,0.0,0.0,0.007,,,,,,,,,,,,,,,,,,,,,,,,41.894241,-87.622719,0.0,1660404831.6
7,,,0.0,,38649.82,660.0,-92.12,,,,,,,,,,,,,,,,,,,,41.894241,-87.622719,,1660404831.7
8,,,0.0,,,,,,,,,,,,,,,20.0,700.0,329.0,-64.5,,,,,,41.894241,-87.622719,,1660404831.8
9,,,0.0,,38649.82,660.0,-92.05,,,,,,,,,,,,,,,,,,,,41.894241,-87.622719,,1660404831.9
10,,,0.0,,38649.82,660.0,-91.93,,,,,,,,,,,20.0,700.0,329.0,-63.63,,,,,,41.894241,-87.622719,,1660404832.0
11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,41.894241,-87.622719,0.0,1660404832.1
12,,,0.0,,38649.82,660.0,-91.9,,,,,,,,,,,,,,,,,,,,41.894241,-87.622719,,1660404832.2
13,,,0.0,,38649.82,660.0,-91.91,,,,,,,,,,,20.0,700.0,329.0,-63.56,,,,,,41.894241,-87.622719,,1660404832.4
14,,,0.0,,38649.82,660.0,-92.02,,,,,,,,,,,,,,,,,,,,41.894241,-87.622719,,1660404832.5
15,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,41.894241,-87.622719,0.0,1660404832.6
16,,,0.0,,38649.82,660.0,-92.27,,,,,,,,,,,20.0,700.0,329.0,-62.75,,,,,,41.894241,-87.622719,,1660404832.7
17,,,0.0,,38649.82,660.0,-92.38,,,,,,,,,,,,,,,,,,,,41.894241,-87.622719,,1660404832.8
18,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,41.894241,-87.622719,,1660404832.9
19,0.0,2.8,0.038,,,,,,,,,,,,,4.0,0.028,,,,,0.0,,,,,41.894241,-87.622719,,1660404833.0
20,0.0,8.88,0.06,,38649.82,660.0,-92.43,,,,,,,,,,,20.0,700.0,329.0,-62.56,,,,,,41.894241,-87.622719,0.005,1660404833.1
21,0.0,10.47,0.019,,38649.82,660.0,-91.81,,,,,,,,,,,,,,,,,,,,41.894241,-87.622719,,1660404833.2
22,9.52,11.1,3.325,,38649.82,660.0,-91.9,,,,,,,,,,,20.0,700.0,329.0,-64.44,,,,,,41.894241,-87.622719,,1660404833.3
23,,,,,,,,,,,,,,,,,,,,,,,,,,,42.234268,-71.607422,,1660404833.4
24,0.0,13.68,3.727,100.0,38649.82,660.0,-91.88,,,,,,,,,,,20.0,700.0,329.0,-64.51,,,,,,41.894241,-87.622719,,1660404833.4
25,0.0,18.49,19.777,,,,,,,,,,,,,3.0,,20.0,700.0,329.0,-63.83,10.0,,,,,41.894241,-87.622719,,1660404833.5
26,,,,,,,,,,,,,,,reportStrongestCells,,,,,,,,,,,,41.894241,-87.622719,,1660404833.523308
27,,,,,,,,,,,,,,,,,,,,,,,,,,,42.234268,-71.607422,,1660404833.6
28,0.0,20.59,28.12,100.0,38649.82,660.0,-91.51,,,,,,,,,,,20.0,700.0,329.0,-62.39,,,,,,41.894241,-87.622719,7.942,1660404833.6
29,6.0,22.61,27.349,,,,,,,,,,,,,,,20.0,700.0,329.0,-62.0,,,,,,41.894241,-87.622719,,1660404833.7
30,7.76,22.91,33.363,100.0,38649.82,660.0,-91.39,,,,,,,,,,,,,,,,,,,,41.894241,-87.622719,,1660404833.8
31,,,,,,,,,,,,,,,,,,,,,,,,,,,42.234268,-71.607422,,1660404833.8
32,7.19,23.87,44.431,100.0,38649.82,660.0,-91.38,,,,,,,,,,,,,,,,,,,,41.894241,-87.622719,,1660404833.9
33,,,,,,,,,,,,,,,,,,,,,,,,,,,42.234268,-71.607422,,1660404833.9
34,9.4,24.38,47.547,,,,,,,,,,,,,,0.951,,,,,,,,,,41.894241,-87.622719,,1660404834.0
35,6.08,24.48,46.093,100.0,38649.82,660.0,-91.02,,,,,,,,,,,,,,,,,,,,41.894241,-87.622719,30.659,1660404834.1
36,,,,,,,,,,,,,,,,,,,,,,,,,,,42.234268,-71.607422,,1660404834.1
37,,,,,,,,,,,,,,,,,,,,,,,,,,,42.234268,-71.607422,,1660404834.2
38,8.89,24.03,54.823,100.0,38649.82,660.0,-90.95,,,,,,,,,,,,,,,,,,,,41.894241,-87.622719,,1660404834.2
39,10.2,23.17,64.185,,,,,,,,,,,,,,,20.0,700.0,329.0,-61.38,,,,,,41.894241,-87.622719,,1660404834.3
40,5.61,23.74,63.798,100.0,38649.82,660.0,-90.74,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,41.894241,-87.622719,,1660404834.4
41,,,,,,,,,,,,,,,,,,,,,,,,,,,42.234268,-71.607422,,1660404834.4
42,8.88,24.3,71.663,,,,,0.266,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,41.894241,-87.622719,,1660404834.5
43,8.48,24.31,65.009,100.0,38649.82,660.0,-90.61,3.073,2.927,1.645,0.277,0.271,1.39,0.0,,,,20.0,700.0,329.0,-60.5,,,,,,41.894241,-87.622719,59.511,1660404834.6
44,,,,,,,,,,,,,,,,,,,,,,,,,,,42.234268,-71.607422,,1660404834.6
45,90.67,18.68,0.024,100.0,38649.82,660.0,-89.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20.0,700.0,329.0,-60.35,,,,,,41.894241,-87.622719,,1660404834.7
46,,,,,,,,,,,,,,,,,,,,,,,,,,,42.234268,-71.607422,,1660404834.7
47,43.07,16.17,22.051,,,,,5.069,4.061,3.67,0.599,4.368,0.189,4.953,,12.0,,20.0,700.0,329.0,-60.71,0.0,,,,,41.894241,-87.622719,,1660404834.8
48,0.93,18.24,89.981,100.0,38649.82,660.0,-89.02,0.663,0.439,2.469,1.414,0.0,0.0,0.0,,,,20.0,700.0,329.0,-60.83,,,,,,41.894241,-87.622719,,1660404834.9
