,5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell DL MCS0,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PDSCH BLER[%],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1660534098.567729
1,,,,,,,,,,,,,,,,,,,,,,,,,,,43.094727,-77.842049,,1660534098.6
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1660534098.9
3,,,,,,,,,,,,,,,,,,,,,,,,,,,43.094688,-77.841751,0.0,1660534099.4
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1660534099.9
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1660534100.4
6,,,,,,,,,,,,,,,,,,,,,,,,,,,43.09462,-77.841187,0.0,1660534100.9
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1660534101.0
8,,,,,,,,,,,,,,,,,,15.0,66611.0,383.0,-95.81,,,,,,43.094608,-77.84111,,1660534101.1
9,,,,,,,,,,,,,,,,,,,,,,,,,,,43.094597,-77.841003,0.0,1660534101.4
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1660534101.9
11,,,,,,,,,,,,,,,,,,15.0,66611.0,383.0,-96.63,,,,,,43.094566,-77.840782,,1660534102.0
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1660534102.4
13,,,,,,,,,,,,,,,,,,,,,,,,,,,43.094521,-77.840439,0.0,1660534102.9
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1660534103.4
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1660534103.9
16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1660534104.0
17,,,,,,,,,,,,,,,,,,15.0,66611.0,383.0,-96.63,,,,,,,,0.0,1660534104.4
