,5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell DL MCS0,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PDSCH BLER[%],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,0.129,,,,,,,,,,37.469261,-113.224083,,1660089785.0
1,,,,,,,,,,,,,,,,,,,,,,,,,,,37.469261,-113.224083,,1660089785.695812
2,,,,,,,,,,,,,,,,20.0,,,66986.0,323.0,-94.81,0.0,,,,,37.469261,-113.224083,0.0,1660089785.9
3,,,,,,,,,,,,,,,,,0.003,,66986.0,323.0,-92.66,,,,,,37.469261,-113.224083,,1660089786.0
4,,,,,,,,,,,,,,,,1.0,,,66986.0,323.0,-93.56,0.0,,,,,37.469261,-113.224083,,1660089786.2
5,,,,,,,,,,,,,,,,,,,66986.0,323.0,-94.84,,,,,,37.469261,-113.224083,0.0,1660089786.4
6,,,,,,,,,,,,,,,,,,,,,,,,,,,37.469299,-113.224075,,1660089786.5
7,,,,,,,,,,,,,,,,12.75,,,66986.0,323.0,-95.72,0.0,,,,,37.469337,-113.22406,,1660089786.6
8,,,,,,,,,,,,,,,,2.0,,,66986.0,323.0,-94.87,0.0,,,,,37.469414,-113.224045,,1660089786.8
9,,,,,,,,,,,,,,,,,,,,,,,,,,,37.469452,-113.22403,0.026,1660089786.9
10,,,,,,,,,,,,,,,,,1.311,,66986.0,323.0,-93.77,,,,,,37.469486,-113.224022,,1660089787.0
11,,,,,,,,,,,,,,,,17.64,,,66986.0,323.0,-96.02,0.0,,,,,37.469563,-113.224007,,1660089787.2
12,,,,,,,,,,,,,,,,,,,66986.0,323.0,-97.86,,,,,,37.469601,-113.223991,,1660089787.3
13,,,,,,,,,,,,,,,,,,,,,,,,,,,37.469639,-113.223984,1.322,1660089787.4
14,,,,,,,,,,,,,,,,16.83,,,66986.0,323.0,-98.75,0.0,,,,,37.469677,-113.223976,,1660089787.5
15,,,,,,,,,,,,,,,,10.67,,,66986.0,323.0,-100.17,33.33,,,,,37.469749,-113.223953,,1660089787.7
16,,,,,,,,,,,,,,,,,,,66986.0,323.0,-99.32,,,,,,37.469788,-113.223938,,1660089787.8
17,,,,,,,,,,,,,,,,,,,,,,,,,,,37.469826,-113.22393,0.0,1660089787.9
18,,,,,,,,,,,,,,,,20.0,0.745,,66986.0,323.0,-97.03,0.0,,,,,37.46986,-113.223923,,1660089788.0
19,,,,,,,,,,,,,,,,,,,66986.0,323.0,-96.19,,,,,,37.469898,-113.223907,,1660089788.1
20,,,,,,,,,,,,,,,,12.0,,,66986.0,323.0,-95.97,0.0,,,,,37.469936,-113.2239,,1660089788.2
21,,,,,,,,,,,,,,,,,,,66986.0,323.0,-97.8,,,,,,37.469971,-113.223885,,1660089788.3
22,,,,,,,,,,,,,,,,,,,,,,,,,,,37.470009,-113.223877,0.003,1660089788.4
23,,,,,,,,,,,,,,,,,,,66986.0,323.0,-97.92,,,,,,37.470047,-113.223869,,1660089788.5
24,,,,,,,,,,,,,,,,6.63,,,66986.0,323.0,-99.44,0.0,,,,,37.470081,-113.223854,,1660089788.6
25,,,,,,,,,,,,,,,,,,,66986.0,323.0,-101.86,,,,,,37.470119,-113.223846,,1660089788.7
26,,,,,,,,,,,,,,,,17.92,,,66986.0,323.0,-101.24,0.0,,,,,37.470158,-113.223839,,1660089788.8
27,,,,,,,,,,,,,,,,,,,66986.0,323.0,-98.41,,,,,,37.470192,-113.223831,1.24,1660089788.9
28,,,,,,,,,,,,,,,,21.13,4.189,,66986.0,323.0,-100.86,0.0,,,,,37.47023,-113.223816,,1660089789.0
29,,,,,,,,,,,,,,,,,,,66986.0,323.0,-99.97,,,,,,37.470268,-113.223808,,1660089789.1
30,,,,,,,,,,,,,,,,18.68,,,66986.0,323.0,-99.53,0.0,,,,,37.470306,-113.223801,,1660089789.2
31,,,,,,,,,,,,,,,,24.65,,,66986.0,323.0,-97.06,2.33,,,,,37.470341,-113.223785,,1660089789.3
32,,,,,,,,,,,,,,,,24.57,,,66986.0,323.0,-95.78,4.65,,,,,37.470379,-113.223778,3.249,1660089789.4
33,,,,,,,,,,,,,,,,,,,66986.0,323.0,-96.35,,,,,,37.470417,-113.22377,,1660089789.5
34,,,,,,,,,,,,,,,,24.91,,,66986.0,323.0,-97.29,2.33,,,,,37.470455,-113.223755,,1660089789.6
35,,,,,,,,,,,,,,,,,,,66986.0,323.0,-97.03,,,,,,37.470493,-113.223747,,1660089789.7
36,,,,,,,,,,,,,,,,21.95,,,66986.0,323.0,-97.49,8.0,,,,,37.470531,-113.22374,,1660089789.8
37,,,,,,,,,,,,,,,,23.11,,,66986.0,323.0,-97.26,13.16,,,,,37.47057,-113.223724,4.141,1660089789.9
