,5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell DL MCS0,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PDSCH BLER[%],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,0.088,,,,,,,,,,41.868679,-88.581352,,1660354365.0
1,,,,,,,,,,,,,,,,,,,,,,,,,,,41.868679,-88.581352,,1660354365.738237
2,,,0.0,,873.85,44.0,-79.28,,,,,,,,,,,20.0,700.0,3.0,-89.03,,,,,,41.868679,-88.581352,,1660354365.8
3,,,,,,,,,,,,,,,eventA2,,,,,,,,,,,,41.868679,-88.581352,,1660354365.866887
4,,,0.0,,,,,,,,,,,,,0.0,,20.0,700.0,3.0,-88.13,0.0,,,,,41.868679,-88.581352,,1660354365.9
5,0.0,22.0,0.046,,873.85,44.0,-79.41,,,,,,,,,,,20.0,700.0,3.0,-88.82,,,,,,41.868679,-88.581352,,1660354366.0
6,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,41.868679,-88.581352,0.0,1660354366.1
7,,,,,,,,,,,,,,,,,,20.0,700.0,3.0,-91.13,,,,,,41.868671,-88.581306,,1660354366.2
8,,,0.0,,,,,,,,,,,,,,,20.0,700.0,3.0,-91.07,,,,,,41.86866,-88.581268,,1660354366.3
9,0.0,19.8,0.204,,873.85,44.0,-79.23,,,,,,,,,,,20.0,700.0,3.0,-90.31,,,,,,41.868652,-88.581223,,1660354366.4
10,0.0,,0.074,,873.85,44.0,-78.99,,,,,,,,,,,,,,,,,,,,41.868645,-88.581184,,1660354366.5
11,,,,,,,,,,,,,,,,,,,,,,,,,,,41.868637,-88.581146,0.018,1660354366.6
12,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,41.868626,-88.5811,,1660354366.7
13,,,0.0,,,,,,,,,,,,,,,20.0,700.0,3.0,-91.31,,,,,,41.868618,-88.581062,,1660354366.8
14,,,,,,,,,,,,,,,,,,,,,,,,,,,41.86861,-88.581017,,1660354366.9
15,,,0.0,,873.85,44.0,-78.48,,,,,,,,,,,,,,,,,,,,41.868599,-88.580978,,1660354367.0
16,,,0.0,,,,,,,,,,,,,,,20.0,700.0,3.0,-87.0,,,,,,41.868591,-88.580933,0.0,1660354367.1
17,,,0.0,,873.85,44.0,-78.2,,,,,,,,,,,,,,,,,,,,41.868572,-88.580849,,1660354367.3
18,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,41.868561,-88.580803,,1660354367.4
19,,,0.0,,873.85,44.0,-78.85,,,,,,,,,,,20.0,700.0,3.0,-85.94,,,,,,41.868538,-88.580719,0.0,1660354367.6
20,,,0.0,,,,,,,,,,,,,,,20.0,700.0,3.0,-85.25,,,,,,41.86853,-88.580673,,1660354367.7
21,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,41.868507,-88.580582,,1660354367.9
22,,,0.0,,873.85,44.0,-79.14,,,,,,,,,,,,,,,,,,,,41.8685,-88.580544,,1660354368.0
23,,,,,,,,,,,,,,,,,,,,,,,,,,,41.868488,-88.580498,0.0,1660354368.1
24,,,0.0,,,,,,,,,,,,,,,20.0,700.0,3.0,-85.88,,,,,,41.868481,-88.58046,,1660354368.2
25,,,0.0,,873.85,44.0,-79.3,,,,,,,,,,,,,,,,,,,,41.868469,-88.580414,,1660354368.3
26,,,0.0,,873.85,44.0,-78.66,,,,,,,,,,,20.0,700.0,3.0,-87.69,,,,,,41.868462,-88.580376,,1660354368.4
27,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,41.868454,-88.580338,,1660354368.5
28,,,,,,,,,,,,,,,,,,,,,,,,,,,41.868446,-88.580292,0.0,1660354368.6
29,,,0.0,,,,,,,,,,,,,,,20.0,700.0,3.0,-89.44,,,,,,41.868435,-88.580254,,1660354368.7
30,,,0.0,,873.85,44.0,-78.3,,,,,,,,,,,,,,,,,,,,41.868427,-88.580215,,1660354368.8
31,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,41.86842,-88.580177,,1660354368.9
32,0.0,22.0,0.04,,,,,,,,,,,,,,3.038,20.0,700.0,3.0,-87.94,,,,,,41.868408,-88.580132,,1660354369.0
33,,,0.0,,873.85,44.0,-78.89,,,,,,,,,,,,,,,,,,,,41.868401,-88.580093,0.0,1660354369.1
34,16.67,21.4,0.277,,873.85,44.0,-78.61,,,,,,,,,,,,,,,,,,,,41.868389,-88.580048,,1660354369.2
35,20.0,20.0,0.292,,,,,,,,,,,,,,,20.0,700.0,3.0,-88.5,,,,,,41.868382,-88.580009,,1660354369.3
36,25.0,15.33,0.13,,873.85,44.0,-79.48,,,,,,,,,,,,,,,,,,,,41.86837,-88.579964,,1660354369.4
37,28.57,17.36,3.468,,,,,,,,,,,,,,,,,,,,,,,,41.868362,-88.579918,,1660354369.5
38,10.0,15.09,8.469,,873.85,44.0,-79.41,,,,,,,,,,,20.0,700.0,3.0,-84.81,,,,,,41.868351,-88.57988,1.515,1660354369.6
39,10.26,15.03,16.862,,873.85,44.0,-78.97,,,,,,,,,,,20.0,700.0,3.0,-83.8,,,,,,41.86834,-88.579834,,1660354369.7
40,14.49,14.95,24.766,,,,,,,,,,,,,22.9,,20.0,700.0,3.0,-84.19,4.76,,,,,41.868332,-88.579788,,1660354369.8
41,5.56,15.61,24.047,,873.85,44.0,-79.05,,,,,,,,,22.38,,20.0,700.0,3.0,-84.35,6.82,,,,,41.86832,-88.579742,,1660354369.9
42,23.53,15.75,28.563,,873.85,44.0,-78.72,,,,,,,,,,18.456,20.0,700.0,3.0,-83.21,,,,,,41.868313,-88.579704,,1660354370.0
43,6.17,13.69,34.258,,,,,,,,,,,,,23.33,,20.0,700.0,3.0,-83.31,5.26,,,,,41.868301,-88.579659,25.104,1660354370.1
44,0.0,13.48,38.515,,873.85,44.0,-78.63,,,,,,,,,,,20.0,700.0,3.0,-83.51,,,,,,41.868294,-88.579613,,1660354370.2
45,7.81,15.33,32.05,,873.85,44.0,-78.39,,,,,,,,,22.8,,20.0,700.0,3.0,-82.77,5.49,,,,,41.868282,-88.579575,,1660354370.3
46,20.93,14.46,35.143,,,,,,,,,,,,,,,20.0,700.0,3.0,-82.52,,,,,,41.868275,-88.579529,,1660354370.4
