,5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell DL MCS0,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PDSCH BLER[%],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,0.002,,,,,,,,,,40.595852,-105.076797,,1660192443.0
1,,,,,,,,,,,,,,,,,,,,,,,,,,,40.595852,-105.076797,,1660192443.669717
2,,,,,,,,,,,,,,,,,,15.0,66711.0,250.0,-107.67,,,,,,40.595852,-105.076797,,1660192443.7
3,,,,,,,,,,,,,,,eventB1_NR_r15,,,,,,,,,,,,40.595852,-105.076797,,1660192443.706086
4,,,,,,,,,,,,,,,,,,15.0,66711.0,250.0,-106.78,,,,,,40.595852,-105.076797,,1660192443.8
5,,,,,,,,,,,,,,,,8.67,,15.0,66711.0,250.0,-106.66,40.0,,,,,40.595852,-105.076797,,1660192443.9
6,,,,,,,,,,,,,,,,,,15.0,66711.0,250.0,-106.34,,,,,,40.595837,-105.076797,,1660192444.0
7,,,,,,,,,,,,,,,,,,15.0,66711.0,250.0,-105.96,,,,,,40.595825,-105.076797,0.0,1660192444.1
8,,,,,,,,,,,,,,,,,,15.0,66711.0,250.0,-106.38,,,,,,40.59581,-105.076797,,1660192444.2
9,,,,,,,,,,,,,,,,,,15.0,66711.0,250.0,-106.41,,,,,,40.595795,-105.076797,,1660192444.3
10,,,,,,,,,,,,,,,,,,15.0,66711.0,250.0,-106.41,,,,,,40.595779,-105.076797,,1660192444.4
11,,,,,,,,,,,,,,,,,,15.0,66711.0,250.0,-105.79,,,,,,40.595768,-105.076797,,1660192444.5
12,,,,,,,,,,,,,,,,,,15.0,66711.0,250.0,-104.41,,,,,,40.595753,-105.076797,0.0,1660192444.6
13,,,,,,,,,,,,,,,,,,15.0,66711.0,250.0,-104.58,,,,,,40.595737,-105.076797,,1660192444.7
14,,,,,,,,,,,,,,,,,,,,,,,,,,,40.595726,-105.076797,,1660192444.8
15,,,,,,,,,,,,,,,,,,15.0,66711.0,250.0,-105.4,,,,,,40.595711,-105.076797,,1660192444.9
16,,,,,,,,,,,,,,,,,0.01,15.0,66711.0,250.0,-105.69,,,,,,40.595699,-105.076797,,1660192445.0
17,,,,,,,,,,,,,,,,,,15.0,66711.0,250.0,-106.81,,,,,,40.595684,-105.076797,0.0,1660192445.1
18,,,,,,,,,,,,,,,,,,15.0,66711.0,250.0,-106.94,,,,,,40.595673,-105.076797,,1660192445.2
