,5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell DL MCS0,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PDSCH BLER[%],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,0.123,,,,,,,,,,41.669971,-107.997322,,1660178467.0
1,,,,,,,,,,,,,,,,,,,,,,,,,,,41.669971,-107.997322,,1660178467.164643
2,,,,,,,,,,,,,,,,16.33,,10.0,67086.0,390.0,-93.5,0.0,,,,,41.669971,-107.997322,,1660178467.2
3,,,,,,,,,,,,,,,,,,,,,,,,,,,41.669971,-107.997322,,1660178467.3
4,,,,,,,,,,,,,,,,,,,,,,,,,,,41.669971,-107.997322,0.0,1660178467.4
5,,,,,,,,,,,,,,,,,,10.0,67086.0,390.0,-95.88,,,,,,41.669971,-107.997322,,1660178467.6
6,,,,,,,,,,,,,,,,,,10.0,67086.0,390.0,-94.38,,,,,,41.669971,-107.997322,0.0,1660178467.9
7,,,,,,,,,,,,,,,,,0.11,,,,,,,,,,41.669971,-107.997322,,1660178468.0
8,,,,,,,,,,,,,,,,,,,,,,,,,,,41.669971,-107.997322,,1660178468.1
9,,,,,,,,,,,,,,,,,,10.0,67086.0,390.0,-94.81,,,,,,41.669983,-107.997231,,1660178468.3
10,,,,,,,,,,,,,,,,,,,,,,,,,,,41.669991,-107.997177,0.0,1660178468.4
11,,,,,,,,,,,,,,,,1.5,,10.0,67086.0,390.0,-93.53,33.33,,,,,41.669994,-107.997131,,1660178468.5
12,,,,,,,,,,,,,,,,12.0,,10.0,67086.0,390.0,-93.68,0.0,,,,,41.670006,-107.99704,,1660178468.7
13,,,,,,,,,,,,,,,,,,10.0,67086.0,390.0,-95.03,,,,,,41.670017,-107.996941,0.027,1660178468.9
14,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,41.670021,-107.996895,,1660178469.0
15,,,,,,,,,,,,,,,,11.5,,10.0,67086.0,390.0,-93.56,0.0,,,,,41.670029,-107.996849,,1660178469.1
