,5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],Event 5G-NR/LTE Events,LTE KPI PCell DL MCS0,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,LTE KPI PCell Serving RSRP[dBm],LTE KPI PDSCH BLER[%],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],TIME_STAMP
0,,,,,,,,,,,,,,,,,,,,,,,,,,,41.822578,-89.396698,,1660352457.0
1,,,,,,,,,,,,,,,,,,10.0,66686.0,50.0,-103.56,,,,,,41.822578,-89.396698,,1660352457.4
2,,,,,,,,,,,,,,,,,,,,,,,,,,,41.822578,-89.396698,,1660352457.415855
3,,,,,,,,,,,,,,,,,,10.0,66686.0,50.0,-103.56,,,,,,41.822578,-89.396698,,1660352457.5
4,,,,,,,,,,,,,,,,,,,,,,,,,,,41.822578,-89.396698,0.001,1660352457.6
5,,,,,,,,,,,,,,,,,,,,,,,,,,,41.822578,-89.396698,,1660352457.7
6,,,,,,,,,,,,,,,,,,,,,,,,,,,41.822578,-89.396652,,1660352457.8
7,,,,,,,,,,,,,,,,,,10.0,66686.0,50.0,-108.44,,,,,,41.822578,-89.396606,,1660352457.9
8,,,,,,,,,,,,,,,,,0.018,,,,,,,,,,41.822578,-89.396561,,1660352458.0
9,,,,,,,,,,,,,,,,,,,,,,,,,,,41.822578,-89.396515,0.0,1660352458.1
10,,,,,,,,,,,,,,,,,,10.0,66686.0,50.0,-108.59,,,,,,41.822578,-89.396469,,1660352458.2
11,,,,,,,,,,,,,,,eventA3,,,,,,,,,,,,41.822578,-89.396446,,1660352458.255428
12,,,,,,,,,,,,,,,,,,10.0,66686.0,30.0,-99.95,,,,,,41.822578,-89.396423,,1660352458.3
13,,,,,,,,,,,,,,,Handover Attempt,,,,,,,,,,,,41.822578,-89.396423,,1660352458.301919
14,,,,,,,,,,,,,,,Handover Success,,,,,,,,,,,,41.822578,-89.396408,,1660352458.325658
15,,,,,,,,,,,,,,,PRACH: Msg1(RA),,,,,,,,,,,,41.822578,-89.396408,,1660352458.337041
