,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
22,2022-08-12 14:55:36.800000,-95.138428,41.498451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,Band 2,700.0,18700.0,10.0,10.0,-112.25,-15.56,-77.25,,23.0,-3.57,2.3,8.0,7.0,2.0,0.0,100.0,0.0,0.0,TM4,14.0,,1.0,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,18689.0,NonCA,,Band 2,0.0,0.0,0.0,0.0
23,2022-08-12 14:55:36.900000,-95.138382,41.498451,-95.13838,41.49845,14:55:36,89.0,137.0,137.0,37.54,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2022-08-12 14:55:37.000000,-95.138336,41.498451,,,,,,,,,,,10.0,34.0,275.0,21.0,18.0,81.0,106.0,24.0,23.0,62.0,300.0,23.0,24.0,25.0,128.0,39.0,LTE,,,,LTE Qualcomm,,,,,,,,,,,,,,5.0,9.0,2.0,0.0,100.0,0.0,0.0,TM4,14.0,4x4,,,,,,,,,0.01,0.01,0.0,0.21,,,0.0,0.011,0.0,0.01,,,0.01,0.21,,,0.0,0.011,0.0,0.01,,,,,,,,,,,,
25,2022-08-12 14:55:37.100000,-95.13829,41.498451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,Band 2,700.0,18700.0,10.0,10.0,-111.81,-12.94,-79.0,,,4.4,3.9,5.0,9.0,,,,,,TM4,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,18689.0,NonCA,,Band 2,,,,
26,2022-08-12 14:55:37.170858,-95.13826,41.498451,,,,,,,,,,,,,,,,,,,,,,,,,,,,RRC Connection Release,RRC Connection Release,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2022-08-12 14:55:37.200000,-95.138245,41.498451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,0.0,18689.0,,,,,,,
28,2022-08-12 14:55:37.205512,-95.138245,41.498451,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cell Searching Start,Cell Searching Start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2022-08-12 14:55:37.206384,-95.138245,41.498451,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cell Camp On,Cell Camp On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2022-08-12 14:55:37.300000,-95.138199,41.498451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
31,2022-08-12 14:55:37.600000,-95.138069,41.498451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.38,,,,,,,,,,,,0.5,,,QPSK,,,8.0,,,,,,0.0,,,,,,8.0,,,,0.0,,,,,,0.0,,,,,,,,,,,
32,2022-08-12 14:55:37.635582,-95.138054,41.498451,,,,,,,,,,,,,,,,,,,,,,,,,,,,RRC Setup Start,RRC Setup Start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2022-08-12 14:55:37.670817,-95.138039,41.498451,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg1(RA),PRACH: Msg1(RA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2022-08-12 14:55:37.693477,-95.138023,41.498451,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg2(RAR),PRACH: Msg2(RAR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2022-08-12 14:55:37.693490,-95.138023,41.498451,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg3(UE ID),PRACH: Msg3(UE ID),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2022-08-12 14:55:37.695929,-95.138023,41.498451,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg4[Pass],PRACH: Msg4[Pass],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2022-08-12 14:55:37.695951,-95.138023,41.498451,,,,,,,,,,,,,,,,,,,,,,,,,,,,Received RAR[True],Received RAR[True],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2022-08-12 14:55:37.696918,-95.138023,41.498451,,,,,,,,,,,,,,,,,,,,,,,,,,,,RRC Setup Success,RRC Setup Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2022-08-12 14:55:37.700000,-95.138023,41.498451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,Band 2,700.0,18700.0,10.0,10.0,-112.05,-13.73,-81.33,,,11.38,4.54,10.5,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,10.0,,,,,,,,,,10.0,,,,,0.018,,,0.0,18689.0,NonCA,,Band 2,,,,
40,2022-08-12 14:55:37.800000,-95.137978,41.498451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,Band 2,700.0,18700.0,10.0,10.0,-111.02,-14.27,-79.76,,,5.15,4.09,10.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,,,1.75,,,QPSK,,5.83,,,,,,6.25,,,,,,6.2,,,,6.25,,,,,,,,,18689.0,NonCA,NonCA,Band 2,0.0,0.016,0.0,973.0
41,2022-08-12 14:55:37.900000,-95.137932,41.498451,-95.13793,41.49845,14:55:37,89.0,137.0,137.0,37.52,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,64.0,Band 2,700.0,18700.0,10.0,10.0,-111.44,-13.63,-80.81,,,-39.0,-0.1,11.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,100.0,,,,,,,,,,100.0,,,,,0.001,,0.003,,18689.0,NonCA,,Band 2,,,,
42,2022-08-12 14:55:38.000000,-95.137886,41.498451,,,,,,,,,,,10.0,34.0,275.0,26.0,18.0,81.0,106.0,22.0,23.0,62.0,300.0,23.0,24.0,25.0,128.0,40.0,LTE,,,,LTE Qualcomm,64.0,Band 2,700.0,18700.0,10.0,10.0,-111.68,-13.07,-81.6,23.0,,-4.13,4.32,9.67,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,0.0,,1.0,QPSK,,QPSK,11.11,9.94,0.5,0.5,0.0,0.75,0.0,,0.05,0.009,0.05,0.007,11.11,9.94,0.5,0.75,0.0,,0.05,0.009,0.05,0.007,,,,,18689.0,NonCA,NonCA,Band 2,,,,
43,2022-08-12 14:55:38.100000,-95.13784,41.498451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,Band 2,700.0,18700.0,10.0,10.0,-111.67,-13.38,-81.01,,23.0,-2.95,5.79,10.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,28.57,,,,,,,,,,28.57,,,,,0.04,,0.04,,18689.0,NonCA,,Band 2,,,,
44,2022-08-12 14:55:38.200000,-95.137794,41.498455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.2,,9.5,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2022-08-12 14:55:38.300000,-95.137749,41.498455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,Band 2,700.0,18700.0,10.0,10.0,-112.34,-17.09,-78.25,,,-3.57,3.1,10.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,8.5,,,QPSK,,,10.5,,,,,,0.0,,,,,,10.5,,,,0.0,,,,,,,,,,18689.0,NonCA,,Band 2,0.021,0.002,1309.0,144.0
46,2022-08-12 14:55:38.400000,-95.137695,41.498455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,Band 2,700.0,18700.0,10.0,10.0,-111.56,-14.25,-80.19,,,-3.57,2.2,9.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18689.0,NonCA,,Band 2,,,,
47,2022-08-12 14:55:38.500000,-95.13765,41.498455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,
48,2022-08-12 14:55:38.700000,-95.137558,41.498459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.57,,8.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2022-08-12 14:55:38.800000,-95.137512,41.498459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,,,,,0.0,0.0,0.0,0.0
50,2022-08-12 14:55:38.900000,-95.137466,41.498459,-95.13747,41.49846,14:55:38,88.0,137.0,137.0,38.37,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,64.0,Band 2,700.0,18700.0,10.0,10.0,-113.88,-16.5,-80.38,,,-3.57,3.0,9.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,18689.0,NonCA,,Band 2,,,,
51,2022-08-12 14:55:39.000000,-95.137421,41.498459,,,,,,,,,,,10.0,34.0,275.0,27.0,18.0,81.0,106.0,24.0,23.0,62.0,300.0,19.0,24.0,25.0,128.0,38.0,LTE,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42,,,,0.0,,0.0,,,,0.42,,,,0.0,,0.0,,,,,,,,,,,,
52,2022-08-12 14:55:39.100000,-95.137375,41.498463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,Band 2,700.0,18700.0,10.0,10.0,-121.88,-16.5,-86.75,,,-3.57,-1.2,7.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,14.0,,,,1.2,,,QPSK,,6.0,,,,,,,,,,,,6.0,,,,,,,,,,,,,18689.0,NonCA,NonCA,Band 2,,,,
53,2022-08-12 14:55:39.300000,-95.137283,41.498463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,3.0,0.0,0.0,100.0,0.0,TM4,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
54,2022-08-12 14:55:39.400000,-95.137238,41.498466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,23.0,,,7.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.0,,0.0,,,,,,,,,
55,2022-08-12 14:55:39.600000,-95.137146,41.498466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,Band 2,700.0,18700.0,10.0,10.0,-119.13,-17.06,-85.06,,,-3.57,-1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18689.0,NonCA,,Band 2,,,,
56,2022-08-12 14:55:39.700000,-95.1371,41.498466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,Band 2,700.0,18700.0,10.0,10.0,-119.19,-20.56,-81.63,,,23.0,1.0,7.5,0.0,1.0,100.0,0.0,0.0,0.0,TM4,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,18689.0,NonCA,,Band 2,,,,
