PING 3.19.94.93 (3.19.94.93) 38(66) bytes of data.
46 bytes from 3.19.94.93: icmp_seq=1 ttl=36 time=80.2 ms
46 bytes from 3.19.94.93: icmp_seq=2 ttl=36 time=91.5 ms
46 bytes from 3.19.94.93: icmp_seq=3 ttl=36 time=76.6 ms
46 bytes from 3.19.94.93: icmp_seq=4 ttl=36 time=72.3 ms
46 bytes from 3.19.94.93: icmp_seq=5 ttl=36 time=84.0 ms
46 bytes from 3.19.94.93: icmp_seq=6 ttl=36 time=71.8 ms
46 bytes from 3.19.94.93: icmp_seq=7 ttl=36 time=81.4 ms
46 bytes from 3.19.94.93: icmp_seq=8 ttl=36 time=80.6 ms
46 bytes from 3.19.94.93: icmp_seq=9 ttl=36 time=80.2 ms
46 bytes from 3.19.94.93: icmp_seq=10 ttl=36 time=85.6 ms
46 bytes from 3.19.94.93: icmp_seq=11 ttl=36 time=78.9 ms
46 bytes from 3.19.94.93: icmp_seq=12 ttl=36 time=81.6 ms
46 bytes from 3.19.94.93: icmp_seq=13 ttl=36 time=83.3 ms
46 bytes from 3.19.94.93: icmp_seq=14 ttl=36 time=47.4 ms
46 bytes from 3.19.94.93: icmp_seq=15 ttl=36 time=50.6 ms
46 bytes from 3.19.94.93: icmp_seq=16 ttl=36 time=50.1 ms
46 bytes from 3.19.94.93: icmp_seq=17 ttl=36 time=49.5 ms
46 bytes from 3.19.94.93: icmp_seq=18 ttl=36 time=59.1 ms
46 bytes from 3.19.94.93: icmp_seq=19 ttl=36 time=58.5 ms
46 bytes from 3.19.94.93: icmp_seq=20 ttl=36 time=59.3 ms
46 bytes from 3.19.94.93: icmp_seq=21 ttl=36 time=57.4 ms
46 bytes from 3.19.94.93: icmp_seq=22 ttl=36 time=64.1 ms
46 bytes from 3.19.94.93: icmp_seq=23 ttl=36 time=81.2 ms
46 bytes from 3.19.94.93: icmp_seq=24 ttl=36 time=62.5 ms
46 bytes from 3.19.94.93: icmp_seq=25 ttl=36 time=52.2 ms
46 bytes from 3.19.94.93: icmp_seq=26 ttl=36 time=52.6 ms
46 bytes from 3.19.94.93: icmp_seq=27 ttl=36 time=51.4 ms
46 bytes from 3.19.94.93: icmp_seq=28 ttl=36 time=50.4 ms
46 bytes from 3.19.94.93: icmp_seq=29 ttl=36 time=78.6 ms
46 bytes from 3.19.94.93: icmp_seq=30 ttl=36 time=58.5 ms
46 bytes from 3.19.94.93: icmp_seq=31 ttl=36 time=56.3 ms
46 bytes from 3.19.94.93: icmp_seq=32 ttl=36 time=56.6 ms
46 bytes from 3.19.94.93: icmp_seq=33 ttl=36 time=55.0 ms
46 bytes from 3.19.94.93: icmp_seq=34 ttl=36 time=54.5 ms
46 bytes from 3.19.94.93: icmp_seq=35 ttl=36 time=54.3 ms
46 bytes from 3.19.94.93: icmp_seq=36 ttl=36 time=53.0 ms
46 bytes from 3.19.94.93: icmp_seq=37 ttl=36 time=78.1 ms
46 bytes from 3.19.94.93: icmp_seq=38 ttl=36 time=52.1 ms
46 bytes from 3.19.94.93: icmp_seq=39 ttl=36 time=65.3 ms
46 bytes from 3.19.94.93: icmp_seq=40 ttl=36 time=71.1 ms
46 bytes from 3.19.94.93: icmp_seq=41 ttl=36 time=67.7 ms
46 bytes from 3.19.94.93: icmp_seq=42 ttl=36 time=63.0 ms
46 bytes from 3.19.94.93: icmp_seq=43 ttl=36 time=67.5 ms
46 bytes from 3.19.94.93: icmp_seq=44 ttl=36 time=60.2 ms
46 bytes from 3.19.94.93: icmp_seq=45 ttl=36 time=59.3 ms
46 bytes from 3.19.94.93: icmp_seq=46 ttl=36 time=58.2 ms
46 bytes from 3.19.94.93: icmp_seq=47 ttl=36 time=58.5 ms
46 bytes from 3.19.94.93: icmp_seq=48 ttl=36 time=62.4 ms
46 bytes from 3.19.94.93: icmp_seq=49 ttl=36 time=56.2 ms
46 bytes from 3.19.94.93: icmp_seq=50 ttl=36 time=51.3 ms
46 bytes from 3.19.94.93: icmp_seq=51 ttl=36 time=60.5 ms
46 bytes from 3.19.94.93: icmp_seq=52 ttl=36 time=48.1 ms
46 bytes from 3.19.94.93: icmp_seq=53 ttl=36 time=57.3 ms
46 bytes from 3.19.94.93: icmp_seq=54 ttl=36 time=56.3 ms
46 bytes from 3.19.94.93: icmp_seq=55 ttl=36 time=56.4 ms
46 bytes from 3.19.94.93: icmp_seq=56 ttl=36 time=55.2 ms
46 bytes from 3.19.94.93: icmp_seq=57 ttl=36 time=55.4 ms
46 bytes from 3.19.94.93: icmp_seq=58 ttl=36 time=54.3 ms
46 bytes from 3.19.94.93: icmp_seq=59 ttl=36 time=54.1 ms
46 bytes from 3.19.94.93: icmp_seq=60 ttl=36 time=51.4 ms
46 bytes from 3.19.94.93: icmp_seq=61 ttl=36 time=51.2 ms
46 bytes from 3.19.94.93: icmp_seq=62 ttl=36 time=49.4 ms
46 bytes from 3.19.94.93: icmp_seq=63 ttl=36 time=60.4 ms
46 bytes from 3.19.94.93: icmp_seq=64 ttl=36 time=58.2 ms
46 bytes from 3.19.94.93: icmp_seq=65 ttl=36 time=55.2 ms
46 bytes from 3.19.94.93: icmp_seq=66 ttl=36 time=91.7 ms
46 bytes from 3.19.94.93: icmp_seq=67 ttl=36 time=57.1 ms
46 bytes from 3.19.94.93: icmp_seq=68 ttl=36 time=53.5 ms
46 bytes from 3.19.94.93: icmp_seq=69 ttl=36 time=54.0 ms
46 bytes from 3.19.94.93: icmp_seq=70 ttl=36 time=72.0 ms
46 bytes from 3.19.94.93: icmp_seq=71 ttl=36 time=71.8 ms
46 bytes from 3.19.94.93: icmp_seq=72 ttl=36 time=52.4 ms
46 bytes from 3.19.94.93: icmp_seq=73 ttl=36 time=61.4 ms
46 bytes from 3.19.94.93: icmp_seq=74 ttl=36 time=52.4 ms
46 bytes from 3.19.94.93: icmp_seq=75 ttl=36 time=58.3 ms
46 bytes from 3.19.94.93: icmp_seq=76 ttl=36 time=68.4 ms
46 bytes from 3.19.94.93: icmp_seq=77 ttl=36 time=67.4 ms
46 bytes from 3.19.94.93: icmp_seq=78 ttl=36 time=56.3 ms
46 bytes from 3.19.94.93: icmp_seq=79 ttl=36 time=72.1 ms
46 bytes from 3.19.94.93: icmp_seq=80 ttl=36 time=63.5 ms
46 bytes from 3.19.94.93: icmp_seq=81 ttl=36 time=62.3 ms
46 bytes from 3.19.94.93: icmp_seq=82 ttl=36 time=52.3 ms
46 bytes from 3.19.94.93: icmp_seq=83 ttl=36 time=51.4 ms
46 bytes from 3.19.94.93: icmp_seq=84 ttl=36 time=51.2 ms
46 bytes from 3.19.94.93: icmp_seq=85 ttl=36 time=51.5 ms
46 bytes from 3.19.94.93: icmp_seq=86 ttl=36 time=62.1 ms
46 bytes from 3.19.94.93: icmp_seq=87 ttl=36 time=112 ms
46 bytes from 3.19.94.93: icmp_seq=88 ttl=36 time=71.3 ms
46 bytes from 3.19.94.93: icmp_seq=89 ttl=36 time=61.2 ms
46 bytes from 3.19.94.93: icmp_seq=90 ttl=36 time=59.4 ms
46 bytes from 3.19.94.93: icmp_seq=91 ttl=36 time=57.5 ms
46 bytes from 3.19.94.93: icmp_seq=92 ttl=36 time=60.5 ms
46 bytes from 3.19.94.93: icmp_seq=93 ttl=36 time=50.3 ms
46 bytes from 3.19.94.93: icmp_seq=94 ttl=36 time=58.2 ms
46 bytes from 3.19.94.93: icmp_seq=95 ttl=36 time=50.4 ms
46 bytes from 3.19.94.93: icmp_seq=96 ttl=36 time=114 ms
46 bytes from 3.19.94.93: icmp_seq=97 ttl=36 time=68.4 ms
46 bytes from 3.19.94.93: icmp_seq=98 ttl=36 time=65.3 ms
46 bytes from 3.19.94.93: icmp_seq=99 ttl=36 time=66.4 ms
46 bytes from 3.19.94.93: icmp_seq=100 ttl=36 time=65.2 ms

--- 3.19.94.93 ping statistics ---
100 packets transmitted, 100 received, 0% packet loss, time 19885ms
rtt min/avg/max/mdev = 47.490/63.043/114.127/12.768 ms
