PING 3.19.94.93 (3.19.94.93) 38(66) bytes of data.
46 bytes from 3.19.94.93: icmp_seq=1 ttl=36 time=73.7 ms
46 bytes from 3.19.94.93: icmp_seq=2 ttl=36 time=56.7 ms
46 bytes from 3.19.94.93: icmp_seq=3 ttl=36 time=55.5 ms
46 bytes from 3.19.94.93: icmp_seq=4 ttl=36 time=54.6 ms
46 bytes from 3.19.94.93: icmp_seq=5 ttl=36 time=53.4 ms
46 bytes from 3.19.94.93: icmp_seq=6 ttl=36 time=62.4 ms
46 bytes from 3.19.94.93: icmp_seq=7 ttl=36 time=61.7 ms
46 bytes from 3.19.94.93: icmp_seq=8 ttl=36 time=61.0 ms
46 bytes from 3.19.94.93: icmp_seq=9 ttl=36 time=83.7 ms
46 bytes from 3.19.94.93: icmp_seq=10 ttl=36 time=81.1 ms
46 bytes from 3.19.94.93: icmp_seq=11 ttl=36 time=59.3 ms
46 bytes from 3.19.94.93: icmp_seq=12 ttl=36 time=76.0 ms
46 bytes from 3.19.94.93: icmp_seq=13 ttl=36 time=75.4 ms
46 bytes from 3.19.94.93: icmp_seq=14 ttl=36 time=80.6 ms
46 bytes from 3.19.94.93: icmp_seq=15 ttl=36 time=77.5 ms
46 bytes from 3.19.94.93: icmp_seq=16 ttl=36 time=65.5 ms
46 bytes from 3.19.94.93: icmp_seq=17 ttl=36 time=157 ms
46 bytes from 3.19.94.93: icmp_seq=18 ttl=36 time=56.5 ms
46 bytes from 3.19.94.93: icmp_seq=19 ttl=36 time=93.5 ms
46 bytes from 3.19.94.93: icmp_seq=20 ttl=36 time=72.8 ms
46 bytes from 3.19.94.93: icmp_seq=21 ttl=36 time=82.2 ms
46 bytes from 3.19.94.93: icmp_seq=22 ttl=36 time=82.6 ms
46 bytes from 3.19.94.93: icmp_seq=23 ttl=36 time=86.2 ms
46 bytes from 3.19.94.93: icmp_seq=24 ttl=36 time=71.7 ms
46 bytes from 3.19.94.93: icmp_seq=25 ttl=36 time=70.1 ms
46 bytes from 3.19.94.93: icmp_seq=26 ttl=36 time=91.2 ms
46 bytes from 3.19.94.93: icmp_seq=27 ttl=36 time=78.5 ms
46 bytes from 3.19.94.93: icmp_seq=28 ttl=36 time=78.1 ms
46 bytes from 3.19.94.93: icmp_seq=29 ttl=36 time=75.5 ms
46 bytes from 3.19.94.93: icmp_seq=30 ttl=36 time=74.3 ms
46 bytes from 3.19.94.93: icmp_seq=31 ttl=36 time=75.7 ms
46 bytes from 3.19.94.93: icmp_seq=32 ttl=36 time=90.5 ms
46 bytes from 3.19.94.93: icmp_seq=33 ttl=36 time=63.2 ms
46 bytes from 3.19.94.93: icmp_seq=34 ttl=36 time=73.5 ms
46 bytes from 3.19.94.93: icmp_seq=35 ttl=36 time=71.1 ms
46 bytes from 3.19.94.93: icmp_seq=36 ttl=36 time=76.1 ms
46 bytes from 3.19.94.93: icmp_seq=37 ttl=36 time=97.5 ms
46 bytes from 3.19.94.93: icmp_seq=38 ttl=36 time=70.1 ms
46 bytes from 3.19.94.93: icmp_seq=39 ttl=36 time=79.3 ms
46 bytes from 3.19.94.93: icmp_seq=40 ttl=36 time=78.3 ms
46 bytes from 3.19.94.93: icmp_seq=41 ttl=36 time=76.5 ms
46 bytes from 3.19.94.93: icmp_seq=42 ttl=36 time=70.4 ms
46 bytes from 3.19.94.93: icmp_seq=43 ttl=36 time=84.5 ms
46 bytes from 3.19.94.93: icmp_seq=44 ttl=36 time=71.2 ms
46 bytes from 3.19.94.93: icmp_seq=45 ttl=36 time=82.2 ms
46 bytes from 3.19.94.93: icmp_seq=46 ttl=36 time=69.4 ms
46 bytes from 3.19.94.93: icmp_seq=47 ttl=36 time=95.6 ms
46 bytes from 3.19.94.93: icmp_seq=48 ttl=36 time=80.0 ms
46 bytes from 3.19.94.93: icmp_seq=49 ttl=36 time=110 ms
46 bytes from 3.19.94.93: icmp_seq=50 ttl=36 time=71.3 ms
46 bytes from 3.19.94.93: icmp_seq=51 ttl=36 time=73.2 ms
46 bytes from 3.19.94.93: icmp_seq=52 ttl=36 time=75.5 ms
46 bytes from 3.19.94.93: icmp_seq=53 ttl=36 time=65.5 ms
46 bytes from 3.19.94.93: icmp_seq=54 ttl=36 time=82.6 ms
46 bytes from 3.19.94.93: icmp_seq=55 ttl=36 time=79.3 ms
46 bytes from 3.19.94.93: icmp_seq=56 ttl=36 time=73.4 ms
46 bytes from 3.19.94.93: icmp_seq=57 ttl=36 time=80.5 ms
46 bytes from 3.19.94.93: icmp_seq=58 ttl=36 time=79.5 ms
46 bytes from 3.19.94.93: icmp_seq=59 ttl=36 time=78.5 ms
46 bytes from 3.19.94.93: icmp_seq=60 ttl=36 time=84.7 ms
46 bytes from 3.19.94.93: icmp_seq=61 ttl=36 time=77.7 ms
46 bytes from 3.19.94.93: icmp_seq=62 ttl=36 time=82.2 ms
46 bytes from 3.19.94.93: icmp_seq=63 ttl=36 time=85.9 ms
46 bytes from 3.19.94.93: icmp_seq=64 ttl=36 time=84.2 ms
46 bytes from 3.19.94.93: icmp_seq=65 ttl=36 time=77.5 ms
46 bytes from 3.19.94.93: icmp_seq=66 ttl=36 time=66.4 ms
46 bytes from 3.19.94.93: icmp_seq=67 ttl=36 time=83.5 ms
46 bytes from 3.19.94.93: icmp_seq=68 ttl=36 time=77.7 ms
46 bytes from 3.19.94.93: icmp_seq=69 ttl=36 time=81.2 ms
46 bytes from 3.19.94.93: icmp_seq=70 ttl=36 time=81.4 ms
46 bytes from 3.19.94.93: icmp_seq=71 ttl=36 time=82.2 ms
46 bytes from 3.19.94.93: icmp_seq=72 ttl=36 time=81.6 ms
46 bytes from 3.19.94.93: icmp_seq=73 ttl=36 time=83.2 ms
46 bytes from 3.19.94.93: icmp_seq=74 ttl=36 time=90.5 ms
46 bytes from 3.19.94.93: icmp_seq=75 ttl=36 time=69.4 ms
46 bytes from 3.19.94.93: icmp_seq=76 ttl=36 time=68.9 ms
46 bytes from 3.19.94.93: icmp_seq=77 ttl=36 time=87.8 ms
46 bytes from 3.19.94.93: icmp_seq=78 ttl=36 time=77.3 ms
46 bytes from 3.19.94.93: icmp_seq=79 ttl=36 time=86.6 ms
46 bytes from 3.19.94.93: icmp_seq=80 ttl=36 time=78.3 ms
46 bytes from 3.19.94.93: icmp_seq=81 ttl=36 time=74.3 ms
46 bytes from 3.19.94.93: icmp_seq=82 ttl=36 time=73.6 ms
46 bytes from 3.19.94.93: icmp_seq=83 ttl=36 time=84.4 ms
46 bytes from 3.19.94.93: icmp_seq=84 ttl=36 time=85.5 ms
46 bytes from 3.19.94.93: icmp_seq=85 ttl=36 time=91.4 ms
46 bytes from 3.19.94.93: icmp_seq=86 ttl=36 time=78.5 ms
46 bytes from 3.19.94.93: icmp_seq=87 ttl=36 time=70.3 ms
46 bytes from 3.19.94.93: icmp_seq=88 ttl=36 time=79.6 ms
46 bytes from 3.19.94.93: icmp_seq=89 ttl=36 time=69.2 ms
46 bytes from 3.19.94.93: icmp_seq=90 ttl=36 time=68.3 ms
46 bytes from 3.19.94.93: icmp_seq=91 ttl=36 time=57.2 ms
46 bytes from 3.19.94.93: icmp_seq=92 ttl=36 time=56.5 ms
46 bytes from 3.19.94.93: icmp_seq=93 ttl=36 time=77.4 ms
46 bytes from 3.19.94.93: icmp_seq=94 ttl=36 time=72.6 ms
46 bytes from 3.19.94.93: icmp_seq=95 ttl=36 time=61.5 ms
46 bytes from 3.19.94.93: icmp_seq=96 ttl=36 time=83.5 ms
46 bytes from 3.19.94.93: icmp_seq=97 ttl=36 time=79.1 ms
46 bytes from 3.19.94.93: icmp_seq=98 ttl=36 time=70.6 ms
46 bytes from 3.19.94.93: icmp_seq=99 ttl=36 time=80.2 ms
46 bytes from 3.19.94.93: icmp_seq=100 ttl=36 time=68.0 ms

--- 3.19.94.93 ping statistics ---
100 packets transmitted, 100 received, 0% packet loss, time 19877ms
rtt min/avg/max/mdev = 53.497/76.980/157.026/12.790 ms
