idx,size,avail,enc_fin,offload,inf,recv
0,38912,1660414344376,1660414344411,1660414344412,63,1660414344673
3,38912,1660414344675,1660414344710,1660414344710,63,1660414344925
6,38912,1660414344977,1660414345012,1660414345013,63,1660414345287
10,38912,1660414345377,1660414345413,1660414345414,63,1660414345740
14,38912,1660414345775,1660414345810,1660414345811,63,1660414346064
17,38912,1660414346075,1660414346110,1660414346111,63,1660414346366
20,38912,1660414346375,1660414346410,1660414346411,63,1660414346621
23,38912,1660414346675,1660414346710,1660414346711,63,1660414346931
26,38912,1660414346975,1660414347010,1660414347011,63,1660414347251
29,38912,1660414347275,1660414347310,1660414347311,63,1660414347523
32,38912,1660414347576,1660414347611,1660414347611,63,1660414347825
35,38912,1660414347875,1660414347910,1660414347911,63,1660414348144
38,38912,1660414348175,1660414348210,1660414348211,63,1660414348429
41,38912,1660414348475,1660414348510,1660414348511,63,1660414348719
44,38912,1660414348775,1660414348810,1660414348811,63,1660414349068
47,38912,1660414349075,1660414349110,1660414349111,63,1660414349363
50,38912,1660414349375,1660414349410,1660414349411,63,1660414349632
53,38912,1660414349675,1660414349710,1660414349711,63,1660414349952
56,38912,1660414349975,1660414350010,1660414350011,63,1660414350261
59,38912,1660414350275,1660414350310,1660414350311,63,1660414350563
62,38912,1660414350575,1660414350610,1660414350611,63,1660414350861
65,38912,1660414350875,1660414350910,1660414350911,63,1660414351184
69,38912,1660414351275,1660414351310,1660414351311,63,1660414351570
72,38912,1660414351575,1660414351610,1660414351611,63,1660414351869
75,38912,1660414351875,1660414351910,1660414351911,63,1660414352191
79,38912,1660414352275,1660414352310,1660414352311,63,1660414352757
84,38912,1660414352775,1660414352810,1660414352811,63,1660414353094
88,38912,1660414353175,1660414353210,1660414353211,63,1660414353453
91,38912,1660414353475,1660414353510,1660414353511,63,1660414353725
94,38912,1660414353775,1660414353810,1660414353811,63,1660414354125
98,38912,1660414354175,1660414354210,1660414354211,63,1660414354441
101,38912,1660414354475,1660414354510,1660414354511,63,1660414354753
104,38912,1660414354776,1660414354811,1660414354812,63,1660414355103
108,38912,1660414355175,1660414355210,1660414355211,63,1660414355543
112,38912,1660414355575,1660414355610,1660414355611,63,1660414356269
119,38912,1660414356275,1660414356310,1660414356311,63,1660414356560
122,38912,1660414356575,1660414356610,1660414356611,63,1660414356855
125,38912,1660414356875,1660414356910,1660414356911,63,1660414357146
128,38912,1660414357175,1660414357210,1660414357211,63,1660414357436
131,38912,1660414357475,1660414357510,1660414357511,63,1660414357713
134,38912,1660414357775,1660414357810,1660414357811,63,1660414358020
137,38912,1660414358075,1660414358110,1660414358111,63,1660414358323
140,38912,1660414358375,1660414358410,1660414358411,63,1660414358604
143,38912,1660414358675,1660414358710,1660414358711,63,1660414358907
146,38912,1660414358975,1660414359010,1660414359011,63,1660414359233
149,38912,1660414359275,1660414359310,1660414359311,63,1660414359517
152,38912,1660414359575,1660414359610,1660414359611,63,1660414359839
155,38912,1660414359875,1660414359910,1660414359911,63,1660414360109
158,38912,1660414360175,1660414360210,1660414360211,63,1660414360407
161,38912,1660414360475,1660414360510,1660414360511,63,1660414360705
164,38912,1660414360775,1660414360810,1660414360811,63,1660414361025
167,38912,1660414361075,1660414361110,1660414361111,63,1660414361338
170,38912,1660414361375,1660414361410,1660414361411,63,1660414361627
173,38912,1660414361675,1660414361710,1660414361711,63,1660414361926
176,38912,1660414361975,1660414362010,1660414362011,63,1660414362209
179,38912,1660414362275,1660414362310,1660414362311,63,1660414362510
182,38912,1660414362575,1660414362610,1660414362611,63,1660414362797
185,38912,1660414362875,1660414362910,1660414362911,63,1660414363169
188,38912,1660414363175,1660414363210,1660414363211,63,1660414363440
191,38912,1660414363475,1660414363510,1660414363511,63,1660414363752
194,38912,1660414363775,1660414363810,1660414363811,63,1660414364041
