idx,size,avail,enc_fin,offload,inf,recv
0,38912,1660014417633,1660014417667,1660014417668,63,1660014417961
4,38912,1660014418032,1660014418067,1660014418068,63,1660014418318
7,38912,1660014418332,1660014418367,1660014418368,63,1660014418600
10,38912,1660014418633,1660014418668,1660014418668,63,1660014418876
13,38912,1660014418933,1660014418968,1660014418969,63,1660014419170
16,38912,1660014419232,1660014419267,1660014419268,63,1660014419468
19,38912,1660014419533,1660014419568,1660014419568,63,1660014419760
22,38912,1660014419833,1660014419868,1660014419868,63,1660014420068
25,38912,1660014420133,1660014420168,1660014420169,63,1660014420369
28,38912,1660014420433,1660014420468,1660014420468,64,1660014420659
31,38912,1660014420733,1660014420768,1660014420769,63,1660014420968
34,38912,1660014421033,1660014421068,1660014421068,63,1660014421268
37,38912,1660014421333,1660014421368,1660014421368,63,1660014421563
40,38912,1660014421633,1660014421668,1660014421668,63,1660014421868
43,38912,1660014421933,1660014421968,1660014421969,63,1660014422180
46,38912,1660014422233,1660014422268,1660014422268,63,1660014422473
49,38912,1660014422533,1660014422568,1660014422569,63,1660014422766
52,38912,1660014422833,1660014422868,1660014422868,63,1660014423058
55,38912,1660014423133,1660014423168,1660014423169,63,1660014423379
58,38912,1660014423433,1660014423468,1660014423468,63,1660014423670
61,38912,1660014423733,1660014423768,1660014423768,63,1660014423989
64,38912,1660014424033,1660014424068,1660014424069,63,1660014424249
67,38912,1660014424333,1660014424368,1660014424369,63,1660014424557
70,38912,1660014424633,1660014424668,1660014424669,63,1660014424868
73,38912,1660014424933,1660014424968,1660014424968,63,1660014425178
76,38912,1660014425233,1660014425267,1660014425268,63,1660014425458
79,38912,1660014425533,1660014425568,1660014425568,63,1660014425769
82,38912,1660014425833,1660014425868,1660014425868,63,1660014426148
86,38912,1660014426233,1660014426268,1660014426269,63,1660014426476
89,38912,1660014426533,1660014426568,1660014426568,63,1660014426785
92,38912,1660014426832,1660014426867,1660014426868,63,1660014427068
95,38912,1660014427133,1660014427168,1660014427168,63,1660014427369
98,38912,1660014427432,1660014427467,1660014427468,63,1660014427668
101,38912,1660014427733,1660014427768,1660014427768,63,1660014427989
104,38912,1660014428033,1660014428067,1660014428068,63,1660014428271
107,38912,1660014428333,1660014428368,1660014428369,63,1660014428570
110,38912,1660014428633,1660014428668,1660014428669,63,1660014428872
113,38912,1660014428933,1660014428968,1660014428968,63,1660014429195
116,38912,1660014429232,1660014429267,1660014429268,63,1660014429480
119,38912,1660014429533,1660014429568,1660014429568,63,1660014429780
122,38912,1660014429833,1660014429868,1660014429868,63,1660014430070
125,38912,1660014430133,1660014430168,1660014430169,63,1660014430383
128,38912,1660014430433,1660014430467,1660014430468,63,1660014430683
131,38912,1660014430733,1660014430768,1660014430769,63,1660014430990
134,38912,1660014431033,1660014431068,1660014431068,63,1660014431282
137,38912,1660014431332,1660014431367,1660014431368,63,1660014431588
140,38912,1660014431633,1660014431668,1660014431668,63,1660014431875
143,38912,1660014431933,1660014431968,1660014431968,63,1660014432158
146,38912,1660014432233,1660014432268,1660014432268,63,1660014432477
149,38912,1660014432533,1660014432568,1660014432568,63,1660014432769
152,38912,1660014432832,1660014432867,1660014432868,63,1660014433068
155,38912,1660014433133,1660014433168,1660014433169,63,1660014433378
158,38912,1660014433432,1660014433467,1660014433468,63,1660014433673
161,38912,1660014433733,1660014433768,1660014433768,63,1660014433968
164,38912,1660014434033,1660014434068,1660014434068,63,1660014434272
167,38912,1660014434333,1660014434368,1660014434368,63,1660014434578
170,38912,1660014434633,1660014434667,1660014434668,63,1660014434868
173,38912,1660014434933,1660014434968,1660014434968,63,1660014435233
177,38912,1660014435333,1660014435368,1660014435368,63,1660014435570
180,38912,1660014435633,1660014435668,1660014435668,63,1660014435900
183,38912,1660014435933,1660014435968,1660014435968,63,1660014436169
186,38912,1660014436233,1660014436268,1660014436268,63,1660014436470
189,38912,1660014436533,1660014436568,1660014436568,63,1660014436778
192,38912,1660014436832,1660014436867,1660014436868,63,1660014437080
195,38912,1660014437133,1660014437168,1660014437168,63,1660014437358
