TIME_STAMP,Lon,Lat,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Event 5G-NR/LTE Events,5G KPI PCell RF Frequency [MHz],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,5G KPI PCell RF Serving PCI
2022-08-15 02:10:12.000000,-78.791321,42.831009,,,,,,
2022-08-15 02:10:12.500000,-78.791321,42.831009,,,,2560.0,410.0,
2022-08-15 02:10:12.529178,-78.791321,42.831009,,,,,,
2022-08-15 02:10:12.600000,-78.791321,42.831009,,,,2560.0,410.0,
2022-08-15 02:10:12.700000,-78.791321,42.831009,,,,2560.0,410.0,
2022-08-15 02:10:12.800000,-78.791321,42.831009,,,,2560.0,410.0,
2022-08-15 02:10:12.900000,-78.791321,42.831009,0.0,,,2560.0,410.0,
2022-08-15 02:10:13.000000,-78.791321,42.831009,,,,2560.0,410.0,
2022-08-15 02:10:13.100000,-78.791321,42.831009,,,,2560.0,410.0,
2022-08-15 02:10:13.200000,-78.791328,42.831032,,,,2560.0,410.0,
2022-08-15 02:10:13.300000,-78.791344,42.831059,,,,2560.0,410.0,
2022-08-15 02:10:13.400000,-78.791351,42.831081,0.021,,,2560.0,410.0,
2022-08-15 02:10:13.500000,-78.791359,42.831104,,,,2560.0,410.0,
2022-08-15 02:10:13.600000,-78.791367,42.831131,,,,2560.0,410.0,
2022-08-15 02:10:13.700000,-78.791382,42.831154,,,,2560.0,410.0,
2022-08-15 02:10:13.800000,-78.791389,42.831177,,,,2560.0,410.0,
2022-08-15 02:10:13.900000,-78.791397,42.8312,0.0,,,2560.0,410.0,
2022-08-15 02:10:14.000000,-78.791412,42.831226,,,,2560.0,410.0,
2022-08-15 02:10:14.100000,-78.79142,42.831249,,,,2560.0,410.0,
2022-08-15 02:10:14.200000,-78.791428,42.831276,,,,2560.0,410.0,
2022-08-15 02:10:14.300000,-78.791443,42.831303,,,,2560.0,410.0,
2022-08-15 02:10:14.400000,-78.791451,42.831329,0.0,,,2560.0,410.0,
2022-08-15 02:10:14.500000,-78.791466,42.831356,,,,2560.0,410.0,
2022-08-15 02:10:14.600000,-78.791473,42.831383,,,,2560.0,410.0,
2022-08-15 02:10:14.700000,-78.791489,42.831409,,,,2560.0,410.0,
2022-08-15 02:10:14.800000,-78.791496,42.831436,,,,2560.0,410.0,
2022-08-15 02:10:14.900000,-78.791512,42.831463,0.0,,,2560.0,410.0,
2022-08-15 02:10:15.000000,-78.791519,42.83149,,,,2560.0,410.0,
2022-08-15 02:10:15.100000,-78.791527,42.831509,,,,2560.0,410.0,
2022-08-15 02:10:15.200000,-78.791542,42.831532,,,,2560.0,410.0,
2022-08-15 02:10:15.300000,-78.79155,42.831551,,,,2560.0,410.0,
2022-08-15 02:10:15.400000,-78.791557,42.831573,0.0,,,2560.0,410.0,
2022-08-15 02:10:15.500000,-78.791573,42.831593,,,,2560.0,410.0,
2022-08-15 02:10:15.600000,-78.79158,42.831615,,,,2560.0,410.0,
2022-08-15 02:10:15.700000,-78.791595,42.831635,,,,2560.0,410.0,
2022-08-15 02:10:15.800000,-78.791603,42.831657,,,,2560.0,410.0,
2022-08-15 02:10:15.900000,-78.791611,42.831676,0.0,,,2560.0,410.0,
2022-08-15 02:10:16.000000,-78.791626,42.831699,,,,2560.0,410.0,
2022-08-15 02:10:16.100000,-78.791634,42.831718,,,,2560.0,410.0,
2022-08-15 02:10:16.200000,-78.791641,42.831741,,,,2560.0,410.0,
2022-08-15 02:10:16.300000,-78.791656,42.831768,,,,2560.0,410.0,
2022-08-15 02:10:16.400000,-78.791664,42.831791,0.0,,,2560.0,410.0,
2022-08-15 02:10:16.500000,-78.791672,42.831814,,,,2560.0,410.0,
2022-08-15 02:10:16.600000,-78.791687,42.831841,,,,2560.0,410.0,
2022-08-15 02:10:16.700000,-78.791695,42.831863,,,,2560.0,410.0,
2022-08-15 02:10:16.800000,-78.791702,42.831886,,,,2560.0,410.0,
2022-08-15 02:10:16.900000,-78.79171,42.831909,0.0,,,2560.0,410.0,
