TIME_STAMP,Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Event 5G-NR/LTE Events,5G KPI PCell RF Frequency [MHz],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,5G KPI PCell RF Serving PCI,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],LTE KPI PCell Serving BandWidth(DL),5G KPI PCell RF BandWidth,LTE KPI PCell DL MCS0,5G KPI PCell Layer1 DL MCS (Avg),LTE KPI PDSCH BLER[%],5G KPI PCell Layer1 DL BLER [%],LTE KPI PCell Serving RSRP[dBm],5G KPI PCell RF Serving SS-RSRP [dBm],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],LTE KPI PCell UL MCS,5G KPI PCell Layer1 UL MCS (Avg),LTE KPI PUSCH BLER[%],5G KPI PCell Layer1 UL BLER [%],Smart Phone Smart Throughput Mobile Network Tx Byte
2022-08-13 00:31:03.900000,41.671242,-90.138542,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0
2022-08-13 00:31:03.956492,41.671242,-90.138542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-13 00:31:04.000000,41.671242,-90.138542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2022-08-13 00:31:04.200000,41.671242,-90.138542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,
2022-08-13 00:31:04.300000,41.671242,-90.138542,,,,66586.0,381.0,,,,,,,,,,,,,,,20.0,,,,,,-109.0,,,,,,,,,,,,,,,,,,,,
2022-08-13 00:31:04.400000,41.671272,-90.138519,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0
2022-08-13 00:31:04.500000,41.671303,-90.138504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-13 00:31:04.600000,41.671333,-90.138481,,,,66586.0,381.0,,,,,,,,,,,,,,,20.0,,,,,,-111.69,,,,,,,,,,,,,,,,,,,,
2022-08-13 00:31:04.900000,41.671429,-90.138428,0.0,,,66586.0,381.0,,,,,,,,,,,,,,,20.0,,,,,,-108.0,,0.0,,,,,,,,,,,,,,,,,,0.0
2022-08-13 00:31:05.000000,41.671459,-90.138412,,,,,,,0.003,,,,,,,,,,,,,,,,,,,,,,0.001,,,,,,,,,,,,,,,,,
2022-08-13 00:31:05.200000,41.67152,-90.138374,,,,66586.0,381.0,,,,,,,,,,,,,,,20.0,,1.0,,0.0,,-102.15,,,,,,,,,,,,,,,,,,,,
2022-08-13 00:31:05.300000,41.671551,-90.138351,,,,66586.0,381.0,,,,,,,,,,,,,,,20.0,,,,,,-102.31,,,,,,,,,,,,,,,,,,,,
2022-08-13 00:31:05.400000,41.671581,-90.138329,0.0,,,66586.0,381.0,,,,,,,,,,,,,,,20.0,,,,,,-103.3,,0.0,,,,,,,,,,,,,,2.0,,,,0.0
2022-08-13 00:31:05.500000,41.671612,-90.138313,,,,66586.0,381.0,,,,,,,,,,,,,,,20.0,,,,,,-104.19,,,,,,,,,,,,,,,,,,,,
