idx,size,avail,enc_fin,offload,inf,recv
0,38912,1660171103459,1660171103494,1660171103494,63,1660171103867
5,38912,1660171103959,1660171103995,1660171103996,63,1660171104357
9,38912,1660171104359,1660171104394,1660171104395,63,1660171104666
13,38912,1660171104759,1660171104794,1660171104795,63,1660171105477
21,38912,1660171105559,1660171105594,1660171105595,63,1660171105967
26,38912,1660171106059,1660171106094,1660171106095,63,1660171106447
30,38912,1660171106459,1660171106494,1660171106495,63,1660171106755
33,38912,1660171106759,1660171106794,1660171106795,63,1660171107056
36,38912,1660171107059,1660171107094,1660171107095,63,1660171107357
39,38912,1660171107359,1660171107394,1660171107395,63,1660171107664
43,38912,1660171107759,1660171107794,1660171107795,63,1660171108066
47,38912,1660171108159,1660171108194,1660171108195,63,1660171108492
51,38912,1660171108559,1660171108594,1660171108595,63,1660171108856
54,38912,1660171108859,1660171108894,1660171108895,63,1660171109156
57,38912,1660171109159,1660171109194,1660171109195,63,1660171109466
61,38912,1660171109559,1660171109594,1660171109595,63,1660171109876
65,38912,1660171109959,1660171109994,1660171109995,63,1660171110266
69,38912,1660171110359,1660171110394,1660171110395,63,1660171110666
73,38912,1660171110759,1660171110794,1660171110795,63,1660171111064
77,38912,1660171111159,1660171111194,1660171111195,63,1660171111467
81,38912,1660171111559,1660171111594,1660171111595,63,1660171111853
84,38912,1660171111859,1660171111894,1660171111895,63,1660171112164
88,38912,1660171112259,1660171112294,1660171112295,63,1660171112562
92,38912,1660171112659,1660171112694,1660171112695,63,1660171112966
96,38912,1660171113059,1660171113094,1660171113095,63,1660171113355
99,38912,1660171113359,1660171113394,1660171113395,63,1660171113655
102,38912,1660171113659,1660171113694,1660171113694,63,1660171113956
105,38912,1660171113959,1660171113994,1660171113995,63,1660171114288
109,38912,1660171114359,1660171114394,1660171114395,63,1660171114655
112,38912,1660171114659,1660171114694,1660171114695,63,1660171115627
122,38912,1660171115659,1660171115694,1660171115695,63,1660171116627
132,38912,1660171116659,1660171116694,1660171116695,63,1660171117064
137,38912,1660171117159,1660171117194,1660171117195,63,1660171117875
145,38912,1660171117959,1660171117994,1660171117995,63,1660171119555
161,38912,1660171119559,1660171119594,1660171119595,63,1660171119956
165,38912,1660171119959,1660171119994,1660171119995,63,1660171120266
169,38912,1660171120359,1660171120394,1660171120395,63,1660171120674
173,38912,1660171120759,1660171120794,1660171120795,63,1660171121466
181,38912,1660171121559,1660171121594,1660171121595,63,1660171121946
185,38912,1660171121959,1660171121994,1660171121995,63,1660171122605
192,38912,1660171122659,1660171122694,1660171122694,63,1660171123054
196,38912,1660171123059,1660171123094,1660171123095,63,1660171123375
