idx,size,avail,enc_fin,offload,inf,recv
0,38912,1660194187779,1660194187814,1660194187814,63,1660194188109
4,38912,1660194188179,1660194188214,1660194188215,63,1660194188477
7,38912,1660194188479,1660194188514,1660194188514,63,1660194188758
10,38912,1660194188779,1660194188814,1660194188814,63,1660194189039
13,38912,1660194189079,1660194189114,1660194189115,63,1660194189319
16,38912,1660194189380,1660194189416,1660194189417,63,1660194189649
19,38912,1660194189679,1660194189715,1660194189716,63,1660194189950
22,38912,1660194189979,1660194190015,1660194190016,63,1660194190267
25,38912,1660194190278,1660194190313,1660194190314,63,1660194190528
28,38912,1660194190579,1660194190614,1660194190614,63,1660194190861
31,38912,1660194190879,1660194190914,1660194190914,63,1660194191168
34,38912,1660194191179,1660194191214,1660194191215,63,1660194191517
38,38912,1660194191579,1660194191614,1660194191614,63,1660194191868
41,38912,1660194191879,1660194191914,1660194191915,63,1660194192168
44,38912,1660194192179,1660194192214,1660194192214,63,1660194192468
47,38912,1660194192479,1660194192514,1660194192514,63,1660194192766
50,38912,1660194192779,1660194192814,1660194192814,63,1660194193057
53,38912,1660194193079,1660194193114,1660194193114,63,1660194193379
57,38912,1660194193479,1660194193514,1660194193514,63,1660194193748
60,38912,1660194193778,1660194193813,1660194193814,63,1660194194058
63,38912,1660194194079,1660194194113,1660194194114,63,1660194194374
66,38912,1660194194378,1660194194413,1660194194414,63,1660194194677
69,38912,1660194194678,1660194194713,1660194194714,63,1660194194968
72,38912,1660194194979,1660194195014,1660194195014,63,1660194195255
75,38912,1660194195279,1660194195314,1660194195314,63,1660194195559
78,38912,1660194195579,1660194195614,1660194195614,63,1660194195858
81,38912,1660194195879,1660194195914,1660194195914,63,1660194196127
84,38912,1660194196179,1660194196214,1660194196214,63,1660194196448
87,38912,1660194196479,1660194196514,1660194196514,63,1660194196766
90,38912,1660194196779,1660194196814,1660194196814,63,1660194197027
93,38912,1660194197079,1660194197113,1660194197114,63,1660194197328
96,38912,1660194197379,1660194197414,1660194197414,63,1660194197638
99,38912,1660194197678,1660194197714,1660194197714,63,1660194197958
102,38912,1660194197979,1660194198014,1660194198014,63,1660194198228
105,38912,1660194198279,1660194198314,1660194198314,63,1660194198528
108,38912,1660194198579,1660194198614,1660194198614,63,1660194198839
111,38912,1660194198879,1660194198914,1660194198914,63,1660194199128
114,38912,1660194199179,1660194199214,1660194199214,63,1660194199428
117,38912,1660194199479,1660194199514,1660194199514,63,1660194199728
120,38912,1660194199778,1660194199813,1660194199814,63,1660194200008
123,38912,1660194200078,1660194200113,1660194200114,64,1660194200320
126,38912,1660194200379,1660194200414,1660194200414,63,1660194200657
129,38912,1660194200679,1660194200714,1660194200714,63,1660194200930
132,38912,1660194200979,1660194201014,1660194201014,63,1660194201219
135,38912,1660194201279,1660194201314,1660194201314,63,1660194201529
138,38912,1660194201579,1660194201614,1660194201614,63,1660194201840
141,38912,1660194201879,1660194201914,1660194201914,63,1660194202149
144,38912,1660194202178,1660194202213,1660194202214,63,1660194202429
147,38912,1660194202479,1660194202514,1660194202514,63,1660194202726
150,38912,1660194202778,1660194202813,1660194202814,63,1660194203077
153,38912,1660194203078,1660194203113,1660194203114,63,1660194203338
156,38912,1660194203379,1660194203414,1660194203414,63,1660194203648
159,38912,1660194203679,1660194203714,1660194203714,63,1660194203928
162,38912,1660194203979,1660194204014,1660194204014,63,1660194204246
165,38912,1660194204279,1660194204314,1660194204314,63,1660194204528
168,38912,1660194204579,1660194204614,1660194204614,63,1660194204870
171,38912,1660194204879,1660194204914,1660194204914,63,1660194205138
174,38912,1660194205178,1660194205213,1660194205214,63,1660194205429
177,38912,1660194205479,1660194205514,1660194205514,63,1660194205717
180,38912,1660194205779,1660194205814,1660194205814,63,1660194206026
183,38912,1660194206079,1660194206114,1660194206114,63,1660194206318
186,38912,1660194206379,1660194206414,1660194206414,63,1660194206639
189,38912,1660194206679,1660194206714,1660194206714,63,1660194206938
192,38912,1660194206979,1660194207014,1660194207014,63,1660194207248
195,38912,1660194207279,1660194207314,1660194207314,63,1660194207529
