idx,size,avail,enc_fin,offload,inf,recv
0,38912,1660535573386,1660535573422,1660535573423,63,1660535573662
3,38912,1660535573685,1660535573720,1660535573721,63,1660535573911
6,38912,1660535573987,1660535574022,1660535574023,63,1660535574213
9,38912,1660535574285,1660535574321,1660535574321,63,1660535574513
12,38912,1660535574587,1660535574622,1660535574623,63,1660535574813
15,38912,1660535574887,1660535574923,1660535574923,63,1660535575111
18,38912,1660535575187,1660535575223,1660535575224,63,1660535575422
21,38912,1660535575486,1660535575521,1660535575521,63,1660535575711
24,38912,1660535575786,1660535575821,1660535575821,63,1660535576011
27,38912,1660535576085,1660535576120,1660535576121,63,1660535576311
30,38912,1660535576385,1660535576420,1660535576421,63,1660535576612
33,38912,1660535576685,1660535576720,1660535576721,63,1660535576911
36,38912,1660535576985,1660535577020,1660535577021,63,1660535577221
39,38912,1660535577285,1660535577320,1660535577321,63,1660535577541
42,38912,1660535577586,1660535577621,1660535577621,63,1660535577823
45,38912,1660535577885,1660535577920,1660535577921,63,1660535578122
48,38912,1660535578185,1660535578220,1660535578221,63,1660535578424
51,38912,1660535578485,1660535578520,1660535578521,63,1660535578711
54,38912,1660535578786,1660535578821,1660535578821,63,1660535579011
57,38912,1660535579085,1660535579120,1660535579121,63,1660535579330
60,38912,1660535579385,1660535579420,1660535579421,63,1660535579621
63,38912,1660535579685,1660535579720,1660535579721,63,1660535579911
66,38912,1660535579985,1660535580020,1660535580021,63,1660535580211
69,38912,1660535580285,1660535580320,1660535580321,63,1660535580519
72,38912,1660535580585,1660535580620,1660535580621,63,1660535580811
75,38912,1660535580885,1660535580920,1660535580921,63,1660535581121
78,38912,1660535581185,1660535581220,1660535581221,63,1660535581421
81,38912,1660535581485,1660535581520,1660535581521,63,1660535581710
84,38912,1660535581786,1660535581821,1660535581822,63,1660535582012
87,38912,1660535582085,1660535582120,1660535582121,63,1660535582310
90,38912,1660535582385,1660535582420,1660535582421,63,1660535582610
93,38912,1660535582685,1660535582720,1660535582721,63,1660535582911
96,38912,1660535582985,1660535583020,1660535583021,63,1660535583211
99,38912,1660535583285,1660535583320,1660535583321,63,1660535583511
102,38912,1660535583585,1660535583620,1660535583621,63,1660535583831
105,38912,1660535583885,1660535583920,1660535583921,63,1660535584121
108,38912,1660535584185,1660535584220,1660535584221,63,1660535584411
111,38912,1660535584485,1660535584520,1660535584521,63,1660535584711
114,38912,1660535584785,1660535584820,1660535584821,63,1660535585013
117,38912,1660535585085,1660535585120,1660535585121,63,1660535585310
120,38912,1660535585385,1660535585420,1660535585421,63,1660535585612
123,38912,1660535585685,1660535585720,1660535585721,63,1660535585912
126,38912,1660535585985,1660535586020,1660535586021,63,1660535586221
129,38912,1660535586285,1660535586320,1660535586321,63,1660535586522
132,38912,1660535586585,1660535586620,1660535586621,63,1660535586811
135,38912,1660535586885,1660535586920,1660535586921,63,1660535587111
138,38912,1660535587185,1660535587220,1660535587221,63,1660535587420
141,38912,1660535587485,1660535587520,1660535587521,63,1660535587721
144,38912,1660535587785,1660535587820,1660535587821,63,1660535588011
147,38912,1660535588085,1660535588120,1660535588121,63,1660535588321
150,38912,1660535588385,1660535588420,1660535588421,63,1660535588621
153,38912,1660535588685,1660535588720,1660535588721,63,1660535588920
156,38912,1660535588985,1660535589020,1660535589021,63,1660535589221
159,38912,1660535589285,1660535589320,1660535589321,63,1660535589521
162,38912,1660535589585,1660535589620,1660535589621,63,1660535589821
165,38912,1660535589885,1660535589920,1660535589921,63,1660535590121
168,38912,1660535590185,1660535590220,1660535590221,63,1660535590419
171,38912,1660535590485,1660535590520,1660535590521,63,1660535590711
174,38912,1660535590785,1660535590820,1660535590821,63,1660535591011
177,38912,1660535591085,1660535591120,1660535591121,63,1660535591311
180,38912,1660535591385,1660535591420,1660535591421,63,1660535591611
183,38912,1660535591685,1660535591720,1660535591721,63,1660535591911
186,38912,1660535591985,1660535592020,1660535592021,63,1660535592221
189,38912,1660535592285,1660535592320,1660535592321,63,1660535592511
192,38912,1660535592585,1660535592620,1660535592621,63,1660535592831
195,38912,1660535592885,1660535592920,1660535592921,63,1660535593111
