TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving BandWidth(UL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] WB CQI CW0,LTE KPI SCell[1] WB CQI CW1,LTE KPI SCell[1] WB RI,LTE KPI SCell[1] WB RI1 Rate,LTE KPI SCell[1] WB RI2 Rate,LTE KPI SCell[1] WB RI3 Rate,LTE KPI SCell[1] WB RI4 Rate,LTE KPI SCell[1] Tx Mode,LTE KPI SCell[1] WB PMI 0,LTE KPI SCell[1] M(Tx) x N(Rx) Ant ,LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
2022-08-12 17:24:41.000000,-92.373642,41.695641,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,0.000,,0.000,,,,0.01,,,,0.000,,0.000,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 17:24:41.800000,-92.373642,41.695641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,Band 12,5145,23145,5,5,-76.56,-9.38,-52.75,,,-8.00,20.20,15.00,14.00,2,0.00,100.00,0.00,0.00,TM4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 17:24:41.858713,-92.373642,41.695641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 17:24:41.900000,-92.373642,41.695641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,,,,,,,,,,,,,QPSK,,1.00,,,,,,0.00,,,,,,1.00,,,,0.00,,,,,,,,,,,NonCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 17:24:42.000000,-92.373642,41.695641,,,,,,,,,,,8,10.000,282.000,22.000,10,77.000,35.000,31.000,18,11.000,162.000,25.000,23,51.000,99.000,27.000,LTE,,,,LTE Qualcomm,278,Band 12,5145,23145,5,5,-73.13,-9.88,-49.06,,,-8.00,22.80,14.67,14.33,2,0.00,100.00,0.00,0.00,TM4,0,,,,,,,,,,0.56,0.56,0.00,,,,0.008,0.004,0.008,0.004,,,0.56,,,,0.008,0.004,0.008,0.004,,,,,,NonCA,,Band 12,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0,0
2022-08-12 17:24:42.200000,-92.373642,41.695641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 17:24:42.300000,-92.373642,41.695641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.00,,15.00,15.00,2,0.00,100.00,0.00,0.00,TM4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 17:24:42.500000,-92.373642,41.695641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,Band 12,5145,23145,5,5,-76.94,-9.13,-53.69,,,,22.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0,0
2022-08-12 17:24:42.600000,-92.373642,41.695641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,Band 12,5145,23145,5,5,-75.34,-9.84,-51.28,,,3.56,20.15,14.80,13.60,2,0.00,100.00,0.00,0.00,TM4,1,,8.00,,,QPSK,,,6.00,,,,,,0.00,,,,,,6.00,,,,0.00,,,,,,0.002,,0.002,,,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 17:24:42.700000,-92.373642,41.695641,-92.373640,41.695640,17:24:41,91,124,124.00,,1,2,,,,,,,,,,,,,,,,,,,,,,,278,Band 12,5145,23145,5,5,-75.29,-8.60,-52.69,,,-9.00,21.03,15.00,11.00,2,0.00,100.00,0.00,0.00,TM4,1,,,,,,,,,,,,,,,0.00,,,,,,,,,,0.00,,,,,,,,,,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 17:24:42.800000,-92.373604,41.695641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,Band 12,5145,23145,5,5,-74.50,-10.34,-50.13,,,-9.00,20.85,15.00,13.00,2,0.00,100.00,0.00,0.00,TM4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 17:24:42.900000,-92.373558,41.695637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,Band 12,5145,23145,5,5,-74.06,-8.63,-51.31,,,-10.00,20.40,14.50,11.50,2,0.00,100.00,0.00,0.00,TM4,1,,2.00,,,QPSK,,,2.00,,,,,,0.00,,,,,,2.00,,,,0.00,,,,,,,,,,,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 17:24:43.000000,-92.373520,41.695637,,,,,,,,,,,8,10.000,282.000,24.000,10,77.000,35.000,31.000,18,11.000,162.000,32.000,23,51.000,99.000,29.000,LTE,,,,LTE Qualcomm,,,,,,,,,,,,,,14.00,11.00,2,0.00,100.00,0.00,0.00,TM4,1,,,,0.00,,,QPSK,,11.10,,,,0.12,,,,0.000,,0.000,,11.10,,0.12,,,,0.000,,0.000,0.000,,0.000,,,,NonCA,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,0.001,52,52
2022-08-12 17:24:43.400000,-92.373352,41.695633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,Band 12,5145,23145,5,5,-73.88,-8.94,-50.44,14.50,,-5.33,21.30,15.00,15.00,2,0.00,100.00,0.00,0.00,TM4,0,,,,,,,,,,,,,,,0.00,,,,,,,,,,0.00,,,,,,,,0.000,,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 17:24:43.500000,-92.373314,41.695633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0,0
2022-08-12 17:24:43.600000,-92.373268,41.695629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,Band 12,5145,23145,5,5,-73.88,-10.56,-49.38,,-9.44,-11.00,20.70,14.00,15.00,2,0.00,100.00,0.00,0.00,TM4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 17:24:43.700000,-92.373230,41.695629,-92.373230,41.695630,17:24:42,91,124,124.00,34.10,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 17:24:43.900000,-92.373146,41.695629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,Band 12,5145,23145,5,5,-72.38,-10.25,-48.13,,,-11.00,17.30,14.33,13.67,2,0.00,100.00,0.00,0.00,TM4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 17:24:44.000000,-92.373100,41.695625,,,,,,,,,,,8,10.000,282.000,26.000,10,77.000,35.000,30.000,18,11.000,162.000,34.000,23,51.000,99.000,30.000,LTE,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,0.000,,0.000,,,,0.00,,,,0.000,,0.000,,0.000,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0,0
2022-08-12 17:24:44.200000,-92.373016,41.695625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 17:24:44.400000,-92.372940,41.695625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,Band 12,5145,23145,5,5,-72.19,-10.75,-47.44,,,-7.33,15.70,11.00,13.00,2,0.00,100.00,0.00,0.00,TM4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 17:24:44.500000,-92.372894,41.695621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0,0
2022-08-12 17:24:44.600000,-92.372856,41.695621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,Band 12,5145,23145,5,5,-72.25,-8.88,-49.38,2.00,,-12.00,16.40,14.00,12.00,2,0.00,100.00,0.00,0.00,TM4,1,,,,,,,QPSK,,1.00,,,,,,0.00,,,,,,1.00,,,,0.00,,,,,0.000,,0.000,,,NonCA,NonCA,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 17:24:44.700000,-92.372810,41.695621,-92.372810,41.695620,17:24:43,91,125,125.00,34.93,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 17:24:44.800000,-92.372765,41.695621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,Band 12,5145,23145,5,5,-69.25,-10.94,-44.13,,-11.50,-8.33,18.70,14.00,14.00,2,0.00,100.00,0.00,0.00,TM4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 17:24:44.900000,-92.372726,41.695618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,Band 12,5145,23145,5,5,-67.25,-6.53,-46.47,,,,22.70,15.00,14.00,2,0.00,100.00,0.00,0.00,TM4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 17:24:45.000000,-92.372681,41.695618,,,,,,,,,,,8,10.000,282.000,25.000,10,77.000,35.000,31.000,18,11.000,162.000,35.000,23,51.000,99.000,24.000,LTE,,,,LTE Qualcomm,278,Band 12,5145,23145,5,5,-68.75,-7.00,-47.75,,,-12.20,20.40,14.33,14.67,2,0.00,100.00,0.00,0.00,TM4,0,,,,,,,,,,0.00,0.00,0.00,0.00,,,0.000,0.000,0.000,0.000,,,0.00,0.00,,,0.000,0.000,0.000,0.000,,,,,,NonCA,,Band 12,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0,0
2022-08-12 17:24:45.100000,-92.372643,41.695618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,Band 12,5145,23145,5,5,-68.25,-9.31,-45.00,,,-10.33,19.70,14.25,14.50,2,0.00,100.00,0.00,0.00,TM4,0,,0.00,,,QPSK,,,2.00,,,,,,0.00,,,,,,2.00,,,,0.00,,,,,,,,,0.000,,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 17:24:45.400000,-92.372520,41.695614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,Band 12,5145,23145,5,5,-69.81,-8.94,-46.94,,,-15.00,24.00,15.00,15.00,2,0.00,100.00,0.00,0.00,TM4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 17:24:45.500000,-92.372475,41.695614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,Band 12,5145,23145,5,5,-71.44,-8.75,-48.75,,,-15.00,23.20,14.50,15.00,2,0.00,100.00,0.00,0.00,TM4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0,0
2022-08-12 17:24:45.700000,-92.372391,41.695610,-92.372390,41.695610,17:24:44,91,125,125.00,34.93,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 17:24:45.800000,-92.372345,41.695610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,Band 12,5145,23145,5,5,-69.63,-6.56,-48.94,-0.33,,-14.00,20.40,14.00,15.00,2,0.00,100.00,0.00,0.00,TM4,0,,,,,,,QPSK,,1.00,,,,,,0.00,,,,,,1.00,,,,0.00,,,,,0.000,,0.000,,,NonCA,NonCA,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 17:24:46.000000,-92.372261,41.695606,,,,,,,,,,,8,10.000,282.000,28.000,10,77.000,35.000,31.000,18,11.000,162.000,34.000,23,51.000,99.000,24.000,LTE,,,,LTE Qualcomm,,,,,,,,,,,-14.57,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,3.33,,,0.002,0.003,0.002,0.003,,,0.00,3.33,,,0.002,0.003,0.002,0.003,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0,0
2022-08-12 17:24:46.100000,-92.372223,41.695606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 17:24:46.200000,-92.372177,41.695602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,Band 12,5145,23145,5,5,-70.63,-10.13,-46.50,,,-6.64,20.55,15.00,14.00,2,0.00,100.00,0.00,0.00,TM4,1,,14.00,27.00,,64QAM,64QAM,,2.00,,,,,,0.00,,,,,,2.00,,,,0.00,,,,,,,,,,,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 17:24:46.300000,-92.372139,41.695602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,Band 12,5145,23145,5,5,-70.77,-9.44,-47.38,,,-15.00,19.20,15.00,14.67,2,0.00,100.00,0.00,0.00,TM4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 17:24:46.400000,-92.372101,41.695602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,Band 12,5145,23145,5,5,-71.19,-9.63,-47.63,,,-14.67,23.10,15.00,15.00,2,0.00,100.00,0.00,0.00,TM4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 17:24:46.500000,-92.372055,41.695602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,Band 12,5145,23145,5,5,-70.25,-8.75,-47.25,,,-14.00,18.90,15.00,14.50,2,0.00,100.00,0.00,0.00,TM4,1,,,,,,,,,,,,,,,0.00,,,,,,,,,,0.00,,,,,,,,,,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.003,0,192
2022-08-12 17:24:46.700000,-92.371971,41.695599,-92.371970,41.695600,17:24:45,91,125,125.00,34.93,1,2,,,,,,,,,,,,,,,,,,,,,,,278,Band 12,5145,23145,5,5,-70.69,-9.94,-46.75,,,-14.00,21.50,15.00,15.00,2,0.00,100.00,0.00,0.00,TM4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 17:24:46.900000,-92.371887,41.695599,,,,,,,,,,,8,10.000,282.000,26.000,10,77.000,35.000,30.000,18,11.000,162.000,33.000,23,51.000,99.000,25.000,,,,,,,,,,,,,,,,,-14.00,,15.00,14.00,2,0.00,100.00,0.00,0.00,TM4,1,,,,1.50,,,QPSK,,7.50,,,,,,,,,,,,7.50,,,,,,,,,,0.001,,,,,NonCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 17:24:47.000000,-92.371841,41.695599,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,,,,0.000,,0.000,,,,0.00,,,,0.000,,0.000,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0,0
2022-08-12 17:24:47.300000,-92.371719,41.695599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,Band 12,5145,23145,5,5,-68.69,-9.06,-45.69,7.25,,-14.00,16.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,0.002,,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 17:24:47.400000,-92.371681,41.695599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,Band 12,5145,23145,5,5,-69.19,-8.31,-46.77,,-14.42,-11.00,18.67,14.00,12.00,2,0.00,100.00,0.00,0.00,TM4,1,,0.00,,,QPSK,,,2.00,,,,,,0.00,,,,,,2.00,,,,0.00,,,,,,,,,,,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 17:24:47.500000,-92.371635,41.695599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,Band 12,5145,23145,5,5,-68.63,-7.67,-46.79,,,-13.20,19.97,13.40,12.80,2,0.00,100.00,0.00,0.00,TM4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0,0
2022-08-12 17:24:47.600000,-92.371597,41.695599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,Band 12,5145,23145,5,5,-69.88,-9.00,-46.00,,,-2.00,16.60,11.67,12.00,2,0.00,100.00,0.00,0.00,TM4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 17:24:47.700000,-92.371552,41.695599,-92.371550,41.695600,17:24:46,91,125,125.00,34.91,1,2,,,,,,,,,,,,,,,,,,,,,,,278,Band 12,5145,23145,5,5,-69.63,-6.75,-48.88,,,-11.33,18.90,12.00,13.00,2,0.00,100.00,0.00,0.00,TM4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 17:24:47.900000,-92.371468,41.695599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,Band 12,5145,23145,5,5,-70.44,-9.81,-46.63,,,-16.00,18.50,12.50,12.50,2,0.00,100.00,0.00,0.00,TM4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 17:24:48.000000,-92.371429,41.695595,,,,,,,,,,,8,10.000,282.000,26.000,10,77.000,35.000,31.000,18,11.000,162.000,33.000,23,51.000,99.000,24.000,LTE,,,,LTE Qualcomm,278,Band 12,5145,23145,5,5,-66.63,-9.81,-41.69,,,-15.67,16.30,12.00,11.50,2,0.00,100.00,0.00,0.00,TM4,1,2x2,,,,,,,,,0.11,0.10,0.08,0.08,,0.00,0.081,0.043,0.074,0.040,,,0.11,0.08,,0.00,0.081,0.043,0.074,0.040,0.000,,0.000,,,NonCA,,Band 12,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0,0
2022-08-12 17:24:48.100000,-92.371384,41.695595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,Band 12,5145,23145,5,5,-65.28,-7.39,-43.89,,,-12.00,16.58,12.00,10.00,2,0.00,100.00,0.00,0.00,TM4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,0.000,,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 17:24:48.200000,-92.371346,41.695595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,Band 12,5145,23145,5,5,-65.17,-8.33,-42.63,,,-9.60,17.47,11.00,12.00,2,0.00,100.00,0.00,0.00,TM4,0,,,,14.67,,,QPSK,,2.50,,,,,,,,,,,,2.50,,,,,,,,,,,,,,NonCA,NonCA,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 17:24:48.300000,-92.371307,41.695595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,Band 12,5145,23145,5,5,-65.78,-8.44,-42.96,,,-12.05,17.80,11.00,12.00,2,0.00,100.00,0.00,0.00,TM4,0,,10.00,20.00,,QPSK,64QAM,,2.50,,,,,,0.00,12.50,,,,,2.50,,,,0.00,12.50,,,,,,,,,,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 17:24:48.400000,-92.371262,41.695595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,Band 12,5145,23145,5,5,-66.99,-8.77,-44.01,1.37,-17.54,-12.11,17.55,11.00,12.00,2,0.00,100.00,0.00,0.00,TM4,0,,,,22.00,,,64QAM,,4.36,,,,,,0.00,,,,,,4.36,,,,0.00,,,,,0.034,0.010,0.034,,,NonCA,NonCA,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
