TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] WB CQI CW0,LTE KPI SCell[1] WB CQI CW1,LTE KPI SCell[1] WB RI,LTE KPI SCell[1] WB RI1 Rate,LTE KPI SCell[1] WB RI2 Rate,LTE KPI SCell[1] WB RI3 Rate,LTE KPI SCell[1] WB RI4 Rate,LTE KPI SCell[1] Tx Mode,LTE KPI SCell[1] WB PMI 0,LTE KPI SCell[1] M(Tx) x N(Rx) Ant ,LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] Serving PCI,LTE KPI SCell[2] Serving Band,LTE KPI SCell[2] Serving EARFCN(DL),LTE KPI SCell[2] Serving EARFCN(UL),LTE KPI SCell[2] Serving BandWidth(DL),LTE KPI SCell[2] Serving RSRP[dBm],LTE KPI SCell[2] Serving RSRQ[dB],LTE KPI SCell[2] Serving RSSI[dBm],LTE KPI SCell[2] SINR[dB],LTE KPI SCell[2] WB CQI CW0,LTE KPI SCell[2] WB CQI CW1,LTE KPI SCell[2] WB RI,LTE KPI SCell[2] WB RI1 Rate,LTE KPI SCell[2] WB RI2 Rate,LTE KPI SCell[2] WB RI3 Rate,LTE KPI SCell[2] WB RI4 Rate,LTE KPI SCell[2] Tx Mode,LTE KPI SCell[2] WB PMI 0,LTE KPI SCell[2] M(Tx) x N(Rx) Ant ,LTE KPI SCell[2] DL MCS0,LTE KPI SCell[2] DL MCS1,LTE KPI SCell[2] DL Modulation0,LTE KPI SCell[2] DL Modulation1,LTE KPI Scell[2] PDSCH PRB Number(Avg),LTE KPI SCell[2] PDSCH PRB Number(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[2] PDSCH BLER[%],LTE KPI SCell[2] PDSCH Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
2022-08-10 19:05:56.900000,-108.881813,41.690910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383,Band 66,67086,132622,10,10,-104.30,-10.91,-76.37,20.58,,-2.26,11.23,14.86,13.64,2,0.00,100.00,0.00,0.00,TM4,13,,17.88,25.67,16.11,64QAM,64QAM,64QAM,3.69,4.65,,,,,0.00,20.00,,,,,3.39,4.71,,,0.00,20.00,,,,,1.022,,1.017,0.365,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.781,0.345,48939,21576
2022-08-10 19:05:57.000000,-108.881813,41.690910,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,383,Band 66,67086,132622,10,10,-103.54,-10.27,-76.25,,-7.00,-5.40,11.77,14.86,13.52,2,0.00,100.00,0.00,0.00,TM4,13,4x4,18.19,28.00,17.46,16QAM,64QAM,64QAM,5.09,4.42,1.23,1.15,0.57,0.90,7.69,0.00,0.937,0.442,0.764,0.415,5.09,4.48,1.23,0.90,7.69,0.00,0.937,0.442,0.764,0.415,,,,,38918,NonCA,NonCA,Band 66,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:05:57.100000,-108.881813,41.690910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383,Band 66,67086,132622,10,10,-103.02,-9.99,-76.03,20.42,-7.52,-5.98,12.06,14.27,13.45,2,0.00,100.00,0.00,0.00,TM4,13,,17.09,26.25,18.53,16QAM,64QAM,64QAM,3.00,4.87,,,,,3.70,13.04,,,,,3.00,5.15,,,3.70,13.04,,,,,0.322,,0.318,,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:05:57.200000,-108.881813,41.690910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383,Band 66,67086,132622,10,10,-102.84,-9.88,-75.83,,,-1.99,12.50,13.55,13.09,2,0.00,100.00,0.00,0.00,TM4,13,,17.21,26.40,18.10,16QAM,64QAM,64QAM,4.45,6.10,,,,,11.76,20.00,,,,,3.91,6.10,,,11.76,20.00,,,,,,,,,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:05:57.300000,-108.881813,41.690910,,,,,,,,,,,1,40.000,301.000,27.000,3,14.000,303.000,32.000,10,34.000,111.000,34.000,23,5.000,118.000,34.000,,,,,,383,Band 66,67086,132622,10,10,-102.96,-9.63,-76.29,,-7.98,-4.89,12.53,13.60,13.00,2,0.00,100.00,0.00,0.00,TM4,13,,15.73,28.00,16.94,16QAM,64QAM,64QAM,4.78,5.00,,,,,4.17,3.85,,,,,4.78,4.97,,,4.17,3.85,,,,,,,,,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:05:57.400000,-108.881813,41.690910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383,Band 66,67086,132622,10,10,-102.96,-10.70,-75.15,20.20,,-2.91,13.04,13.00,12.27,2,0.00,100.00,0.00,0.00,TM4,13,,17.65,28.00,17.35,16QAM,64QAM,64QAM,4.83,3.95,,,,,8.00,0.00,,,,,4.83,3.89,,,8.00,0.00,,,,,0.460,,0.455,,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.472,0.396,29448,24709
2022-08-10 19:05:57.500000,-108.881813,41.690910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383,Band 66,67086,132622,10,10,-102.16,-10.53,-74.60,,-7.56,-6.70,15.88,14.00,13.50,2,0.00,100.00,0.00,0.00,TM4,13,,19.23,26.75,17.59,64QAM,64QAM,64QAM,7.84,3.71,,,,,7.89,0.00,,,,,6.87,3.86,,,7.89,0.00,,,,,,,,,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:05:57.600000,-108.881813,41.690910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383,Band 66,67086,132622,10,10,-101.13,-8.34,-75.80,,,-4.84,16.82,15.00,15.00,2,0.00,100.00,0.00,0.00,TM4,13,,19.30,26.83,16.13,64QAM,64QAM,64QAM,7.17,6.50,,,,,0.00,18.75,,,,,7.17,6.50,,,0.00,18.75,,,,,,,,,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:05:57.700000,-108.881813,41.690910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383,Band 66,67086,132622,10,10,-100.81,-10.47,-73.33,20.20,-7.98,-6.12,17.03,15.00,14.95,2,0.00,100.00,0.00,0.00,TM4,13,,18.04,28.00,16.81,16QAM,64QAM,64QAM,3.65,4.71,,,,,0.00,0.00,,,,,3.65,3.92,,,0.00,0.00,,,,,1.514,,1.508,,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:05:57.800000,-108.881813,41.690910,-108.881810,41.690910,18:05:57,78,118,118.00,0.00,1,2,,,,,,,,,,,,,,,,,,,,,,,383,Band 66,67086,132622,10,10,-100.77,-10.54,-73.22,,,-5.04,17.38,15.00,14.80,2,0.00,100.00,0.00,0.00,TM4,13,,16.60,,15.16,16QAM,,64QAM,3.00,5.00,,,,,0.00,6.67,,,,,3.00,5.03,,,0.00,6.67,,,,,,0.385,,,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:05:57.900000,-108.881737,41.690926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383,Band 66,67086,132622,10,10,-101.99,-10.90,-74.11,19.58,-7.08,-7.53,16.57,14.94,14.63,2,0.00,100.00,0.00,0.00,TM4,13,,17.91,28.00,17.80,16QAM,64QAM,64QAM,3.52,4.30,,,,,0.00,0.00,,,,,3.52,4.30,,,0.00,0.00,,,,,0.385,,0.381,0.393,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.858,0.380,53614,23747
2022-08-10 19:05:58.000000,-108.881660,41.690937,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,383,Band 66,67086,132622,10,10,-102.34,-10.51,-74.80,,-6.50,-2.85,16.88,15.00,14.63,2,0.00,100.00,0.00,0.00,TM4,13,4x4,17.61,26.67,16.94,16QAM,64QAM,64QAM,3.52,4.61,1.58,1.41,0.92,0.90,0.00,5.26,1.364,0.432,1.003,0.416,3.52,4.69,1.58,0.90,0.00,5.26,1.364,0.432,1.003,0.416,,,,,38918,NonCA,NonCA,Band 66,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:05:58.100000,-108.881584,41.690952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383,Band 66,67086,132622,10,10,-101.81,-12.70,-72.12,,,-5.25,16.96,15.00,13.46,2,0.00,100.00,0.00,0.00,TM4,13,,16.09,28.00,18.29,16QAM,64QAM,64QAM,5.45,5.00,,,,,8.00,0.00,,,,,5.45,5.00,,,8.00,0.00,,,,,0.640,,0.636,,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:05:58.200000,-108.881508,41.690968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383,Band 66,67086,132622,10,10,-101.90,-9.88,-74.70,19.90,-6.52,-4.60,17.45,15.00,13.00,2,0.00,100.00,0.00,0.00,TM4,13,,19.11,27.13,17.69,64QAM,64QAM,64QAM,9.91,4.56,,,,,11.11,0.00,,,,,9.91,4.56,,,11.11,0.00,,,,,,,,,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:05:58.300000,-108.881424,41.690979,,,,,,,,,,,1,40.000,301.000,26.000,3,14.000,303.000,26.000,10,34.000,111.000,34.000,23,5.000,118.000,31.000,,,,,,383,Band 66,67086,132622,10,10,-101.99,-9.41,-75.56,,,-6.28,17.73,14.93,13.00,2,0.00,100.00,0.00,0.00,TM4,13,,20.07,26.60,17.62,64QAM,64QAM,64QAM,8.02,5.31,,,,,18.33,0.00,,,,,8.02,5.21,,,18.33,0.00,,,,,,,,,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:05:58.400000,-108.881348,41.690994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383,Band 66,67086,132622,10,10,-101.79,-9.98,-74.75,,-5.36,-6.19,17.06,14.91,13.57,2,0.00,100.00,0.00,0.00,TM4,13,,17.58,28.00,16.89,16QAM,64QAM,64QAM,5.00,5.56,,,,,7.69,5.88,,,,,4.04,5.51,,,7.69,5.88,,,,,1.342,,1.336,,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.128,0.406,70658,25427
2022-08-10 19:05:58.500000,-108.881271,41.691010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383,Band 66,67086,132622,10,10,-102.80,-10.28,-75.48,20.20,-4.64,-1.91,15.50,14.53,13.27,2,0.00,100.00,0.00,0.00,TM4,13,,16.68,28.00,11.70,16QAM,64QAM,16QAM,4.83,5.15,,,,,7.69,3.85,,,,,4.83,5.17,,,7.69,3.85,,,,,,,,,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:05:58.600000,-108.881195,41.691025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383,Band 66,67086,132622,10,10,-103.13,-9.74,-76.31,,,-4.84,16.49,14.86,13.00,2,0.00,100.00,0.00,0.00,TM4,13,,19.74,28.00,18.20,16QAM,64QAM,64QAM,6.91,5.13,,,,,7.69,7.14,,,,,6.91,5.20,,,7.69,7.14,,,,,0.875,,0.870,,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:05:58.700000,-108.881119,41.691036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383,Band 66,67086,132622,10,10,-104.66,-9.77,-77.91,,,-2.61,15.10,14.14,12.71,2,0.00,100.00,0.00,0.00,TM4,13,,16.64,27.00,14.53,16QAM,64QAM,64QAM,3.72,4.82,,,,,3.13,5.88,,,,,3.46,4.74,,,3.13,5.88,,,,,,,,,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:05:58.800000,-108.881042,41.691051,-108.881040,41.691050,18:05:59,74,118,118.00,65.88,1,2,,,,,,,,,,,,,,,,,,,,,,,383,Band 66,67086,132622,10,10,-104.61,-9.63,-77.94,20.22,-4.36,-4.25,15.51,14.43,12.14,2,0.00,100.00,0.00,0.00,TM4,13,,18.48,25.25,18.00,64QAM,64QAM,64QAM,3.65,5.86,,,,,0.00,14.29,,,,,3.65,5.86,,,0.00,14.29,,,,,,,,,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:05:58.900000,-108.881042,41.691051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383,Band 66,67086,132622,10,10,-104.40,-8.31,-79.10,,,-7.36,15.41,14.15,12.15,2,0.00,100.00,0.00,0.00,TM4,13,,17.73,27.00,17.35,16QAM,64QAM,64QAM,5.09,5.94,,,,,4.00,11.11,,,,,5.09,5.92,,,4.00,11.11,,,,,0.277,,0.272,0.384,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.498,0.352,31149,21972
2022-08-10 19:05:59.000000,-108.881042,41.691051,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,383,Band 66,67086,132622,10,10,-104.30,-9.45,-77.87,,-3.60,-1.45,16.10,14.93,12.73,2,0.00,100.00,0.00,0.00,TM4,13,4x4,18.60,27.13,18.40,16QAM,64QAM,64QAM,6.44,5.70,1.42,1.25,0.80,0.89,9.68,0.00,1.177,0.432,0.984,0.406,7.19,5.40,1.42,0.89,9.68,0.00,1.177,0.432,0.984,0.406,,,,,38918,NonCA,NonCA,Band 66,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:05:59.100000,-108.881042,41.691051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383,Band 66,67086,132622,10,10,-103.42,-9.49,-76.88,,,-6.42,16.24,14.64,12.64,2,0.00,100.00,0.00,0.00,TM4,13,,19.14,27.17,20.77,16QAM,64QAM,64QAM,6.26,4.69,,,,,7.14,6.67,,,,,6.26,4.71,,,7.14,6.67,,,,,,,,,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:05:59.200000,-108.881042,41.691051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383,Band 66,67086,132622,10,10,-103.20,-8.98,-77.22,20.18,-2.40,-5.78,17.24,15.00,13.00,2,0.00,100.00,0.00,0.00,TM4,13,,17.13,25.25,18.64,16QAM,64QAM,64QAM,4.04,7.36,,,,,0.00,22.73,,,,,4.04,7.36,,,0.00,22.73,,,,,1.021,0.397,1.016,,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:05:59.300000,-108.881042,41.691051,,,,,,,,,,,1,40.000,301.000,33.000,3,14.000,303.000,25.000,10,34.000,111.000,32.000,23,5.000,118.000,30.000,,,,,,383,Band 66,67086,132622,10,10,-103.83,-8.70,-78.17,,-3.24,-3.27,16.75,15.00,13.30,2,0.00,100.00,0.00,0.00,TM4,13,,17.03,26.86,19.00,16QAM,64QAM,64QAM,3.68,6.14,,,,,5.56,0.00,,,,,3.46,6.14,,,5.56,0.00,,,,,,,,,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:05:59.400000,-108.881042,41.691051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383,Band 66,67086,132622,10,10,-104.52,-9.73,-77.78,,,-3.59,15.14,14.30,13.50,2,0.00,100.00,0.00,0.00,TM4,13,,18.59,27.20,19.41,16QAM,64QAM,64QAM,3.91,4.91,,,,,3.70,5.00,,,,,3.91,4.77,,,3.70,5.00,,,,,0.448,,0.443,,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.726,0.399,45303,24860
2022-08-10 19:05:59.500000,-108.881042,41.691051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383,Band 66,67086,132622,10,10,-104.44,-9.01,-78.46,20.10,-2.86,-2.43,14.94,14.45,14.27,2,0.00,100.00,0.00,0.00,TM4,13,,19.05,28.00,17.13,16QAM,64QAM,64QAM,11.35,5.63,,,,,13.79,18.75,,,,,11.35,5.57,,,13.79,18.75,,,,,,,,,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:05:59.600000,-108.881042,41.691051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383,Band 66,67086,132622,10,10,-104.70,-10.90,-76.83,,,2.59,13.89,14.00,13.54,2,0.00,100.00,0.00,0.00,TM4,13,,18.91,27.90,14.80,16QAM,64QAM,64QAM,5.45,5.40,,,,,11.63,5.56,,,,,5.37,5.40,,,11.63,5.56,,,,,1.232,,,,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:05:59.700000,-108.881042,41.691051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383,Band 66,67086,132622,10,10,-105.61,-10.71,-77.91,,-3.58,-3.22,13.40,13.86,13.29,2,0.00,100.00,0.00,0.00,TM4,13,,18.39,24.67,18.00,16QAM,64QAM,64QAM,4.43,3.76,,,,,6.90,6.67,,,,,4.43,3.77,,,6.90,6.67,,,,,,,1.226,,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:05:59.800000,-108.881042,41.691051,-108.881040,41.691050,18:05:59,74,118,118.00,0.00,1,2,,,,,,,,,,,,,,,,,,,,,,,383,Band 66,67086,132622,10,10,-105.18,-9.53,-78.67,20.02,,-6.21,14.08,14.75,13.81,2,0.00,100.00,0.00,0.00,TM4,13,,17.48,27.33,19.44,16QAM,64QAM,64QAM,3.78,4.94,,,,,0.00,6.67,,,,,3.78,4.94,,,0.00,6.67,,,,,,,,,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:05:59.900000,-108.880966,41.691067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383,Band 66,67086,132622,10,10,-105.19,-10.05,-78.09,,-3.98,0.10,13.51,14.80,13.00,2,0.00,100.00,0.00,0.00,TM4,13,,17.79,25.20,17.70,16QAM,64QAM,64QAM,3.63,3.70,,,,,0.00,5.56,,,,,3.33,3.70,,,0.00,5.56,,,,,0.528,,0.524,0.381,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.806,0.360,50383,22470
2022-08-10 19:06:00.000000,-108.880882,41.691086,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,383,Band 66,67086,132622,10,10,-105.79,-9.48,-79.32,,,-5.18,13.91,15.00,13.08,2,0.00,100.00,0.00,0.00,TM4,13,4x4,18.78,27.33,20.35,16QAM,64QAM,64QAM,3.65,4.82,1.29,1.21,0.70,0.71,0.00,14.29,1.097,0.428,0.968,0.397,3.65,4.83,1.29,0.71,0.00,14.29,1.097,0.428,0.968,0.397,,,,,38918,NonCA,NonCA,Band 66,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:06:00.100000,-108.880806,41.691101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383,Band 66,67086,132622,10,10,-105.47,-8.63,-79.87,,-3.70,-8.40,14.05,14.36,13.00,2,0.00,100.00,0.00,0.00,TM4,13,,17.59,26.40,21.29,16QAM,64QAM,64QAM,3.91,5.14,,,,,7.41,13.33,,,,,3.91,5.14,,,7.41,13.33,,,,,,,,,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 19:06:00.200000,-108.880730,41.691120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383,Band 66,67086,132622,10,10,-105.78,-10.20,-78.60,19.88,,-6.33,13.68,13.92,13.17,2,0.00,100.00,0.00,0.00,TM4,13,,18.52,27.57,20.87,16QAM,64QAM,256QAM,8.25,5.07,,,,,6.67,12.50,,,,,5.74,5.01,,,6.67,12.50,,,,,0.544,,0.539,,38918,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
