TIME_STAMP,Lon,Lat,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,5G KPI PCell Chip Type,5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving PCI MOD 3,5G KPI PCell RF Serving PCI MOD 4,5G KPI PCell RF Serving PCI MOD 12,5G KPI PCell RF Serving PCI MOD 30,5G KPI PCell RF NR-ARFCN,5G KPI PCell RF Band,5G KPI PCell RF BandWidth,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Subcarrier Spacing,5G KPI PCell RF Duplex Mode,5G KPI PCell RF Tx Beam ID 0,5G KPI PCell RF Serving PCI-SSB Idx,5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF Serving SS-RSRQ [dB],5G KPI PCell RF Serving SS-SINR [dB],5G KPI PCell RF Best Beam SSB Idx,5G KPI PCell RF Best Beam SS-RSRP [dBm],5G KPI PCell RF Best Beam SS-RSRQ [dB],5G KPI PCell RF Best Beam State,5G KPI PCell RF Pathloss [dB],5G KPI PCell RF RI,5G KPI PCell RF RI1 Rate [%],5G KPI PCell RF RI2 Rate [%],5G KPI PCell RF RI3 Rate [%],5G KPI PCell RF RI4 Rate [%],5G KPI PCell RF CQI,5G KPI PCell RF PMI i(2),5G KPI PCell RF LI,5G KPI PCell RF LI1 Rate,5G KPI PCell RF LI2 Rate,5G KPI PCell RF LI3 Rate,5G KPI PCell RF LI4 Rate,5G KPI PCell RF CRI,5G KPI PCell RF TA,5G KPI PCell RF PRACH Power [dBm],5G KPI PCell RF PUSCH Power [dBm],5G KPI PCell RF PUCCH Power [dBm],5G KPI PCell RF ENDC Tx Power [dBm],5G KPI PCell RF Neighbor Top1 PCI,5G KPI PCell RF Neighbor Top1 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top1 SS-RSRQ [dB],5G KPI PCell RF Neighbor Top2 PCI,5G KPI PCell RF Neighbor Top2 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top2 SS-RSRQ [dB],5G KPI PCell Layer1 RACH Reason,5G KPI PCell Layer1 RACH Contention Type,5G KPI PCell Layer1 RACH Result,5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 DL Layer Num (Mode),5G KPI PCell Layer1 DL Layer Num (Avg),5G KPI PCell Layer1 UL Layer Num (Mode),5G KPI PCell Layer1 UL Layer Num (Avg),5G KPI PCell Layer1 DL MIMO,5G KPI PCell Layer1 UL MIMO,5G KPI PCell Layer1 DL MCS (Mode),5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 UL MCS (Mode),5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 DL RB Num (Mode),5G KPI PCell Layer1 DL RB Num (Avg),5G KPI PCell Layer1 DL RB Num (Including 0),5G KPI PCell Layer1 UL RB Num (Mode),5G KPI PCell Layer1 UL RB Num (Avg),5G KPI PCell Layer1 UL RB Num (Including 0),5G KPI PCell Layer1 PDSCH Throughput [Mbps],5G KPI PCell Layer1 PUSCH Throughput [Mbps],5G KPI PCell Layer1 DL BWP ID,5G KPI PCell Layer1 UL BWP ID,5G KPI PCell Layer1 DL Modulation0 DL QPSK Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 16QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 64QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 256 QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 1024 QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 Representative Value,5G KPI PCell Layer1 UL Modulation UL Pi/2 BPSK Rate [%],5G KPI PCell Layer1 UL Modulation UL QPSK Rate [%],5G KPI PCell Layer1 UL Modulation UL 16QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 64QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 256 QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 1024 QAM Rate [%],5G KPI PCell Layer1 UL Modulation Representative Value,5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info DL CA Type,5G KPI Total Info UL CA Type,5G KPI Total Info BandCombination,5G KPI Total Info Layer1 DL BLER [%],5G KPI Total Info Layer1 UL BLER [%],5G KPI Total Info Layer1 DL RB Num(Including 0),5G KPI Total Info Layer1 UL RB Num(Including 0),5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info Layer2 RLC DL Throughput [Mbps],5G KPI Total Info Layer2 RLC UL Throughput [Mbps],5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps],5G KPI Total Info Layer2 PDCP UL Throughput(+Split Bearer) [Mbps]
2022-08-11 16:29:39.100000,,,,,,,,,,,,,,,,,,,,,,,,,10,Band 2,700,18700,20,20,-105.63,-11.57,-73.00,,,-5.84,14.60,15.00,13.00,2,0.00,100.00,0.00,0.00,TM4,14,,,,19.90,,,64QAM,,3.70,,,,,,18.18,,,,,,3.70,,,,18.18,,,,,3.429,,0.000,,,NonCA,NonCA,Band 2,,,,,,,,,,,15kHz,,,,,,,25.95,,,,,121.50,1,100.00,0.00,0.00,0.00,15.00,1,1,100.00,0.00,0.00,0.00,0,,,21.00,1.74,,,,,,,,,,,2.04,0.00,1,1.00,1,1.00,2x2_MIMO,SISO,24,20.43,25,23.60,52,33.31,,3,5.60,,15.960,0.362,1,1,3.85,17.31,1.92,76.92,0.00,256QAM,0.00,0.00,0.00,100.00,0.00,0.00,64QAM,15.420,0.362,9.182,0.292,573867,18256,DL NonCA,UL NonCA,,2.04,0.00,,,15.960,0.362,15.420,0.362,,,,
2022-08-11 16:29:39.200000,,,,,,,,,,,,,,,,,,,,,,,,,10,Band 2,700,18700,20,20,-105.94,-11.64,-72.91,,,-4.01,15.01,15.00,12.31,2,0.00,100.00,0.00,0.00,TM4,14,,20.52,23.73,17.77,64QAM,64QAM,64QAM,43.84,5.23,,,,,16.67,12.50,,,,,50.30,5.23,,,16.67,12.50,,,,,,,,,,NonCA,NonCA,Band 2,5G-NR Qualcomm,212,2,0,8,2,174770,n5,10,873.85,15kHz,,0,212_0,0,-93.27,-10.37,24.81,0,-93.27,-10.37,Serving Beam,121.00,1,100.00,0.00,0.00,0.00,15.00,0,1,100.00,0.00,0.00,0.00,0,,,21.00,0.59,,,,,,,,,,,0.00,10.00,1,1.00,1,1.00,2x2_MIMO,SISO,27,15.95,25,24.44,4,25.02,,3,4.50,,9.340,0.284,1,1,16.28,27.91,9.30,46.51,0.00,256QAM,0.00,0.00,0.00,100.00,0.00,0.00,64QAM,9.340,0.251,,,,,DL NonCA,UL NonCA,,0.00,10.00,,,9.340,0.284,9.340,0.251,,,,
2022-08-11 16:29:39.300000,,,,,,,,,,,,,,,,,,,,,,,,,10,Band 2,700,18700,20,20,-104.67,-10.58,-72.58,20.38,-0.22,-1.50,15.09,15.00,12.18,2,0.00,100.00,0.00,0.00,TM4,14,,,,20.60,,,64QAM,,4.10,,,,,,22.22,,,,,,4.10,,,,22.22,,,,,,,,,,NonCA,NonCA,Band 2,,,,,,,,,,,15kHz,,,,,,,25.06,,,,,122.00,1,100.00,0.00,0.00,0.00,15.00,1,1,100.00,0.00,0.00,0.00,0,,,21.00,1.64,,,,,,,,,,,0.00,0.00,1,1.00,1,1.00,2x2_MIMO,SISO,8,10.63,24,23.10,4,9.47,,3,4.90,,2.019,0.323,1,1,20.00,46.67,10.00,23.33,0.00,16QAM,0.00,0.00,0.00,100.00,0.00,0.00,64QAM,2.019,0.323,,,,,DL NonCA,UL NonCA,,0.00,0.00,,,2.019,0.323,2.019,0.323,,,,
2022-08-11 16:29:39.400000,,,,,,,,,,,,,,,,,,,,,,,,,10,Band 2,700,18700,20,20,-104.98,-12.79,-71.22,,,1.97,14.34,15.00,12.92,2,0.00,100.00,0.00,0.00,TM4,14,,22.18,23.21,18.50,64QAM,64QAM,64QAM,61.91,4.10,,,,,2.44,0.00,,,,,61.91,4.10,,,2.44,0.00,,,,,4.731,,0.000,,,NonCA,NonCA,Band 2,5G-NR Qualcomm,212,2,0,8,2,174770,n5,10,873.85,15kHz,,0,212_0,0,-93.70,-10.36,25.85,0,-93.70,-10.36,Serving Beam,122.00,1,100.00,0.00,0.00,0.00,15.00,1,1,100.00,0.00,0.00,0.00,0,,,21.00,1.72,,,,,,,,,,,0.00,16.67,1,1.00,1,1.00,2x2_MIMO,SISO,7,8.08,25,25.30,4,5.83,,3,3.00,,0.632,0.277,1,1,20.83,58.33,16.67,4.17,0.00,16QAM,0.00,0.00,0.00,100.00,0.00,0.00,64QAM,0.632,0.230,,,,,DL NonCA,UL NonCA,,0.00,16.67,,,0.632,0.277,0.632,0.230,,,,
2022-08-11 16:29:39.500000,,,,,,,,,,,,,,,,,,,,,,,,,10,Band 2,700,18700,20,20,-104.69,-11.66,-72.41,,,2.31,14.75,15.00,12.83,2,0.00,100.00,0.00,0.00,TM4,14,,22.86,23.00,19.13,64QAM,64QAM,64QAM,68.57,3.88,,,,,0.00,0.00,,,,,68.57,3.88,,,0.00,0.00,,,,,,,,,,NonCA,NonCA,Band 2,5G-NR Qualcomm,212,2,0,8,2,174770,n5,10,873.85,15kHz,,0,212_0,0,-93.60,-10.34,24.77,0,-93.60,-10.34,Serving Beam,122.00,1,100.00,0.00,0.00,0.00,15.00,0,1,100.00,0.00,0.00,0.00,0,,,21.00,1.00,,,,,,,,,,,0.00,7.69,1,1.00,1,1.00,2x2_MIMO,SISO,7,7.67,25,24.50,4,4.00,,3,3.31,,0.227,0.319,1,1,9.52,71.43,19.05,0.00,0.00,16QAM,0.00,0.00,0.00,100.00,0.00,0.00,64QAM,0.227,0.289,,,,,DL NonCA,UL NonCA,,0.00,7.69,,,0.227,0.319,0.227,0.289,1.054,0.197,8.348,0.343
2022-08-11 16:29:39.600000,,,,,,,,,,,,,,,,,,,,,,,,,10,Band 2,700,18700,20,20,-104.74,-12.00,-72.52,21.03,0.20,1.03,14.49,15.00,12.80,2,0.00,100.00,0.00,0.00,TM4,14,,,,14.82,,,64QAM,,3.73,,,,,,11.76,,,,,,3.73,,,,11.76,,,,,7.696,,0.000,,,NonCA,NonCA,Band 2,,,,,,,,,,,15kHz,,,,,,,27.35,,,,,121.00,1,100.00,0.00,0.00,0.00,15.00,1,1,100.00,0.00,0.00,0.00,0,,,21.00,2.14,,,,,,,,,,,0.00,8.33,1,1.00,1,1.00,2x2_MIMO,SISO,7,9.00,25,24.27,4,8.00,,3,3.58,,1.395,0.286,1,1,20.69,55.17,13.79,10.34,0.00,16QAM,0.00,0.00,0.00,100.00,0.00,0.00,64QAM,1.395,0.264,10.745,0.355,671558,22157,DL NonCA,UL NonCA,,0.00,8.33,,,1.395,0.286,1.395,0.264,,,,
2022-08-11 16:29:39.700000,,,,,,,,,,,,,,,,,,,,,,,,,10,Band 2,700,18700,20,20,-104.81,-12.59,-71.22,,0.88,0.40,14.35,15.00,12.67,2,0.00,100.00,0.00,0.00,TM4,14,,24.87,22.50,14.25,64QAM,64QAM,64QAM,58.26,4.55,,,,,41.86,0.00,,,,,58.26,4.11,,,41.86,0.00,,,,,,,,,,NonCA,NonCA,Band 2,5G-NR Qualcomm,212,2,0,8,2,174770,n5,10,873.85,15kHz,,0,212_0,0,-92.98,-10.34,26.39,0,-92.98,-10.34,Serving Beam,121.00,1,100.00,0.00,0.00,0.00,15.00,0,1,100.00,0.00,0.00,0.00,0,,,21.00,1.05,,,,,,,,,,,0.00,9.09,1,1.00,1,1.00,2x2_MIMO,SISO,2,8.96,25,24.70,4,8.46,,3,3.00,,1.457,0.257,1,1,30.77,38.46,19.23,11.54,0.00,16QAM,0.00,0.00,0.00,100.00,0.00,0.00,64QAM,1.457,0.233,,,,,DL NonCA,UL NonCA,,0.00,9.09,,,1.457,0.257,1.457,0.233,,,,
2022-08-11 16:29:39.800000,,,,,,,,,,,,,,,,,,,,,,,,,10,Band 2,700,18700,20,20,-106.01,-13.28,-72.20,,,3.36,13.81,14.00,11.80,2,0.00,100.00,0.00,0.00,TM4,14,,21.38,20.00,16.42,64QAM,64QAM,64QAM,40.50,4.50,,,,,0.00,0.00,,,,,40.50,4.67,,,0.00,0.00,,,,,,0.177,,,,NonCA,NonCA,Band 2,,,,,,,,,,,15kHz,,,,,,,26.54,,,,,121.00,1,100.00,0.00,0.00,0.00,15.00,1,1,100.00,0.00,0.00,0.00,0,,,21.00,0.63,,,,,,,,,,,0.00,16.67,1,1.00,1,1.00,2x2_MIMO,SISO,7,8.88,23,23.50,4,5.67,,3,3.08,,0.582,0.248,1,1,16.67,62.50,12.50,8.33,0.00,16QAM,0.00,0.00,0.00,100.00,0.00,0.00,64QAM,0.582,0.207,,,,,DL NonCA,UL NonCA,,0.00,16.67,,,0.582,0.248,0.582,0.207,,,,
2022-08-11 16:29:39.900000,,,,,,,,,,,,,,,,,,,,,,,,,10,Band 2,700,18700,20,20,-105.68,-10.84,-73.73,20.42,1.12,2.79,14.36,15.00,13.00,2,0.00,100.00,0.00,0.00,TM4,14,,22.00,17.43,10.88,64QAM,16QAM,64QAM,72.00,2.44,,,,,13.64,4.17,,,,,72.00,2.44,,,13.64,4.17,,,,,6.507,,0.000,,,NonCA,NonCA,Band 2,5G-NR Qualcomm,212,2,0,8,2,174770,n5,10,873.85,15kHz,,0,212_0,0,-92.68,-10.34,26.20,0,-92.68,-10.34,Serving Beam,120.80,1,100.00,0.00,0.00,0.00,15.00,1,1,100.00,0.00,0.00,0.00,0,,,21.00,3.58,,,,,,,,,,,0.00,0.00,1,1.00,1,1.00,2x2_MIMO,SISO,7,12.41,23,23.00,4,14.22,,3,3.20,,3.423,0.238,1,1,18.52,40.74,11.11,29.63,0.00,16QAM,0.00,0.00,0.00,100.00,0.00,0.00,64QAM,3.423,0.238,,,,,DL NonCA,UL NonCA,,0.00,0.00,,,3.423,0.238,3.423,0.238,,,,
2022-08-11 16:29:40.000000,,,,,,,,,,,,,,,,,,,5G-NR_NSA,,,,,LTE Qualcomm,10,Band 2,700,18700,20,20,-104.87,-10.43,-72.83,,,5.08,14.30,15.00,13.00,2,0.00,100.00,0.00,0.00,TM4,14,4x4,,,8.42,,,QPSK,,4.81,7.17,7.03,6.98,0.78,,11.76,7.281,0.295,6.813,0.248,,4.82,7.17,0.78,,11.76,7.281,0.295,6.813,0.248,,,,0.192,,NonCA,NonCA,Band 2,5G-NR Qualcomm,212,2,0,8,2,174770,n5,10,873.85,15kHz,,0,212_0,0,-93.05,-10.35,23.14,0,-93.05,-10.35,Serving Beam,121.20,1,100.00,0.00,0.00,0.00,15.00,0,1,100.00,0.00,0.00,0.00,0,,,21.00,2.94,9.83,,,,,,,,,,0.00,18.18,1,1.00,1,1.00,2x2_MIMO,SISO,7,7.39,23,22.89,4,4.00,6.12,3,3.36,0.51,0.204,0.227,1,1,13.04,78.26,4.35,4.35,0.00,16QAM,0.00,0.00,0.00,100.00,0.00,0.00,64QAM,0.204,0.183,,,,,DL NonCA,UL NonCA,,0.00,18.18,6.12,0.51,0.204,0.227,0.204,0.183,6.864,0.168,12.596,0.345
2022-08-11 16:29:40.100000,,,,,,,,,,,,,,,,,,,,,,,,,10,Band 2,700,18700,20,20,-104.96,-10.97,-72.49,20.70,,2.54,15.44,15.00,12.80,2,0.00,100.00,0.00,0.00,TM4,14,,23.56,21.00,13.00,64QAM,64QAM,64QAM,57.47,4.14,,,,,0.00,14.29,,,,,57.47,4.14,,,0.00,14.29,,,,,5.563,,0.000,,,NonCA,NonCA,Band 2,,,,,,,,,,,15kHz,,,,,,,24.78,,,,,121.60,1,100.00,0.00,0.00,0.00,15.00,0,1,100.00,0.00,0.00,0.00,0,,,21.00,3.00,,,,,,,,,,,0.00,18.18,1,1.00,1,1.00,2x2_MIMO,SISO,27,15.04,23,22.78,4,20.59,,3,3.73,,4.264,0.294,1,1,11.11,40.74,3.70,44.44,0.00,256QAM,0.00,0.00,0.00,100.00,0.00,0.00,64QAM,4.264,0.245,7.061,0.350,441342,21904,DL NonCA,UL NonCA,,0.00,18.18,,,4.264,0.294,4.264,0.245,,,,
2022-08-11 16:29:40.200000,,,,,,,,,,,,,,,,,,,,,,,,,10,Band 2,700,18700,20,20,-104.99,-11.43,-71.99,,,4.47,14.14,15.00,13.00,2,0.00,100.00,0.00,0.00,TM4,14,,,,9.64,,,16QAM,,3.64,,,,,,3.70,,,,,,3.64,,,,3.70,,,,,,,,,,NonCA,NonCA,Band 2,5G-NR Qualcomm,212,2,0,8,2,174770,n5,10,873.85,15kHz,,0,212_0,0,-93.02,-10.34,24.16,0,-93.02,-10.34,Serving Beam,121.00,1,100.00,0.00,0.00,0.00,15.00,0,1,100.00,0.00,0.00,0.00,0,,,21.00,3.55,,,,,,,,,,,1.41,6.67,1,1.00,1,1.00,2x2_MIMO,SISO,27,22.93,23,22.14,52,40.06,,3,3.60,,25.228,0.302,1,1,2.90,13.04,2.90,81.16,0.00,256QAM,0.00,0.00,0.00,100.00,0.00,0.00,64QAM,24.763,0.283,,,,,DL NonCA,UL NonCA,,1.41,6.67,,,25.228,0.302,24.763,0.283,,,,
2022-08-11 16:29:40.300000,,,,,,,,,,,,,,,,,,,,,,,,,10,Band 2,700,18700,20,20,-103.61,-12.58,-70.58,19.68,0.48,-3.68,13.93,15.00,12.45,2,0.00,100.00,0.00,0.00,TM4,14,,,,10.26,,,16QAM,,3.16,,,,,,16.67,,,,,,3.16,,,,16.67,,,,,,,,,,NonCA,NonCA,Band 2,5G-NR Qualcomm,212,2,0,8,2,174770,n5,10,873.85,15kHz,,0,212_0,0,-92.94,-10.33,24.35,0,-92.94,-10.33,Serving Beam,121.00,1,100.00,0.00,0.00,0.00,15.00,0,1,100.00,0.00,0.00,0.00,0,,,21.00,2.43,,,,,,,,,,,0.00,15.38,1,1.00,1,1.00,2x2_MIMO,SISO,7,13.00,22,22.27,4,15.65,,3,3.31,,3.147,0.290,1,1,13.04,39.13,21.74,26.09,0.00,16QAM,0.00,0.00,0.00,100.00,0.00,0.00,64QAM,3.147,0.242,,,,,DL NonCA,UL NonCA,,0.00,15.38,,,3.147,0.290,3.147,0.242,,,,
2022-08-11 16:29:40.400000,,,,,,,,,,,,,,,,,,,,,,,,,10,Band 2,700,18700,20,20,-103.62,-13.05,-69.94,,,-0.40,14.57,15.00,12.85,2,0.00,100.00,0.00,0.00,TM4,14,,22.00,21.12,12.78,64QAM,64QAM,64QAM,44.71,4.13,,,,,11.48,4.76,,,,,42.43,4.01,,,11.48,4.76,,,,,4.966,,0.000,,,NonCA,NonCA,Band 2,,,,,,,,,,,15kHz,,,,,,,22.33,,,,,121.33,1,100.00,0.00,0.00,0.00,15.00,0,1,100.00,0.00,0.00,0.00,0,,,21.00,1.89,,,,,,,,,,,0.00,25.00,1,1.00,1,1.00,2x2_MIMO,SISO,7,9.45,24,22.44,4,5.82,,3,4.33,,0.584,0.290,1,1,9.09,68.18,9.09,13.64,0.00,16QAM,0.00,0.00,0.00,100.00,0.00,0.00,64QAM,0.584,0.228,,,,,DL NonCA,UL NonCA,,0.00,25.00,,,0.584,0.290,0.584,0.228,,,,
2022-08-11 16:29:40.500000,,,,,,,,,,,,,,,,,,,,,,,,,10,Band 2,700,18700,20,20,-103.67,-12.70,-69.11,,,1.08,14.42,15.00,12.45,2,0.00,100.00,0.00,0.00,TM4,14,,,,13.05,,,64QAM,,3.57,,,,,,11.76,,,,,,3.20,,,,11.76,,,,,,,,,,NonCA,NonCA,Band 2,5G-NR Qualcomm,212,2,0,8,2,174770,n5,10,873.85,15kHz,,0,212_0,0,-93.38,-10.34,22.82,0,-93.38,-10.34,Serving Beam,121.25,1,100.00,0.00,0.00,0.00,15.00,0,1,100.00,0.00,0.00,0.00,0,,,21.15,2.05,,,,,,,,,,,0.00,8.33,1,1.00,1,1.00,2x2_MIMO,SISO,7,12.00,22,19.18,4,7.78,,3,6.17,,0.946,0.286,1,1,11.11,44.44,16.67,27.78,0.00,16QAM,0.00,0.00,27.27,72.73,0.00,0.00,64QAM,0.946,0.270,,,,,DL NonCA,UL NonCA,,0.00,8.33,,,0.946,0.286,0.946,0.270,1.415,0.173,7.226,0.328
2022-08-11 16:29:40.600000,,,,,,,,,,,,,,,,,,,,,,,,,10,Band 2,700,18700,20,20,-103.37,-14.58,-67.67,19.10,0.40,2.87,13.67,15.00,12.70,2,0.00,100.00,0.00,0.00,TM4,14,,23.61,21.37,10.88,64QAM,64QAM,16QAM,33.04,2.88,,,,,0.00,18.18,,,,,33.04,4.43,,,0.00,18.18,,,,,6.280,,0.000,,,NonCA,NonCA,Band 2,,,,,,,,,,,15kHz,,,,,,,24.87,,,,,121.00,1,100.00,0.00,0.00,0.00,15.00,0,1,100.00,0.00,0.00,0.00,0,,,21.08,1.20,,,,,,,,,,,0.00,7.14,1,1.00,1,1.00,2x2_MIMO,SISO,24,11.67,22,20.77,4,9.90,,3,4.14,,1.551,0.321,1,1,14.29,42.86,23.81,19.05,0.00,16QAM,0.00,0.00,7.69,92.31,0.00,0.00,64QAM,1.551,0.301,12.745,0.330,796591,20614,DL NonCA,UL NonCA,,0.00,7.14,,,1.551,0.321,1.551,0.301,,,,
2022-08-11 16:29:40.700000,,,,,,,,,,,,,,,,,,,,,,,,,10,Band 2,700,18700,20,20,-104.28,-12.83,-70.22,,,-6.44,12.14,14.00,11.27,2,0.00,100.00,0.00,0.00,TM4,14,,24.55,19.60,17.20,64QAM,64QAM,64QAM,68.73,3.40,,,,,0.00,11.54,,,,,68.73,3.40,,,0.00,11.54,,,,,,,,,,NonCA,NonCA,Band 2,5G-NR Qualcomm,212,2,0,8,2,174770,n5,10,873.85,15kHz,,0,212_0,0,-92.88,-10.34,23.21,0,-92.88,-10.34,Serving Beam,121.00,1,100.00,0.00,0.00,0.00,15.00,0,1,100.00,0.00,0.00,0.00,0,,,21.00,3.00,,,,,,,,,,,0.00,16.67,1,1.00,1,1.00,2x2_MIMO,SISO,7,9.30,23,22.10,4,8.15,,3,3.75,,1.372,0.276,1,1,14.81,66.67,3.70,14.81,0.00,16QAM,0.00,0.00,0.00,100.00,0.00,0.00,64QAM,1.372,0.237,,,,,DL NonCA,UL NonCA,,0.00,16.67,,,1.372,0.276,1.372,0.237,,,,
2022-08-11 16:29:40.800000,,,,,,,,,,,,,,,,,,,,,,,,,10,Band 2,700,18700,20,20,-103.98,-13.08,-69.67,,,0.92,12.21,14.33,11.58,2,0.00,100.00,0.00,0.00,TM4,14,,,,11.86,,,64QAM,,3.64,,,,,,6.67,,,,,,3.64,,,,6.67,,,,,,,,,,NonCA,NonCA,Band 2,5G-NR Qualcomm,212,2,0,8,2,174770,n5,10,873.85,15kHz,,0,212_0,0,-93.66,-10.34,21.92,0,-93.66,-10.34,Serving Beam,121.80,1,100.00,0.00,0.00,0.00,14.00,0,1,100.00,0.00,0.00,0.00,0,,,21.00,3.59,,,,,,,,,,,0.00,0.00,1,1.00,1,1.00,2x2_MIMO,SISO,7,7.55,23,22.20,4,4.00,,3,4.20,,0.214,0.242,1,1,22.73,59.09,13.64,4.55,0.00,16QAM,0.00,0.00,0.00,100.00,0.00,0.00,64QAM,0.214,0.242,,,,,DL NonCA,UL NonCA,,0.00,0.00,,,0.214,0.242,0.214,0.242,,,,
