TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving BandWidth(UL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] WB CQI CW0,LTE KPI SCell[1] WB CQI CW1,LTE KPI SCell[1] WB RI,LTE KPI SCell[1] WB RI1 Rate,LTE KPI SCell[1] WB RI2 Rate,LTE KPI SCell[1] WB RI3 Rate,LTE KPI SCell[1] WB RI4 Rate,LTE KPI SCell[1] Tx Mode,LTE KPI SCell[1] WB PMI 0,LTE KPI SCell[1] M(Tx) x N(Rx) Ant ,LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
2022-08-12 19:13:49.200000,-90.409874,41.597565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,Band 66,66486,132022,10,10,-97.00,-16.31,-63.69,,,16.00,-0.70,13.33,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,,,,,,,,,,,,,,16.67,,,,,,,,,,16.67,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 19:13:49.300000,-90.409836,41.597561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.20,,,,1,100.00,0.00,0.00,0.00,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 19:13:49.500000,-90.409760,41.597557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.00,0.00,,,,,,TM4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 19:13:49.600000,-90.409714,41.597557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.57,,10.00,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,1.00,,,QPSK,,,4.00,,,,,,0.00,,,,,,4.00,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0,0
2022-08-12 19:13:49.800000,-90.409637,41.597553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,Band 66,66486,132022,10,10,-96.94,-15.19,-64.69,,,-7.57,1.10,12.00,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 19:13:49.900000,-90.409599,41.597553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,Band 66,66486,132022,10,10,-93.75,-12.50,-63.88,21.29,15.05,-8.14,1.00,12.00,13.00,2,0.00,100.00,0.00,0.00,TM4,11,,,,12.50,,,QPSK,,2.00,,,,,,0.00,,,,,,2.00,,,,0.00,,,,,0.000,,0.000,0.001,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 19:13:50.000000,-90.409561,41.597549,-90.409560,41.597550,19:13:48,94,119,119.00,32.54,1,2,,1,29.000,298.000,18.000,3,8.000,313.000,21.000,10,40.000,138.000,39.000,23,10.000,137.000,27.000,LTE,,,,,,,,,,,,,,,,,,9.00,12.00,2,0.00,100.00,0.00,0.00,TM4,11,,,,,,,,,,,,,0.30,,,,,,,,,,0.30,,,,,,,,0.001,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 19:13:50.100000,-90.409523,41.597546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0,0
2022-08-12 19:13:50.200000,-90.409485,41.597546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.00,10.00,2,0.00,100.00,0.00,0.00,TM4,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 19:13:50.400000,-90.409409,41.597542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,Band 66,66486,132022,10,10,-93.06,-15.38,-60.75,,,-9.29,3.10,11.00,10.00,2,0.00,100.00,0.00,0.00,TM4,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 19:13:50.500000,-90.409363,41.597542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.00,15.00,2,0.00,100.00,0.00,0.00,TM4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 19:13:50.600000,-90.409325,41.597538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0,0
2022-08-12 19:13:50.800000,-90.409248,41.597534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,Band 66,66486,132022,10,10,-90.46,-14.15,-59.02,,,-15.13,0.40,10.50,0.00,1,100.00,0.00,0.00,0.00,TM4,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 19:13:50.900000,-90.409210,41.597534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,Band 66,66486,132022,10,10,-89.96,-14.54,-58.42,,,-22.35,0.67,10.67,2.67,1,66.67,33.33,0.00,0.00,TM4,11,,,,3.00,,,QPSK,,5.00,,,,,,,,,,,,5.00,,,,,,,,,0.000,,0.000,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 19:13:51.000000,-90.409172,41.597530,-90.409170,41.597530,19:13:49,95,118,118.00,32.54,1,2,,1,29.000,298.000,18.000,3,8.000,313.000,21.000,10,40.000,138.000,41.000,23,10.000,137.000,30.000,LTE,,,,LTE Qualcomm,157,Band 66,66486,132022,10,10,-91.44,-14.38,-59.69,,,-18.20,1.30,13.50,5.00,2,50.00,50.00,0.00,0.00,TM4,11,,0.00,,,QPSK,,,3.00,,0.00,0.00,0.00,,0.00,0.00,0.000,0.001,0.000,0.001,3.00,,0.00,,0.00,0.00,0.000,0.001,0.000,0.001,,,,,,NonCA,,Band 66,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 19:13:51.100000,-90.409134,41.597527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,Band 66,66486,132022,10,10,-92.59,-15.88,-59.41,22.75,,-5.50,2.55,12.25,10.75,2,0.00,100.00,0.00,0.00,TM4,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.002,0,96
2022-08-12 19:13:51.200000,-90.409096,41.597523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.00,10.00,2,0.00,100.00,0.00,0.00,TM4,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 19:13:51.400000,-90.409019,41.597519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,Band 66,66486,132022,10,10,-94.63,-17.75,-59.00,,,-2.56,0.40,13.00,5.50,2,50.00,50.00,0.00,0.00,TM4,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 19:13:51.500000,-90.408981,41.597515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.67,11.00,,13.00,10.00,2,0.00,100.00,0.00,0.00,TM4,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 19:13:51.600000,-90.408936,41.597511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0,0
2022-08-12 19:13:51.800000,-90.408859,41.597507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,Band 66,66486,132022,10,10,-94.13,-16.09,-61.00,,,-7.71,-0.85,12.67,8.33,2,0.00,100.00,0.00,0.00,TM4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,0.001,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 19:13:51.900000,-90.408821,41.597504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,Band 66,66486,132022,10,10,-94.28,-14.76,-61.39,,,-23.62,0.25,9.25,2.50,1,50.00,25.00,25.00,0.00,TM4,11,,2.00,,,QPSK,,,3.00,,,,,,0.00,,,,,,3.00,,,,0.00,,,,,,0.000,,0.000,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 19:13:52.000000,-90.408783,41.597500,-90.408780,41.597500,19:13:50,93,117,117.00,32.64,1,2,,1,29.000,298.000,18.000,3,8.000,313.000,21.000,10,40.000,138.000,41.000,23,10.000,137.000,28.000,LTE,,,,LTE Qualcomm,157,Band 66,66486,132022,10,10,-89.81,-15.00,-57.49,,,-11.33,5.05,11.60,1.80,1,80.00,20.00,0.00,0.00,TM4,2,4x2,,,,,,,,,0.34,0.34,0.27,0.05,,0.00,0.072,0.038,0.072,0.030,,,0.34,0.05,,0.00,0.072,0.038,0.072,0.030,,,,,,NonCA,,Band 66,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 19:13:52.100000,-90.408745,41.597496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,Band 66,66486,132022,10,10,-92.58,-13.20,-62.38,,,-18.40,6.40,10.80,8.20,2,0.00,100.00,0.00,0.00,TM4,11,,5.00,,,QPSK,,,3.50,,,,,,0.00,16.67,,,,,3.50,,,,0.00,16.67,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.006,328,364
2022-08-12 19:13:52.200000,-90.408699,41.597492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,Band 66,66486,132022,10,10,-91.86,-16.04,-56.66,,,-18.31,2.23,12.33,10.33,2,0.00,100.00,0.00,0.00,TM4,11,,,,17.13,,,64QAM,,3.50,,,,,,,,,,,,3.50,,,,,,,,,0.007,,0.007,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 19:13:52.300000,-90.408661,41.597488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,Band 66,66486,132022,10,10,-87.85,-14.93,-55.16,,,-14.76,2.64,11.67,10.33,2,0.00,100.00,0.00,0.00,TM4,11,,,,,,,,,,,,,,,0.00,,,,,,,,,,0.00,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 19:13:52.400000,-90.408623,41.597485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,Band 66,66486,132022,10,10,-88.75,-15.37,-56.15,21.13,8.24,-16.07,0.95,12.40,11.60,2,0.00,100.00,0.00,0.00,TM4,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.122,,0.122,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 19:13:52.500000,-90.408585,41.597481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,Band 66,66486,132022,10,10,-90.40,-15.48,-57.27,,4.00,-16.70,6.22,11.25,10.75,2,0.00,100.00,0.00,0.00,TM4,11,,8.58,7.71,20.25,QPSK,QPSK,64QAM,13.58,3.63,,,,,0.00,16.67,,,,,13.58,3.63,,,0.00,16.67,,,,,,,,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 19:13:52.600000,-90.408539,41.597477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,Band 66,66486,132022,10,10,-91.01,-14.36,-59.42,,,-15.81,6.81,12.20,11.40,2,0.00,100.00,0.00,0.00,TM4,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078,0.023,4817,1440
