PING 54.176.53.206 (54.176.53.206) 38(66) bytes of data.
46 bytes from 54.176.53.206: icmp_seq=49 ttl=44 time=67.3 ms
46 bytes from 54.176.53.206: icmp_seq=50 ttl=44 time=66.5 ms
46 bytes from 54.176.53.206: icmp_seq=51 ttl=44 time=64.7 ms
46 bytes from 54.176.53.206: icmp_seq=52 ttl=44 time=64.3 ms
46 bytes from 54.176.53.206: icmp_seq=53 ttl=44 time=71.4 ms
46 bytes from 54.176.53.206: icmp_seq=54 ttl=44 time=63.0 ms
46 bytes from 54.176.53.206: icmp_seq=55 ttl=44 time=62.3 ms
46 bytes from 54.176.53.206: icmp_seq=56 ttl=44 time=78.4 ms
46 bytes from 54.176.53.206: icmp_seq=57 ttl=44 time=71.6 ms
46 bytes from 54.176.53.206: icmp_seq=58 ttl=44 time=71.4 ms
46 bytes from 54.176.53.206: icmp_seq=59 ttl=44 time=69.4 ms
46 bytes from 54.176.53.206: icmp_seq=60 ttl=44 time=76.7 ms
46 bytes from 54.176.53.206: icmp_seq=61 ttl=44 time=72.8 ms
46 bytes from 54.176.53.206: icmp_seq=62 ttl=44 time=67.0 ms
46 bytes from 54.176.53.206: icmp_seq=63 ttl=44 time=67.5 ms
46 bytes from 54.176.53.206: icmp_seq=64 ttl=44 time=66.5 ms
46 bytes from 54.176.53.206: icmp_seq=65 ttl=44 time=65.5 ms
46 bytes from 54.176.53.206: icmp_seq=66 ttl=44 time=64.6 ms
46 bytes from 54.176.53.206: icmp_seq=67 ttl=44 time=73.4 ms
46 bytes from 54.176.53.206: icmp_seq=68 ttl=44 time=71.1 ms
46 bytes from 54.176.53.206: icmp_seq=69 ttl=44 time=79.3 ms
46 bytes from 54.176.53.206: icmp_seq=70 ttl=44 time=79.5 ms
46 bytes from 54.176.53.206: icmp_seq=71 ttl=44 time=61.2 ms
46 bytes from 54.176.53.206: icmp_seq=72 ttl=44 time=86.5 ms
46 bytes from 54.176.53.206: icmp_seq=73 ttl=44 time=78.3 ms
46 bytes from 54.176.53.206: icmp_seq=74 ttl=44 time=76.3 ms
46 bytes from 54.176.53.206: icmp_seq=75 ttl=44 time=67.3 ms
46 bytes from 54.176.53.206: icmp_seq=76 ttl=44 time=66.2 ms
46 bytes from 54.176.53.206: icmp_seq=77 ttl=44 time=65.5 ms
46 bytes from 54.176.53.206: icmp_seq=78 ttl=44 time=65.2 ms
46 bytes from 54.176.53.206: icmp_seq=79 ttl=44 time=63.3 ms
46 bytes from 54.176.53.206: icmp_seq=80 ttl=44 time=62.4 ms
46 bytes from 54.176.53.206: icmp_seq=81 ttl=44 time=62.2 ms
46 bytes from 54.176.53.206: icmp_seq=82 ttl=44 time=71.5 ms
46 bytes from 54.176.53.206: icmp_seq=83 ttl=44 time=70.2 ms
46 bytes from 54.176.53.206: icmp_seq=84 ttl=44 time=68.4 ms
46 bytes from 54.176.53.206: icmp_seq=85 ttl=44 time=68.3 ms
46 bytes from 54.176.53.206: icmp_seq=86 ttl=44 time=66.3 ms
46 bytes from 54.176.53.206: icmp_seq=87 ttl=44 time=70.4 ms
46 bytes from 54.176.53.206: icmp_seq=88 ttl=44 time=65.4 ms
46 bytes from 54.176.53.206: icmp_seq=89 ttl=44 time=66.4 ms
46 bytes from 54.176.53.206: icmp_seq=90 ttl=44 time=71.4 ms
46 bytes from 54.176.53.206: icmp_seq=91 ttl=44 time=67.5 ms
46 bytes from 54.176.53.206: icmp_seq=92 ttl=44 time=65.2 ms
46 bytes from 54.176.53.206: icmp_seq=93 ttl=44 time=71.4 ms
46 bytes from 54.176.53.206: icmp_seq=94 ttl=44 time=72.2 ms
46 bytes from 54.176.53.206: icmp_seq=95 ttl=44 time=68.6 ms
46 bytes from 54.176.53.206: icmp_seq=96 ttl=44 time=74.0 ms
46 bytes from 54.176.53.206: icmp_seq=97 ttl=44 time=68.5 ms
46 bytes from 54.176.53.206: icmp_seq=98 ttl=44 time=68.3 ms
46 bytes from 54.176.53.206: icmp_seq=99 ttl=44 time=90.4 ms
46 bytes from 54.176.53.206: icmp_seq=100 ttl=44 time=68.4 ms

--- 54.176.53.206 ping statistics ---
100 packets transmitted, 100 received, 0% packet loss, time 19874ms
rtt min/avg/max/mdev = 61.146/69.915/90.454/6.150 ms
