PING 3.19.94.93 (3.19.94.93) 38(66) bytes of data.
46 bytes from 3.19.94.93: icmp_seq=81 ttl=37 time=93.4 ms
46 bytes from 3.19.94.93: icmp_seq=82 ttl=37 time=82.4 ms
46 bytes from 3.19.94.93: icmp_seq=83 ttl=37 time=71.4 ms
46 bytes from 3.19.94.93: icmp_seq=84 ttl=37 time=80.4 ms
46 bytes from 3.19.94.93: icmp_seq=85 ttl=37 time=50.7 ms
46 bytes from 3.19.94.93: icmp_seq=86 ttl=37 time=51.1 ms
46 bytes from 3.19.94.93: icmp_seq=87 ttl=37 time=61.2 ms
46 bytes from 3.19.94.93: icmp_seq=88 ttl=37 time=52.5 ms
46 bytes from 3.19.94.93: icmp_seq=89 ttl=37 time=48.2 ms
46 bytes from 3.19.94.93: icmp_seq=90 ttl=37 time=45.6 ms
46 bytes from 3.19.94.93: icmp_seq=91 ttl=37 time=47.2 ms
46 bytes from 3.19.94.93: icmp_seq=92 ttl=37 time=52.4 ms
46 bytes from 3.19.94.93: icmp_seq=93 ttl=37 time=53.3 ms
46 bytes from 3.19.94.93: icmp_seq=94 ttl=37 time=52.5 ms
46 bytes from 3.19.94.93: icmp_seq=95 ttl=37 time=49.3 ms
46 bytes from 3.19.94.93: icmp_seq=96 ttl=37 time=77.3 ms
46 bytes from 3.19.94.93: icmp_seq=97 ttl=37 time=56.2 ms
46 bytes from 3.19.94.93: icmp_seq=98 ttl=37 time=76.5 ms
46 bytes from 3.19.94.93: icmp_seq=99 ttl=37 time=103 ms

--- 3.19.94.93 ping statistics ---
100 packets transmitted, 98 received, 2% packet loss, time 19902ms
rtt min/avg/max/mdev = 44.568/78.451/398.467/38.326 ms, pipe 2
