idx,size,avail,enc_fin,offload,inf,recv
0,38912,1660495513866,1660495513901,1660495513901,63,1660495514224
4,38912,1660495514265,1660495514300,1660495514301,63,1660495514584
8,38912,1660495514666,1660495514701,1660495514701,63,1660495514934
11,38912,1660495514965,1660495515000,1660495515001,63,1660495515264
14,38912,1660495515265,1660495515300,1660495515301,63,1660495515510
17,38912,1660495515565,1660495515601,1660495515601,63,1660495515844
20,38912,1660495515865,1660495515900,1660495515901,63,1660495516109
23,38912,1660495516165,1660495516200,1660495516201,63,1660495516425
26,38912,1660495516466,1660495516501,1660495516502,63,1660495516734
29,38912,1660495516766,1660495516801,1660495516801,63,1660495517105
33,38912,1660495517165,1660495517200,1660495517201,63,1660495517424
36,38912,1660495517465,1660495517500,1660495517501,63,1660495517745
39,38912,1660495517765,1660495517800,1660495517801,63,1660495518074
43,38912,1660495518165,1660495518200,1660495518201,63,1660495518464
46,38912,1660495518465,1660495518500,1660495518501,63,1660495518745
49,38912,1660495518765,1660495518800,1660495518801,63,1660495519105
53,38912,1660495519166,1660495519201,1660495519201,63,1660495519465
56,38912,1660495519465,1660495519500,1660495519501,63,1660495519844
60,38912,1660495519865,1660495519900,1660495519901,63,1660495520224
64,38912,1660495520265,1660495520300,1660495520301,63,1660495520545
67,38912,1660495520565,1660495520600,1660495520601,63,1660495520864
70,38912,1660495520865,1660495520900,1660495520901,63,1660495521164
73,38912,1660495521165,1660495521200,1660495521201,63,1660495521421
76,38912,1660495521465,1660495521500,1660495521501,63,1660495521724
79,38912,1660495521766,1660495521801,1660495521801,63,1660495522145
83,38912,1660495522165,1660495522200,1660495522201,63,1660495522465
86,38912,1660495522465,1660495522500,1660495522501,63,1660495522744
89,38912,1660495522765,1660495522800,1660495522801,63,1660495523024
92,38912,1660495523065,1660495523100,1660495523101,63,1660495523304
95,38912,1660495523365,1660495523400,1660495523401,63,1660495523665
99,38912,1660495523766,1660495523800,1660495523801,63,1660495524025
102,38912,1660495524065,1660495524100,1660495524101,63,1660495524334
105,38912,1660495524365,1660495524400,1660495524401,63,1660495524655
108,38912,1660495524665,1660495524700,1660495524701,63,1660495524985
112,38912,1660495525065,1660495525100,1660495525101,63,1660495525304
115,38912,1660495525365,1660495525400,1660495525401,63,1660495525625
118,38912,1660495525665,1660495525700,1660495525701,63,1660495525984
122,38912,1660495526065,1660495526100,1660495526101,63,1660495526344
125,38912,1660495526365,1660495526400,1660495526401,63,1660495526644
128,38912,1660495526665,1660495526700,1660495526701,63,1660495526945
131,38912,1660495526965,1660495527000,1660495527001,63,1660495527214
134,38912,1660495527265,1660495527300,1660495527301,63,1660495527509
137,38912,1660495527565,1660495527600,1660495527601,63,1660495527824
140,38912,1660495527865,1660495527900,1660495527901,63,1660495528104
143,38912,1660495528166,1660495528201,1660495528201,63,1660495528455
146,38912,1660495528465,1660495528500,1660495528501,63,1660495528702
149,38912,1660495528765,1660495528800,1660495528801,63,1660495529065
152,38912,1660495529065,1660495529100,1660495529101,63,1660495529344
155,38912,1660495529365,1660495529400,1660495529401,63,1660495529665
158,38912,1660495529665,1660495529700,1660495529701,63,1660495529944
161,38912,1660495529965,1660495530000,1660495530001,63,1660495530215
164,38912,1660495530265,1660495530300,1660495530301,63,1660495530504
167,38912,1660495530565,1660495530600,1660495530601,63,1660495530865
170,38912,1660495530865,1660495530900,1660495530901,63,1660495531184
174,38912,1660495531265,1660495531300,1660495531301,63,1660495531504
177,38912,1660495531566,1660495531601,1660495531601,63,1660495531854
180,38912,1660495531865,1660495531900,1660495531901,63,1660495532104
183,38912,1660495532166,1660495532201,1660495532202,63,1660495532454
186,38912,1660495532465,1660495532500,1660495532501,63,1660495532724
189,38912,1660495532765,1660495532800,1660495532801,63,1660495533064
192,38912,1660495533065,1660495533100,1660495533101,63,1660495533385
196,38912,1660495533465,1660495533500,1660495533501,63,1660495533784
