TIME_STAMP,Lat,Lon,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Event 5G-NR/LTE Events,5G KPI PCell RF Frequency [MHz],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,5G KPI PCell RF Serving PCI,LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],LTE KPI SCell[3] MAC DL Throughput[Mbps],LTE KPI SCell[4] MAC DL Throughput[Mbps],5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC DL Throughput [Mbps],LTE KPI PCell Serving BandWidth(DL),5G KPI PCell RF BandWidth,LTE KPI PCell DL MCS0,5G KPI PCell Layer1 DL MCS (Avg),LTE KPI PDSCH BLER[%],5G KPI PCell Layer1 DL BLER [%],LTE KPI PCell Serving RSRP[dBm],5G KPI PCell RF Serving SS-RSRP [dBm],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI SCell[1] MAC UL Throughput[Mbps],LTE KPI SCell[2] MAC UL Throughput[Mbps],LTE KPI SCell[3] MAC UL Throughput[Mbps],LTE KPI SCell[4] MAC UL Throughput[Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[3] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[4] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[5] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[6] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[7] Layer2 MAC UL Throughput [Mbps],LTE KPI PCell UL MCS,5G KPI PCell Layer1 UL MCS (Avg),LTE KPI PUSCH BLER[%],5G KPI PCell Layer1 UL BLER [%],Smart Phone Smart Throughput Mobile Network Tx Byte
2022-08-12 00:39:25.000000,41.093842,-100.660088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 00:39:25.700000,41.093842,-100.660088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 00:39:25.737376,41.093842,-100.660088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 00:39:25.800000,41.093842,-100.660088,,,,650.0,143.0,,,,,,,,,,,,,,,10.0,,,,,,-89.0,,,,,,,,,,,,,,,,,,,,
2022-08-12 00:39:25.900000,41.093842,-100.660088,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0
2022-08-12 00:39:26.000000,41.093842,-100.660088,,,,650.0,143.0,,,,,,,,,,,,,,,10.0,,,,,,-92.69,,,0.0,,,,,,,,,,,,,,,,,
2022-08-12 00:39:26.200000,41.093842,-100.660088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 00:39:26.300000,41.09383,-100.660042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 00:39:26.400000,41.093819,-100.659996,0.0,,,650.0,143.0,,,,,,,,,,,,,,,10.0,,0.0,,0.0,,-94.92,,0.0,,,,,,,,,,,,,,,,0.0,,0.0
2022-08-12 00:39:26.500000,41.093803,-100.65995,,,,650.0,143.0,,,,,,,,,,,,,,,10.0,,,,,,-93.13,,,,,,,,,,,,,,,,,,,,
2022-08-12 00:39:26.600000,41.093792,-100.659904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 00:39:26.700000,41.093781,-100.659866,,,,650.0,143.0,,,,,,,,,,,,,,,10.0,,,,,,-90.19,,,,,,,,,,,,,,,,,,,,
2022-08-12 00:39:26.900000,41.093758,-100.659775,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0
2022-08-12 00:39:27.000000,41.093742,-100.659729,,,,650.0,143.0,,,,,,,,,,,,,,,10.0,,,,,,-87.94,,,,,,,,,,,,,,,,,,,,
2022-08-12 00:39:27.200000,41.093719,-100.659637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 00:39:27.300000,41.093708,-100.659592,,,,650.0,143.0,,,,,,,,,,,,,,,10.0,,,,,,-91.0,,,,,,,,,,,,,,,,,,,,
2022-08-12 00:39:27.400000,41.093697,-100.659546,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0
2022-08-12 00:39:27.500000,41.093685,-100.6595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 00:39:27.600000,41.093674,-100.659454,,,,650.0,143.0,,,,,,,,,,,,,,,10.0,,,,,,-90.19,,,,,,,,,,,,,,,,,,,,
2022-08-12 00:39:27.800000,41.093647,-100.659355,,,,650.0,143.0,,,,,,,,,,,,,,,10.0,,,,,,-88.81,,,,,,,,,,,,,,,,,,,,
2022-08-12 00:39:27.900000,41.093636,-100.659309,0.0,,,650.0,143.0,,,,,,,,,,,,,,,10.0,,,,,,-90.53,,0.001,,,,,,,,,,,,,,,,,,60.0
2022-08-12 00:39:28.000000,41.093624,-100.659264,,,,650.0,143.0,,0.074,,,,,,,,,,,,,10.0,,27.0,,33.33,,-91.93,,,4.233,,,,,,,,,,,,,,,12.5,,
2022-08-12 00:39:28.100000,41.093613,-100.659218,,,,650.0,143.0,,,,,,,,,,,,,,,10.0,,,,,,-94.09,,,,,,,,,,,,,,,,17.53,,,,
2022-08-12 00:39:28.200000,41.093601,-100.659172,,,,650.0,143.0,,,,,,,,,,,,,,,10.0,,9.2,,0.0,,-93.65,,,,,,,,,,,,,,,,17.89,,0.0,,
2022-08-12 00:39:28.300000,41.09359,-100.659126,,,,650.0,143.0,,,,,,,,,,,,,,,10.0,,,,,,-95.77,,,,,,,,,,,,,,,,18.61,,0.0,,
2022-08-12 00:39:28.400000,41.093575,-100.659081,0.035,,,650.0,143.0,,,,,,,,,,,,,,,10.0,,12.61,,14.29,,-96.98,,2.281,,,,,,,,,,,,,,19.3,,0.0,,142578.0
2022-08-12 00:39:28.500000,41.093563,-100.659035,,,,650.0,143.0,,,,,,,,,,,,,,,10.0,,8.75,,0.0,,-98.66,,,,,,,,,,,,,,,,19.14,,6.52,,
2022-08-12 00:39:28.600000,41.093548,-100.658989,,,,650.0,143.0,,,,,,,,,,,,,,,10.0,,13.17,,0.0,,-92.84,,,,,,,,,,,,,,,,21.03,,13.54,,
2022-08-12 00:39:28.700000,41.093536,-100.658951,,,,650.0,143.0,,,,,,,,,,,,,,,10.0,,12.52,,0.0,,-94.47,,,,,,,,,,,,,,,,20.33,,2.9,,
2022-08-12 00:39:28.800000,41.093525,-100.658905,,,,650.0,143.0,,,,,,,,,,,,,,,10.0,,11.68,,0.0,,-92.2,,,,,,,,,,,,,,,,21.54,,5.15,,
2022-08-12 00:39:28.900000,41.09351,-100.658859,0.202,,,650.0,143.0,,,,,,,,,,,,,,,10.0,,12.33,,0.0,,-94.29,,14.918,,,,,,,,,,,,,,22.81,,11.49,,932374.0
2022-08-12 00:39:29.000000,41.093498,-100.658813,,,,650.0,143.0,,0.465,,,,,,,,,,,,,10.0,,12.65,,0.0,,-95.92,,,10.937,,,,,,,,,,,,,19.43,,13.13,,
2022-08-12 00:39:29.100000,41.093483,-100.658768,,,,650.0,143.0,,,,,,,,,,,,,,,10.0,,12.53,,1.61,,-96.86,,,,,,,,,,,,,,,,15.73,,10.31,,
2022-08-12 00:39:29.200000,41.093472,-100.658722,,,,650.0,143.0,,,,,,,,,,,,,,,10.0,,11.64,,0.0,,-93.26,,,,,,,,,,,,,,,,22.04,,0.0,,
2022-08-12 00:39:29.300000,41.09346,-100.658676,,,,650.0,143.0,,,,,,,,,,,,,,,10.0,,13.03,,0.0,,-89.54,,,,,,,,,,,,,,,,25.28,,10.11,,
2022-08-12 00:39:29.400000,41.093449,-100.65863,0.309,,,650.0,143.0,,,,,,,,,,,,,,,10.0,,14.82,,0.0,,-87.37,,12.904,,,,,,,,,,,,,,26.78,,8.0,,806520.0
2022-08-12 00:39:29.500000,41.093433,-100.658585,,,,650.0,143.0,,,,,,,,,,,,,,,10.0,,13.71,,0.0,,-85.49,,,,,,,,,,,,,,,,25.68,,4.29,,
2022-08-12 00:39:29.600000,41.093422,-100.658539,,,,650.0,143.0,,,,,,,,,,,,,,,10.0,,14.48,,1.92,,-88.58,,,,,,,,,,,,,,,,13.55,,20.21,,
2022-08-12 00:39:29.700000,41.09341,-100.658493,,,,650.0,143.0,,,,,,,,,,,,,,,10.0,,14.92,,0.0,,-92.3,,,,,,,,,,,,,,,,12.16,,3.03,,
2022-08-12 00:39:29.800000,41.093399,-100.658455,,,,650.0,143.0,,,,,,,,,,,,,,,10.0,,12.85,,0.0,,-89.56,,,,,,,,,,,,,,,,10.98,,25.81,,
2022-08-12 00:39:29.900000,41.093388,-100.658409,0.297,,,650.0,143.0,,,,,,,,,,,,,,,10.0,,11.75,,0.0,,-87.09,,3.928,,,,,,,,,,,,,,9.39,,5.1,,245476.0
2022-08-12 00:39:30.000000,41.093372,-100.658363,,,,650.0,143.0,,0.351,,,,,,,,,,,,,10.0,,11.89,,0.0,,-87.24,,,6.455,,,,,,,,,,,,,10.01,,1.14,,
