TIME_STAMP,Lon,Lat,Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Event 5G-NR/LTE Events,5G KPI PCell RF Frequency [MHz],LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving PCI,5G KPI PCell RF Serving PCI
2022-08-12 22:37:07.973733,-92.071022,41.689129,,,,,,
2022-08-12 22:37:08.000000,-92.071022,41.689129,,,,,,
2022-08-12 22:37:08.100000,-92.071022,41.689129,,,,66486.0,211.0,
2022-08-12 22:37:08.127674,-92.071022,41.689129,,eventA3,,,,
2022-08-12 22:37:08.200000,-92.071022,41.689129,0.0,,,66486.0,211.0,
2022-08-12 22:37:08.224980,-92.071022,41.689129,,eventA2,,,,
2022-08-12 22:37:08.300000,-92.071022,41.689129,,,,66486.0,211.0,
2022-08-12 22:37:08.368092,-92.071022,41.689129,,eventA1,,,,
2022-08-12 22:37:08.370559,-92.071022,41.689129,,eventA3,,,,
2022-08-12 22:37:08.500000,-92.071022,41.689129,,,,66486.0,211.0,
2022-08-12 22:37:08.700000,-92.071022,41.689129,0.0,,,,,
2022-08-12 22:37:08.800000,-92.070976,41.689125,,,,66486.0,211.0,
2022-08-12 22:37:08.806251,-92.070976,41.689125,,eventA3,,,,
2022-08-12 22:37:09.000000,-92.070892,41.689117,,,,66486.0,211.0,
2022-08-12 22:37:09.003081,-92.070885,41.689117,,eventA3,,,,
2022-08-12 22:37:09.200000,-92.070801,41.68911,0.0,,,66486.0,211.0,
2022-08-12 22:37:09.212142,-92.070793,41.68911,,eventA3,,,,
2022-08-12 22:37:09.300000,-92.070755,41.689106,,,,66486.0,211.0,
2022-08-12 22:37:09.333589,-92.07074,41.689106,,eventA1,,,,
2022-08-12 22:37:09.500000,-92.070671,41.689098,,,,66486.0,211.0,
2022-08-12 22:37:09.700000,-92.07058,41.689091,0.0,,,,,
2022-08-12 22:37:09.800000,-92.070488,41.689083,,,,66486.0,211.0,
2022-08-12 22:37:09.900000,-92.070404,41.689075,,,,66486.0,211.0,
2022-08-12 22:37:09.979377,-92.070335,41.689068,,RRC Connection Release,,,,
2022-08-12 22:37:10.000000,-92.070313,41.689068,,,,,,
2022-08-12 22:37:10.100000,-92.070229,41.68906,,,,,,
2022-08-12 22:37:10.200000,-92.070145,41.689049,0.0,,,,,
2022-08-12 22:37:10.300000,-92.070053,41.689041,,,,,,
2022-08-12 22:37:10.500000,-92.069878,41.689026,,,,,,
2022-08-12 22:37:10.700000,-92.069702,41.689011,0.0,,,,,
2022-08-12 22:37:11.000000,-92.069572,41.688999,,,,66486.0,211.0,
2022-08-12 22:37:11.010610,-92.069565,41.688999,,Cell Searching Start,,,,
2022-08-12 22:37:11.010610,-92.069565,41.688999,,Cell Camp On,,,,
2022-08-12 22:37:11.200000,-92.069481,41.688988,0.0,,,,,
2022-08-12 22:37:11.500000,-92.069351,41.688976,,,,,,
2022-08-12 22:37:11.569570,-92.069321,41.688972,,RRC Setup Start,,,,
2022-08-12 22:37:11.571368,-92.069313,41.688972,,PRACH: Msg1(RA),,,,
2022-08-12 22:37:11.571537,-92.069313,41.688972,,PRACH: Msg2(RAR),,,,
2022-08-12 22:37:11.571551,-92.069313,41.688972,,PRACH: Msg3(UE ID),,,,
2022-08-12 22:37:11.571736,-92.069313,41.688972,,PRACH: Msg4[Pass],,,,
2022-08-12 22:37:11.571755,-92.069313,41.688972,,Received RAR[True],,,,
2022-08-12 22:37:11.572539,-92.069313,41.688972,,RRC Setup Success,,,,
2022-08-12 22:37:11.600000,-92.069305,41.688972,,,,66486.0,211.0,
2022-08-12 22:37:11.700000,-92.06926,41.688969,0.001,,,66486.0,211.0,
2022-08-12 22:37:11.800000,-92.06926,41.688969,,,,66486.0,211.0,
2022-08-12 22:37:11.900000,-92.06926,41.688969,,,,66486.0,211.0,
2022-08-12 22:37:12.000000,-92.06926,41.688969,,,,66486.0,211.0,
2022-08-12 22:37:12.024120,-92.06926,41.688969,,eventA3,,,,
2022-08-12 22:37:12.100000,-92.06926,41.688969,,,,66486.0,211.0,
2022-08-12 22:37:12.200000,-92.06926,41.688969,2.404,,,66486.0,211.0,
2022-08-12 22:37:12.281860,-92.06926,41.688969,,eventA3,,,,
2022-08-12 22:37:12.300000,-92.06926,41.688969,,,,66486.0,211.0,
2022-08-12 22:37:12.400000,-92.06926,41.688969,,,,66486.0,211.0,
2022-08-12 22:37:12.488843,-92.06926,41.688969,,eventA2,,,,
2022-08-12 22:37:12.488877,-92.06926,41.688969,,eventA3,,,,
2022-08-12 22:37:12.500000,-92.06926,41.688969,,,,66486.0,211.0,
2022-08-12 22:37:12.568861,-92.06926,41.688969,,eventA1,,,,
2022-08-12 22:37:12.600000,-92.06926,41.688969,,,,66486.0,211.0,
2022-08-12 22:37:12.700000,-92.06926,41.688969,1.853,,,66486.0,211.0,
2022-08-12 22:37:12.793429,-92.069221,41.688965,,eventA3,,,,
2022-08-12 22:37:12.800000,-92.069214,41.688965,,,,66486.0,211.0,
2022-08-12 22:37:12.900000,-92.069176,41.688961,,,,66486.0,211.0,
2022-08-12 22:37:13.000000,-92.06913,41.688961,,,,66486.0,211.0,
2022-08-12 22:37:13.056206,-92.069107,41.688957,,eventA3,,,,
2022-08-12 22:37:13.058819,-92.069107,41.688957,,Handover Attempt,,,,
2022-08-12 22:37:13.099924,-92.069092,41.688957,,Handover Success,,,,
2022-08-12 22:37:13.100000,-92.069092,41.688957,,,,66486.0,44.0,
2022-08-12 22:37:13.100118,-92.069092,41.688957,,PRACH: Msg1(RA),,,,
2022-08-12 22:37:13.100975,-92.069092,41.688957,,Received RAR[True],,,,
2022-08-12 22:37:13.100990,-92.069092,41.688957,,PRACH: Msg2(RAR),,,,
2022-08-12 22:37:13.101082,-92.069092,41.688957,,PRACH: Msg3(UE ID),,,,
2022-08-12 22:37:13.200000,-92.069046,41.688953,1.785,,,66486.0,44.0,
2022-08-12 22:37:13.300000,-92.069,41.68895,,,,66486.0,44.0,
2022-08-12 22:37:13.400000,-92.068962,41.688946,,,,66486.0,44.0,
2022-08-12 22:37:13.500000,-92.068916,41.688946,,,,66486.0,44.0,
2022-08-12 22:37:13.600000,-92.068878,41.688942,,,,66486.0,44.0,
2022-08-12 22:37:13.700000,-92.068832,41.688938,1.611,,,66486.0,44.0,
2022-08-12 22:37:13.800000,-92.068748,41.688931,,,,66486.0,44.0,
2022-08-12 22:37:13.900000,-92.068665,41.688923,,,,66486.0,44.0,
2022-08-12 22:37:14.000000,-92.068573,41.688915,,,,66486.0,44.0,
2022-08-12 22:37:14.100000,-92.068489,41.688908,,,,66486.0,44.0,
2022-08-12 22:37:14.200000,-92.068405,41.6889,7.656,,,66486.0,44.0,
2022-08-12 22:37:14.300000,-92.068321,41.688892,,,,66486.0,44.0,
2022-08-12 22:37:14.400000,-92.068237,41.688885,,,,66486.0,44.0,
2022-08-12 22:37:14.500000,-92.068146,41.688877,,,,66486.0,44.0,
2022-08-12 22:37:14.600000,-92.068062,41.688869,,,,66486.0,44.0,
2022-08-12 22:37:14.700000,-92.067978,41.688862,7.653,,,66486.0,44.0,
2022-08-12 22:37:14.800000,-92.067978,41.688862,,,,66486.0,44.0,
2022-08-12 22:37:14.900000,-92.067978,41.688862,,,,66486.0,44.0,
2022-08-12 22:37:15.000000,-92.067978,41.688862,,,,66486.0,44.0,
2022-08-12 22:37:15.100000,-92.067978,41.688862,,,,66486.0,44.0,
2022-08-12 22:37:15.200000,-92.067978,41.688862,0.001,,,66486.0,44.0,
2022-08-12 22:37:15.300000,-92.067978,41.688862,,,,66486.0,44.0,
2022-08-12 22:37:15.400000,-92.067978,41.688862,,,,66486.0,44.0,
2022-08-12 22:37:15.500000,-92.067978,41.688862,,,,66486.0,44.0,
2022-08-12 22:37:15.600000,-92.067978,41.688862,,,,66486.0,44.0,
2022-08-12 22:37:15.700000,-92.067978,41.688862,7.655,,,66486.0,44.0,
2022-08-12 22:37:15.800000,-92.067932,41.688858,,,,66486.0,44.0,
2022-08-12 22:37:15.900000,-92.067894,41.688854,,,,66486.0,44.0,
2022-08-12 22:37:16.000000,-92.067848,41.688854,,,,66486.0,44.0,
2022-08-12 22:37:16.100000,-92.06781,41.68885,,,,66486.0,44.0,
2022-08-12 22:37:16.200000,-92.067764,41.688847,7.656,,,66486.0,44.0,
2022-08-12 22:37:16.300000,-92.067726,41.688843,,,,66486.0,44.0,
2022-08-12 22:37:16.400000,-92.067688,41.688839,,,,66486.0,44.0,
2022-08-12 22:37:16.500000,-92.067642,41.688839,,,,66486.0,44.0,
2022-08-12 22:37:16.600000,-92.067604,41.688835,,,,66486.0,44.0,
2022-08-12 22:37:16.700000,-92.067558,41.688831,7.656,,,66486.0,44.0,
2022-08-12 22:37:16.800000,-92.067513,41.688828,,,,66486.0,44.0,
2022-08-12 22:37:16.900000,-92.067474,41.688824,,,,66486.0,44.0,
2022-08-12 22:37:17.000000,-92.067429,41.68882,,,,66486.0,44.0,
2022-08-12 22:37:17.100000,-92.06739,41.688816,,,,66486.0,44.0,
2022-08-12 22:37:17.200000,-92.067352,41.688812,0.0,,,66486.0,44.0,
