idx,size,avail,enc_fin,offload,inf,recv
0,38912,1660088197305,1660088197340,1660088197341,63,1660088197698
4,38912,1660088197707,1660088197743,1660088197744,63,1660088198097
8,38912,1660088198105,1660088198140,1660088198141,63,1660088198472
12,38912,1660088198505,1660088198540,1660088198541,63,1660088198903
16,38912,1660088198906,1660088198941,1660088198942,63,1660088199352
21,38912,1660088199405,1660088199440,1660088199441,63,1660088199871
26,38912,1660088199905,1660088199940,1660088199941,63,1660088200317
31,38912,1660088200405,1660088200440,1660088200441,63,1660088200793
35,38912,1660088200805,1660088200840,1660088200841,63,1660088201144
39,38912,1660088201205,1660088201240,1660088201241,63,1660088201596
43,38912,1660088201605,1660088201640,1660088201641,63,1660088201983
47,38912,1660088202005,1660088202040,1660088202041,63,1660088202431
52,38912,1660088202505,1660088202540,1660088202541,63,1660088203016
58,38912,1660088203105,1660088203140,1660088203141,63,1660088203671
64,38912,1660088203705,1660088203740,1660088203741,63,1660088204464
72,38912,1660088204505,1660088204540,1660088204541,63,1660088205442
82,38912,1660088205505,1660088205540,1660088205541,63,1660088205992
87,38912,1660088206005,1660088206040,1660088206041,63,1660088206504
92,38912,1660088206505,1660088206540,1660088206541,63,1660088207071
98,38912,1660088207105,1660088207140,1660088207141,63,1660088207432
102,38912,1660088207505,1660088207540,1660088207541,63,1660088207824
106,38912,1660088207905,1660088207940,1660088207941,63,1660088208416
112,38912,1660088208505,1660088208540,1660088208541,63,1660088209537
123,38912,1660088209605,1660088209640,1660088209641,63,1660088210745
135,38912,1660088210805,1660088210840,1660088210841,63,1660088211138
139,38912,1660088211205,1660088211240,1660088211241,63,1660088211508
143,38912,1660088211605,1660088211640,1660088211641,63,1660088211907
147,38912,1660088212005,1660088212040,1660088212041,63,1660088212307
151,38912,1660088212405,1660088212440,1660088212441,63,1660088212707
155,38912,1660088212805,1660088212840,1660088212841,63,1660088213147
159,38912,1660088213205,1660088213240,1660088213241,63,1660088213547
163,38912,1660088213605,1660088213640,1660088213641,63,1660088213908
167,38912,1660088214005,1660088214040,1660088214041,63,1660088214307
171,38912,1660088214405,1660088214440,1660088214441,63,1660088214707
175,38912,1660088214805,1660088214840,1660088214841,63,1660088215146
179,38912,1660088215205,1660088215240,1660088215241,63,1660088215507
183,38912,1660088215605,1660088215640,1660088215641,63,1660088216055
188,38912,1660088216105,1660088216140,1660088216141,63,1660088216629
194,38912,1660088216705,1660088216740,1660088216741,63,1660088217190
