idx,size,avail,enc_fin,offload,inf,recv
0,38912,1660194196149,1660194196184,1660194196185,63,1660194196509
4,38912,1660194196549,1660194196583,1660194196584,63,1660194196828
7,38912,1660194196848,1660194196883,1660194196884,63,1660194197147
10,38912,1660194197148,1660194197183,1660194197184,63,1660194197427
13,38912,1660194197448,1660194197483,1660194197484,63,1660194197708
16,38912,1660194197748,1660194197783,1660194197784,63,1660194197994
19,38912,1660194198048,1660194198083,1660194198084,63,1660194198292
22,38912,1660194198348,1660194198383,1660194198384,63,1660194198613
25,38912,1660194198648,1660194198684,1660194198684,63,1660194198948
28,38912,1660194198948,1660194198983,1660194198984,63,1660194199267
32,38912,1660194199348,1660194199383,1660194199384,63,1660194199627
35,38912,1660194199648,1660194199684,1660194199684,63,1660194199908
38,38912,1660194199949,1660194199984,1660194199984,63,1660194200228
41,38912,1660194200249,1660194200284,1660194200284,63,1660194200508
44,38912,1660194200548,1660194200583,1660194200584,63,1660194200827
47,38912,1660194200848,1660194200883,1660194200884,63,1660194201132
50,38912,1660194201148,1660194201183,1660194201184,63,1660194201468
54,38912,1660194201549,1660194201584,1660194201585,63,1660194201868
58,38912,1660194201949,1660194201984,1660194201985,63,1660194202268
62,38912,1660194202349,1660194202383,1660194202384,63,1660194202633
65,38912,1660194202648,1660194202684,1660194202684,63,1660194202892
68,38912,1660194202949,1660194202984,1660194202984,63,1660194203193
71,38912,1660194203248,1660194203283,1660194203284,63,1660194203493
74,38912,1660194203549,1660194203584,1660194203584,63,1660194203868
78,38912,1660194203948,1660194203983,1660194203984,63,1660194204228
81,38912,1660194204248,1660194204283,1660194204284,63,1660194204492
84,38912,1660194204549,1660194204583,1660194204584,63,1660194204835
87,38912,1660194204848,1660194204883,1660194204884,63,1660194205132
90,38912,1660194205148,1660194205183,1660194205184,63,1660194205428
93,38912,1660194205448,1660194205484,1660194205484,63,1660194205707
96,38912,1660194205749,1660194205783,1660194205784,63,1660194206028
99,38912,1660194206048,1660194206083,1660194206084,63,1660194206303
102,38912,1660194206348,1660194206383,1660194206384,63,1660194206628
105,38912,1660194206648,1660194206684,1660194206684,63,1660194206907
108,38912,1660194206948,1660194206983,1660194206984,63,1660194207227
111,38912,1660194207248,1660194207283,1660194207284,63,1660194207493
114,38912,1660194207548,1660194207583,1660194207584,63,1660194207828
117,38912,1660194207848,1660194207883,1660194207884,63,1660194208093
120,38912,1660194208148,1660194208183,1660194208184,63,1660194208429
123,38912,1660194208448,1660194208483,1660194208484,63,1660194208708
126,38912,1660194208749,1660194208784,1660194208784,63,1660194209069
130,38912,1660194209148,1660194209183,1660194209184,63,1660194209428
133,38912,1660194209448,1660194209483,1660194209484,63,1660194209693
136,38912,1660194209748,1660194209783,1660194209784,63,1660194210028
139,38912,1660194210049,1660194210084,1660194210084,63,1660194210313
142,38912,1660194210348,1660194210383,1660194210384,63,1660194210629
145,38912,1660194210648,1660194210683,1660194210684,63,1660194210910
148,38912,1660194210948,1660194210983,1660194210984,63,1660194211228
151,38912,1660194211248,1660194211283,1660194211284,64,1660194211543
154,38912,1660194211548,1660194211583,1660194211584,63,1660194211876
158,38912,1660194211948,1660194211983,1660194211984,63,1660194212228
161,38912,1660194212248,1660194212283,1660194212284,63,1660194212502
164,38912,1660194212548,1660194212583,1660194212584,64,1660194212835
167,38912,1660194212848,1660194212883,1660194212884,63,1660194213092
170,38912,1660194213148,1660194213183,1660194213184,63,1660194213429
173,38912,1660194213448,1660194213483,1660194213484,63,1660194213749
177,38912,1660194213848,1660194213883,1660194213884,63,1660194214188
181,38912,1660194214248,1660194214283,1660194214284,63,1660194214548
185,38912,1660194214649,1660194214684,1660194214684,63,1660194214892
188,38912,1660194214949,1660194214984,1660194214984,63,1660194215227
191,38912,1660194215248,1660194215283,1660194215284,63,1660194215589
195,38912,1660194215648,1660194215683,1660194215684,63,1660194215908
