idx,size,avail,enc_fin,offload,inf,recv
0,38912,1660332765071,1660332765106,1660332765106,63,1660332765401
4,38912,1660332765471,1660332765506,1660332765506,63,1660332765770
7,38912,1660332765771,1660332765806,1660332765807,63,1660332766050
10,38912,1660332766071,1660332766106,1660332766107,63,1660332766317
13,38912,1660332766371,1660332766406,1660332766407,63,1660332766659
16,38912,1660332766671,1660332766706,1660332766707,63,1660332766959
19,38912,1660332766971,1660332767006,1660332767006,63,1660332767259
22,38912,1660332767271,1660332767306,1660332767307,63,1660332767547
25,38912,1660332767571,1660332767606,1660332767607,63,1660332767859
28,38912,1660332767871,1660332767906,1660332767907,63,1660332768179
32,38912,1660332768271,1660332768306,1660332768307,63,1660332768558
35,38912,1660332768571,1660332768606,1660332768607,63,1660332768875
39,38912,1660332768971,1660332769006,1660332769007,63,1660332769250
42,38912,1660332769271,1660332769306,1660332769307,63,1660332769549
45,38912,1660332769571,1660332769606,1660332769607,63,1660332769867
48,38912,1660332769871,1660332769906,1660332769907,63,1660332770220
52,38912,1660332770271,1660332770306,1660332770307,63,1660332770680
57,38912,1660332770771,1660332770806,1660332770807,63,1660332771217
62,38912,1660332771271,1660332771306,1660332771307,63,1660332771797
68,38912,1660332771871,1660332771906,1660332771907,63,1660332772281
73,38912,1660332772372,1660332772407,1660332772407,63,1660332772949
79,38912,1660332772971,1660332773006,1660332773007,63,1660332773459
84,38912,1660332773471,1660332773506,1660332773507,63,1660332773859
88,38912,1660332773871,1660332773906,1660332773907,63,1660332774210
92,38912,1660332774271,1660332774306,1660332774307,63,1660332774660
96,38912,1660332774671,1660332774706,1660332774707,63,1660332775039
100,38912,1660332775071,1660332775106,1660332775107,63,1660332775459
104,38912,1660332775471,1660332775506,1660332775507,63,1660332776030
110,38912,1660332776071,1660332776106,1660332776107,63,1660332776419
114,38912,1660332776471,1660332776506,1660332776507,63,1660332776759
117,38912,1660332776771,1660332776806,1660332776807,63,1660332777029
120,38912,1660332777071,1660332777106,1660332777107,63,1660332777327
123,38912,1660332777371,1660332777406,1660332777407,63,1660332777699
127,38912,1660332777771,1660332777806,1660332777807,63,1660332778099
131,38912,1660332778171,1660332778206,1660332778207,63,1660332778479
135,38912,1660332778571,1660332778606,1660332778607,63,1660332778809
138,38912,1660332778871,1660332778906,1660332778907,63,1660332779151
141,38912,1660332779171,1660332779206,1660332779207,63,1660332779439
144,38912,1660332779471,1660332779506,1660332779507,63,1660332779720
147,38912,1660332779771,1660332779806,1660332779807,63,1660332780020
150,38912,1660332780071,1660332780106,1660332780107,63,1660332780309
153,38912,1660332780371,1660332780406,1660332780407,63,1660332780619
156,38912,1660332780671,1660332780706,1660332780707,63,1660332780901
159,38912,1660332780971,1660332781006,1660332781007,63,1660332781219
162,38912,1660332781271,1660332781306,1660332781307,63,1660332781549
165,38912,1660332781571,1660332781606,1660332781607,63,1660332781810
168,38912,1660332781871,1660332781906,1660332781907,63,1660332782109
171,38912,1660332782171,1660332782206,1660332782207,63,1660332782399
174,38912,1660332782471,1660332782506,1660332782507,63,1660332782699
177,38912,1660332782771,1660332782806,1660332782807,63,1660332783019
180,38912,1660332783071,1660332783106,1660332783107,63,1660332783299
183,38912,1660332783371,1660332783406,1660332783407,63,1660332783609
186,38912,1660332783671,1660332783706,1660332783707,63,1660332783899
189,38912,1660332783971,1660332784006,1660332784007,63,1660332784219
192,38912,1660332784271,1660332784306,1660332784307,63,1660332784519
195,38912,1660332784571,1660332784606,1660332784607,63,1660332784810
