idx,size,avail,enc_fin,offload,inf,recv
0,38912,1660599154074,1660599154109,1660599154110,63,1660599154506
5,38912,1660599154574,1660599154609,1660599154610,63,1660599154870
8,38912,1660599154874,1660599154909,1660599154909,63,1660599155161
11,38912,1660599155174,1660599155209,1660599155210,63,1660599155479
15,38912,1660599155574,1660599155609,1660599155610,63,1660599155893
19,38912,1660599155974,1660599156009,1660599156010,63,1660599156237
22,38912,1660599156274,1660599156309,1660599156310,63,1660599156546
25,38912,1660599156574,1660599156609,1660599156610,63,1660599156839
28,38912,1660599156874,1660599156909,1660599156910,63,1660599157133
31,38912,1660599157174,1660599157209,1660599157210,63,1660599157450
34,38912,1660599157474,1660599157509,1660599157510,63,1660599157758
37,38912,1660599157774,1660599157809,1660599157810,63,1660599158050
40,38912,1660599158074,1660599158109,1660599158110,63,1660599158358
43,38912,1660599158374,1660599158409,1660599158410,63,1660599158632
46,38912,1660599158674,1660599158709,1660599158710,63,1660599158952
49,38912,1660599158974,1660599159009,1660599159010,63,1660599159255
52,38912,1660599159274,1660599159309,1660599159310,63,1660599159603
56,38912,1660599159674,1660599159709,1660599159710,63,1660599159922
59,38912,1660599159974,1660599160009,1660599160010,63,1660599160226
62,38912,1660599160274,1660599160309,1660599160310,63,1660599160537
65,38912,1660599160574,1660599160609,1660599160610,63,1660599160845
68,38912,1660599160874,1660599160909,1660599160910,63,1660599161150
71,38912,1660599161174,1660599161209,1660599161210,63,1660599161468
74,38912,1660599161474,1660599161509,1660599161510,63,1660599161717
77,38912,1660599161774,1660599161809,1660599161810,63,1660599162022
80,38912,1660599162074,1660599162109,1660599162110,63,1660599162338
83,38912,1660599162374,1660599162409,1660599162410,63,1660599162644
86,38912,1660599162674,1660599162709,1660599162710,63,1660599162898
89,38912,1660599162974,1660599163009,1660599163010,63,1660599163217
92,38912,1660599163274,1660599163309,1660599163310,63,1660599163519
95,38912,1660599163574,1660599163609,1660599163610,63,1660599163837
98,38912,1660599163874,1660599163909,1660599163910,63,1660599164128
101,38912,1660599164174,1660599164209,1660599164210,63,1660599164427
104,38912,1660599164474,1660599164509,1660599164510,63,1660599164747
107,38912,1660599164774,1660599164809,1660599164810,63,1660599165053
110,38912,1660599165074,1660599165109,1660599165110,63,1660599165338
113,38912,1660599165374,1660599165409,1660599165410,63,1660599165642
116,38912,1660599165674,1660599165709,1660599165710,63,1660599165945
119,38912,1660599165974,1660599166009,1660599166010,63,1660599166230
122,38912,1660599166274,1660599166309,1660599166310,63,1660599166537
125,38912,1660599166574,1660599166609,1660599166610,63,1660599166838
128,38912,1660599166874,1660599166909,1660599166910,63,1660599167131
131,38912,1660599167174,1660599167209,1660599167210,63,1660599167408
134,38912,1660599167474,1660599167509,1660599167510,63,1660599167757
137,38912,1660599167774,1660599167809,1660599167810,63,1660599168059
140,38912,1660599168074,1660599168109,1660599168110,63,1660599168571
145,38912,1660599168574,1660599168609,1660599168610,63,1660599169109
151,38912,1660599169174,1660599169209,1660599169210,63,1660599169670
156,38912,1660599169674,1660599169709,1660599169710,63,1660599170047
160,38912,1660599170074,1660599170109,1660599170110,63,1660599170410
164,38912,1660599170474,1660599170509,1660599170510,63,1660599170754
167,38912,1660599170774,1660599170809,1660599170810,63,1660599171030
170,38912,1660599171074,1660599171109,1660599171110,63,1660599171391
174,38912,1660599171474,1660599171509,1660599171510,63,1660599171780
178,38912,1660599171874,1660599171909,1660599171910,63,1660599172223
182,38912,1660599172274,1660599172309,1660599172310,63,1660599172859
188,38912,1660599172874,1660599172909,1660599172910,63,1660599173289
193,38912,1660599173374,1660599173409,1660599173410,63,1660599173666
