idx,size,avail,enc_fin,offload,inf,recv
0,38912,1660336711201,1660336711236,1660336711237,63,1660336711492
3,38912,1660336711501,1660336711536,1660336711536,63,1660336711776
6,38912,1660336711801,1660336711836,1660336711837,63,1660336712041
9,38912,1660336712101,1660336712136,1660336712136,63,1660336712393
12,38912,1660336712401,1660336712436,1660336712436,63,1660336712654
15,38912,1660336712701,1660336712736,1660336712737,63,1660336712963
18,38912,1660336713001,1660336713036,1660336713037,63,1660336713243
21,38912,1660336713301,1660336713336,1660336713337,63,1660336713563
24,38912,1660336713601,1660336713636,1660336713637,63,1660336713883
27,38912,1660336713901,1660336713936,1660336713937,63,1660336714162
30,38912,1660336714201,1660336714236,1660336714236,63,1660336714474
33,38912,1660336714501,1660336714536,1660336714537,63,1660336714774
36,38912,1660336714801,1660336714836,1660336714837,63,1660336715093
39,38912,1660336715101,1660336715136,1660336715137,63,1660336715401
43,38912,1660336715501,1660336715536,1660336715536,63,1660336715813
47,38912,1660336715901,1660336715936,1660336715936,63,1660336716234
51,38912,1660336716301,1660336716336,1660336716337,63,1660336716612
55,38912,1660336716701,1660336716736,1660336716737,63,1660336717026
59,38912,1660336717101,1660336717136,1660336717137,63,1660336717483
63,38912,1660336717501,1660336717536,1660336717536,63,1660336717803
67,38912,1660336717901,1660336717936,1660336717936,63,1660336718243
71,38912,1660336718301,1660336718336,1660336718337,63,1660336718602
75,38912,1660336718701,1660336718736,1660336718737,63,1660336719083
79,38912,1660336719101,1660336719136,1660336719136,63,1660336719413
83,38912,1660336719501,1660336719536,1660336719536,63,1660336719883
87,38912,1660336719901,1660336719936,1660336719937,63,1660336720253
91,38912,1660336720301,1660336720336,1660336720337,63,1660336720668
95,38912,1660336720701,1660336720736,1660336720737,63,1660336721031
99,38912,1660336721101,1660336721136,1660336721137,63,1660336721463
103,38912,1660336721501,1660336721536,1660336721537,63,1660336721860
107,38912,1660336721901,1660336721936,1660336721937,63,1660336722234
111,38912,1660336722301,1660336722336,1660336722337,63,1660336722662
115,38912,1660336722701,1660336722736,1660336722737,63,1660336723144
120,38912,1660336723201,1660336723236,1660336723237,63,1660336723600
124,38912,1660336723601,1660336723636,1660336723636,63,1660336723931
128,38912,1660336724001,1660336724036,1660336724037,63,1660336724332
132,38912,1660336724401,1660336724436,1660336724437,63,1660336724822
137,38912,1660336724901,1660336724936,1660336724937,63,1660336725275
141,38912,1660336725301,1660336725336,1660336725337,63,1660336725623
145,38912,1660336725701,1660336725736,1660336725737,63,1660336726074
149,38912,1660336726101,1660336726136,1660336726137,63,1660336726572
154,38912,1660336726601,1660336726636,1660336726637,63,1660336727052
159,38912,1660336727101,1660336727136,1660336727137,63,1660336727542
164,38912,1660336727601,1660336727636,1660336727637,63,1660336728003
169,38912,1660336728101,1660336728136,1660336728137,63,1660336728492
173,38912,1660336728501,1660336728536,1660336728537,63,1660336728891
177,38912,1660336728901,1660336728936,1660336728937,63,1660336729242
181,38912,1660336729301,1660336729336,1660336729337,63,1660336729651
185,38912,1660336729701,1660336729736,1660336729737,63,1660336730019
189,38912,1660336730101,1660336730136,1660336730137,63,1660336730432
193,38912,1660336730501,1660336730536,1660336730537,63,1660336730792
