PING 3.19.94.93 (3.19.94.93) 38(66) bytes of data.
46 bytes from 3.19.94.93: icmp_seq=1 ttl=35 time=48.1 ms
46 bytes from 3.19.94.93: icmp_seq=2 ttl=35 time=58.8 ms
46 bytes from 3.19.94.93: icmp_seq=3 ttl=35 time=47.7 ms
46 bytes from 3.19.94.93: icmp_seq=4 ttl=35 time=47.8 ms
46 bytes from 3.19.94.93: icmp_seq=5 ttl=35 time=46.2 ms
46 bytes from 3.19.94.93: icmp_seq=6 ttl=35 time=51.8 ms
46 bytes from 3.19.94.93: icmp_seq=7 ttl=35 time=44.7 ms
46 bytes from 3.19.94.93: icmp_seq=8 ttl=35 time=68.8 ms
46 bytes from 3.19.94.93: icmp_seq=9 ttl=35 time=50.6 ms
46 bytes from 3.19.94.93: icmp_seq=10 ttl=35 time=48.2 ms
46 bytes from 3.19.94.93: icmp_seq=11 ttl=35 time=69.5 ms
46 bytes from 3.19.94.93: icmp_seq=12 ttl=35 time=67.1 ms
46 bytes from 3.19.94.93: icmp_seq=13 ttl=35 time=65.8 ms
46 bytes from 3.19.94.93: icmp_seq=14 ttl=35 time=66.1 ms
46 bytes from 3.19.94.93: icmp_seq=15 ttl=35 time=69.4 ms
46 bytes from 3.19.94.93: icmp_seq=16 ttl=35 time=63.3 ms
46 bytes from 3.19.94.93: icmp_seq=17 ttl=35 time=66.7 ms
46 bytes from 3.19.94.93: icmp_seq=18 ttl=35 time=66.2 ms
46 bytes from 3.19.94.93: icmp_seq=19 ttl=35 time=62.2 ms
46 bytes from 3.19.94.93: icmp_seq=20 ttl=35 time=41.9 ms
46 bytes from 3.19.94.93: icmp_seq=21 ttl=35 time=50.6 ms
46 bytes from 3.19.94.93: icmp_seq=22 ttl=35 time=48.3 ms
46 bytes from 3.19.94.93: icmp_seq=23 ttl=35 time=49.6 ms
46 bytes from 3.19.94.93: icmp_seq=24 ttl=35 time=42.0 ms
46 bytes from 3.19.94.93: icmp_seq=25 ttl=35 time=46.8 ms
46 bytes from 3.19.94.93: icmp_seq=26 ttl=35 time=66.1 ms
46 bytes from 3.19.94.93: icmp_seq=27 ttl=35 time=58.9 ms
46 bytes from 3.19.94.93: icmp_seq=28 ttl=35 time=58.4 ms
46 bytes from 3.19.94.93: icmp_seq=29 ttl=35 time=57.3 ms
46 bytes from 3.19.94.93: icmp_seq=30 ttl=35 time=56.3 ms
46 bytes from 3.19.94.93: icmp_seq=31 ttl=35 time=55.4 ms
46 bytes from 3.19.94.93: icmp_seq=32 ttl=35 time=54.2 ms
46 bytes from 3.19.94.93: icmp_seq=33 ttl=35 time=61.6 ms
46 bytes from 3.19.94.93: icmp_seq=34 ttl=35 time=52.8 ms
46 bytes from 3.19.94.93: icmp_seq=35 ttl=35 time=52.5 ms
46 bytes from 3.19.94.93: icmp_seq=36 ttl=35 time=51.1 ms
46 bytes from 3.19.94.93: icmp_seq=37 ttl=35 time=50.4 ms
46 bytes from 3.19.94.93: icmp_seq=38 ttl=35 time=61.1 ms
46 bytes from 3.19.94.93: icmp_seq=39 ttl=35 time=54.7 ms
46 bytes from 3.19.94.93: icmp_seq=40 ttl=35 time=47.4 ms
46 bytes from 3.19.94.93: icmp_seq=41 ttl=35 time=46.5 ms
46 bytes from 3.19.94.93: icmp_seq=42 ttl=35 time=51.9 ms
46 bytes from 3.19.94.93: icmp_seq=43 ttl=35 time=44.7 ms
46 bytes from 3.19.94.93: icmp_seq=44 ttl=35 time=44.2 ms
46 bytes from 3.19.94.93: icmp_seq=45 ttl=35 time=49.7 ms
46 bytes from 3.19.94.93: icmp_seq=46 ttl=35 time=47.8 ms
46 bytes from 3.19.94.93: icmp_seq=47 ttl=35 time=42.2 ms
46 bytes from 3.19.94.93: icmp_seq=48 ttl=35 time=47.9 ms
