,TIME_STAMP,state,minRTT,maxRTT,gain,bitrate
0,2022-08-12 16:20:58,,,,,
1,2022-08-12 16:20:59,,,,,
2,2022-08-12 16:21:00,1.0,46.0,76.0,2.0,5000.0
3,2022-08-12 16:21:01,2.0,46.0,180.0,0.5,2500.0
4,2022-08-12 16:21:02,2.0,46.0,180.0,0.5,2500.0
5,2022-08-12 16:21:03,2.0,46.0,180.0,0.5,2500.0
6,2022-08-12 16:21:04,2.0,46.0,180.0,0.5,2500.0
7,2022-08-12 16:21:05,2.0,46.0,46.0,1.25,3125.0
8,2022-08-12 16:21:06,2.0,46.0,46.0,1.25,3125.0
9,2022-08-12 16:21:07,2.0,46.0,46.0,1.25,3125.0
10,2022-08-12 16:21:08,2.0,46.0,46.0,1.25,3125.0
11,2022-08-12 16:21:09,2.0,46.0,364.0,0.75,2500.0
12,2022-08-12 16:21:10,2.0,46.0,364.0,0.75,2500.0
13,2022-08-12 16:21:11,2.0,46.0,364.0,0.75,2500.0
14,2022-08-12 16:21:12,2.0,46.0,364.0,0.75,2500.0
15,2022-08-12 16:21:13,2.0,46.0,65.0,1.25,3125.0
16,2022-08-12 16:21:14,2.0,46.0,65.0,1.25,3125.0
17,2022-08-12 16:21:15,2.0,46.0,65.0,1.25,3125.0
18,2022-08-12 16:21:16,2.0,46.0,65.0,1.25,3125.0
19,2022-08-12 16:21:17,2.0,44.0,68.0,1.25,3906.0
20,2022-08-12 16:21:18,2.0,43.0,108.0,0.75,2929.0
21,2022-08-12 16:21:19,2.0,43.0,108.0,0.75,2929.0
22,2022-08-12 16:21:20,2.0,43.0,108.0,0.75,2929.0
23,2022-08-12 16:21:21,2.0,43.0,108.0,0.75,2929.0
24,2022-08-12 16:21:22,2.0,42.0,77.0,1.25,3661.0
25,2022-08-12 16:21:23,2.0,42.0,119.0,0.75,2745.0
26,2022-08-12 16:21:24,2.0,42.0,119.0,0.75,2745.0
27,2022-08-12 16:21:25,2.0,42.0,108.0,0.75,2500.0
28,2022-08-12 16:21:26,2.0,42.0,107.0,0.75,2500.0
29,2022-08-12 16:21:27,2.0,42.0,107.0,0.75,2500.0
30,2022-08-12 16:21:28,2.0,42.0,107.0,0.75,2500.0
31,2022-08-12 16:21:29,2.0,42.0,107.0,0.75,2500.0
32,2022-08-12 16:21:30,2.0,40.0,59.0,1.25,3125.0
33,2022-08-12 16:21:31,2.0,40.0,59.0,1.25,3125.0
34,2022-08-12 16:21:32,2.0,40.0,59.0,1.25,3125.0
35,2022-08-12 16:21:33,2.0,40.0,59.0,1.25,3125.0
36,2022-08-12 16:21:34,2.0,40.0,59.0,1.25,3125.0
37,2022-08-12 16:21:35,2.0,40.0,70.0,1.25,3906.0
38,2022-08-12 16:21:36,2.0,40.0,70.0,1.25,3906.0
39,2022-08-12 16:21:37,2.0,40.0,70.0,1.25,3906.0
40,2022-08-12 16:21:38,2.0,40.0,70.0,1.25,3906.0
41,2022-08-12 16:21:39,2.0,40.0,66.0,1.25,4882.0
42,2022-08-12 16:21:40,2.0,40.0,66.0,1.25,4882.0
43,2022-08-12 16:21:41,2.0,40.0,66.0,1.25,4882.0
44,2022-08-12 16:21:42,2.0,40.0,66.0,1.25,4882.0
45,2022-08-12 16:21:43,2.0,40.0,66.0,1.25,6102.0
46,2022-08-12 16:21:44,2.0,40.0,100.0,0.75,4576.0
